,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Device number: 1500673,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
Le [W/(sr*sqm)] (380-780nm),7.647E-05,7.948E-05,8.352E-05,1.287E-02,6.112E-02,8.802E-02,1.185E-01,1.455E-01,1.749E-01,2.030E-01,2.330E-01,2.628E-01,2.853E-01,3.155E-01,3.504E-01,3.767E-01,4.082E-01,4.422E-01,4.633E-01,5.018E-01,5.228E-01,5.474E-01,5.631E-01
CCT [K] (CIE1964 10°),5366,5482,4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWl [nm] (CIE1964 10°),555.8,546.5,563.9,433.2,432.8,432.6,432.6,433.0,432.7,432.7,432.7,432.7,432.8,432.7,432.6,432.7,432.7,432.8,432.7,432.8,432.8,432.7,432.9
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
x,0.3357,0.3330,0.3473,0.1651,0.1645,0.1645,0.1643,0.1642,0.1642,0.1642,0.1641,0.1642,0.1642,0.1642,0.1642,0.1640,0.1641,0.1641,0.1642,0.1641,0.1641,0.1641,0.1641
y,0.3457,0.3469,0.3632,0.0256,0.0237,0.0236,0.0232,0.0234,0.0230,0.0230,0.0229,0.0232,0.0232,0.0231,0.0229,0.0228,0.0228,0.0230,0.0230,0.0230,0.0230,0.0229,0.0231
u',0.2073,0.2050,0.2085,0.2219,0.2227,0.2228,0.2229,0.2224,0.2228,0.2228,0.2227,0.2227,0.2227,0.2227,0.2229,0.2228,0.2228,0.2226,0.2227,0.2227,0.2227,0.2228,0.2225
v',0.4803,0.4806,0.4905,0.0773,0.0721,0.0718,0.0708,0.0712,0.0703,0.0703,0.0699,0.0707,0.0708,0.0705,0.0701,0.0697,0.0696,0.0703,0.0703,0.0702,0.0701,0.0698,0.0705
,,,,,,,,,,,,,,,,,,,,,,,
XYZ (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
X,0.028,0.029,0.030,2.42,11.4,16.4,22.1,27.2,32.7,38.0,43.6,49.2,53.5,59.2,65.7,70.6,76.5,82.9,86.9,94.1,98.0,102.7,105.7
Y,0.029,0.030,0.032,0.374,1.64,2.35,3.13,3.87,4.59,5.33,6.08,6.94,7.55,8.32,9.18,9.82,10.6,11.6,12.2,13.2,13.7,14.3,14.9
Z,0.027,0.028,0.025,11.9,56.1,81.1,109.5,134.4,162.0,188.3,216.0,243.4,264.5,292.9,325.1,349.7,379.1,410.6,430.3,466.4,485.5,508.9,523.7
,,,,,,,,,,,,,,,,,,,,,,,
RGB Values (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,0.0,0.0,0.0,0.3,1.5,2.1,2.8,3.5,4.1,4.7,5.4,6.2,6.7,7.4,8.1,8.7,9.4,10.4,10.8,11.7,12.2,12.7,13.3
B,0.0,0.0,0.0,12.0,56.7,81.9,110.6,135.7,163.6,190.1,218.1,245.8,267.1,295.8,328.3,353.1,382.8,414.6,434.5,470.9,490.2,513.9,528.8
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00000E+00,0.00000E+00,0.00000E+00,1.03917E-05,0.00000E+00,9.58825E-06,0.00000E+00,4.31974E-05,2.05790E-05,0.00000E+00,3.42082E-05,4.60230E-05,3.30826E-05,1.90325E-05,3.78939E-05,3.55009E-05,8.35725E-05,3.51573E-05,6.85045E-05,8.30808E-05,8.83956E-05,4.50206E-06,1.47444E-06
381,0.00000E+00,0.00000E+00,0.00000E+00,9.85732E-06,0.00000E+00,1.59995E-06,0.00000E+00,2.29255E-05,1.19742E-05,0.00000E+00,2.51405E-05,3.30111E-05,4.21123E-05,1.20053E-05,2.32381E-05,4.25242E-05,2.24195E-05,3.29252E-05,4.05425E-05,1.73122E-05,7.95009E-05,7.51239E-07,4.15543E-06
382,0.00000E+00,0.00000E+00,0.00000E+00,8.06523E-06,6.92905E-06,1.17595E-05,0.00000E+00,2.95920E-05,5.44398E-06,0.00000E+00,3.38976E-05,3.18624E-05,3.47499E-05,1.01392E-05,4.28804E-05,5.13792E-05,1.83900E-05,2.64645E-05,1.85570E-05,2.19845E-06,7.80317E-05,3.29799E-05,1.04812E-05
383,0.00000E+00,0.00000E+00,0.00000E+00,5.98875E-06,1.44489E-05,2.41294E-05,0.00000E+00,4.01988E-05,3.73927E-07,0.00000E+00,4.50052E-05,3.29577E-05,2.42224E-05,1.05481E-05,6.54288E-05,5.71741E-05,2.90724E-05,1.98612E-05,3.96546E-06,1.76171E-07,7.49248E-05,6.74202E-05,1.70840E-05
384,0.00000E+00,0.00000E+00,0.00000E+00,3.71658E-06,1.00030E-05,1.13696E-05,0.00000E+00,1.94475E-05,5.34486E-06,0.00000E+00,3.31963E-05,2.53702E-05,2.21981E-05,2.28305E-05,2.48349E-05,2.17017E-05,4.71733E-05,2.24971E-05,5.66816E-05,2.51816E-06,2.84393E-05,2.82897E-05,1.75991E-05
385,0.00000E+00,0.00000E+00,0.00000E+00,3.27295E-06,8.13725E-06,4.20615E-06,5.89781E-06,5.30662E-06,1.05606E-05,1.16261E-06,2.53882E-05,2.25053E-05,1.53701E-05,2.50455E-05,5.24183E-06,6.37999E-06,4.65435E-05,3.90574E-05,7.60335E-05,2.79340E-06,2.34101E-05,1.95499E-05,2.96267E-05
386,0.00000E+00,0.00000E+00,0.00000E+00,5.18748E-06,9.89096E-06,5.51639E-06,1.77563E-05,2.43367E-06,1.49745E-05,3.50022E-06,2.43435E-05,2.61812E-05,4.23537E-06,1.45411E-05,1.57814E-05,1.92080E-05,2.33001E-05,6.92318E-05,5.05383E-05,4.85546E-07,7.04800E-05,5.01332E-05,5.32652E-05
387,0.00000E+00,0.00000E+00,0.00000E+00,2.56978E-06,6.38307E-06,3.55212E-06,1.59331E-05,8.56701E-06,1.38530E-05,9.49920E-06,2.49836E-05,2.53279E-05,1.10447E-05,8.03588E-06,3.07346E-05,1.94165E-05,2.86596E-05,6.37638E-05,4.38937E-05,2.09605E-05,6.26716E-05,4.90812E-05,3.09643E-05
388,0.00000E+00,0.00000E+00,0.00000E+00,3.94168E-07,3.32973E-06,2.20511E-06,1.24878E-05,1.45431E-05,1.26173E-05,1.40774E-05,2.55577E-05,2.41281E-05,1.87606E-05,5.53425E-06,4.04088E-05,1.88155E-05,3.75605E-05,5.41921E-05,4.39899E-05,4.03442E-05,4.82415E-05,4.34140E-05,9.65369E-06
389,0.00000E+00,0.00000E+00,0.00000E+00,4.15368E-06,5.52052E-06,7.45568E-06,1.40861E-05,1.61916E-05,1.68948E-05,1.23841E-05,2.28384E-05,2.47518E-05,1.71972E-05,1.63213E-05,2.73664E-05,3.24726E-05,3.75149E-05,5.62420E-05,5.32749E-05,5.33014E-05,5.20775E-05,4.80890E-05,2.73477E-05
390,0.00000E+00,0.00000E+00,0.00000E+00,4.53226E-06,6.46017E-06,9.93418E-06,1.45978E-05,1.85975E-05,1.93331E-05,1.34610E-05,2.26650E-05,2.71857E-05,2.00675E-05,1.92713E-05,2.26913E-05,4.22896E-05,3.74032E-05,5.93888E-05,5.33342E-05,5.85253E-05,5.54750E-05,5.42932E-05,4.54531E-05
391,0.00000E+00,0.00000E+00,0.00000E+00,1.15415E-06,6.11778E-06,9.64216E-06,1.39288E-05,2.21703E-05,2.00212E-05,1.77820E-05,2.52736E-05,3.19540E-05,2.83053E-05,1.38026E-05,2.66713E-05,4.91554E-05,3.71098E-05,6.40963E-05,4.28973E-05,5.56924E-05,5.87538E-05,6.30149E-05,6.66230E-05
392,0.00000E+00,0.00000E+00,0.00000E+00,1.97731E-06,9.42292E-06,9.99381E-06,1.61716E-05,2.67549E-05,1.74680E-05,1.94070E-05,2.60740E-05,4.02186E-05,3.04697E-05,2.60589E-05,4.19738E-05,5.28621E-05,4.57018E-05,5.02855E-05,6.06269E-05,5.82214E-05,6.45996E-05,6.04297E-05,6.96153E-05
393,0.00000E+00,0.00000E+00,2.37255E-09,3.53923E-06,1.30148E-05,1.09746E-05,1.90442E-05,3.08367E-05,1.52482E-05,2.12361E-05,2.72798E-05,4.83709E-05,3.25297E-05,4.19836E-05,5.83257E-05,5.73894E-05,5.60048E-05,3.79910E-05,8.20497E-05,6.24664E-05,7.07846E-05,5.74578E-05,6.94499E-05
394,0.00000E+00,0.00000E+00,2.02847E-08,2.43782E-06,1.24146E-05,1.49144E-05,2.10726E-05,3.04951E-05,2.05320E-05,2.95035E-05,3.44357E-05,5.07509E-05,4.51939E-05,5.18352E-05,6.35853E-05,7.34397E-05,6.27005E-05,6.64493E-05,7.93929E-05,6.83396E-05,7.52545E-05,7.17031E-05,8.18513E-05
395,0.00000E+00,0.00000E+00,1.96916E-08,2.74607E-06,1.38531E-05,1.71423E-05,2.56765E-05,3.16623E-05,2.89694E-05,3.71865E-05,4.28981E-05,5.55153E-05,5.20601E-05,6.16352E-05,7.18930E-05,7.90250E-05,7.71590E-05,9.29012E-05,8.99797E-05,8.33220E-05,9.46498E-05,9.30816E-05,1.02521E-04
396,0.00000E+00,0.00000E+00,3.01206E-09,4.28657E-06,1.71041E-05,1.79580E-05,3.26712E-05,3.41582E-05,4.04443E-05,4.46297E-05,5.27861E-05,6.24879E-05,5.41219E-05,7.17201E-05,8.31082E-05,7.56884E-05,9.88466E-05,1.18560E-04,1.12390E-04,1.06716E-04,1.27662E-04,1.21397E-04,1.31079E-04
397,0.00000E+00,0.00000E+00,0.00000E+00,2.47734E-06,1.94692E-05,2.56514E-05,3.68738E-05,4.50698E-05,5.16389E-05,5.70644E-05,6.41730E-05,7.94913E-05,7.32192E-05,9.09612E-05,9.58917E-05,1.01746E-04,1.19212E-04,1.30042E-04,1.23295E-04,1.35872E-04,1.55100E-04,1.61183E-04,1.64775E-04
398,0.00000E+00,0.00000E+00,0.00000E+00,8.96025E-07,2.19188E-05,3.37579E-05,4.14764E-05,5.66587E-05,6.28834E-05,7.03840E-05,7.69972E-05,9.92795E-05,9.57608E-05,1.12740E-04,1.11630E-04,1.33058E-04,1.40358E-04,1.44474E-04,1.37745E-04,1.67326E-04,1.84264E-04,2.01170E-04,2.00235E-04
399,0.00000E+00,0.00000E+00,0.00000E+00,4.35885E-06,2.65768E-05,3.78295E-05,5.30431E-05,6.47035E-05,7.78342E-05,8.61308E-05,9.96384E-05,1.27855E-04,1.22911E-04,1.43515E-04,1.46469E-04,1.66213E-04,1.73249E-04,1.97243E-04,1.90633E-04,2.13333E-04,2.38194E-04,2.38856E-04,2.48979E-04
400,0.00000E+00,0.00000E+00,0.00000E+00,7.31702E-06,3.57791E-05,4.84387E-05,6.75412E-05,7.94508E-05,1.00486E-04,1.12302E-04,1.30851E-04,1.59584E-04,1.58283E-04,1.78452E-04,1.90984E-04,2.13253E-04,2.21053E-04,2.57650E-04,2.52490E-04,2.77657E-04,2.99426E-04,2.99743E-04,3.19282E-04
401,0.00000E+00,0.00000E+00,0.00000E+00,9.66932E-06,4.92253E-05,6.52482E-05,8.45137E-05,1.00448E-04,1.30116E-04,1.48057E-04,1.69631E-04,1.93483E-04,2.00753E-04,2.16470E-04,2.43752E-04,2.72685E-04,2.82258E-04,3.23763E-04,3.21321E-04,3.58241E-04,3.66048E-04,3.81926E-04,4.08915E-04
402,0.00000E+00,0.00000E+00,0.00000E+00,1.17235E-05,6.14177E-05,8.27705E-05,1.11688E-04,1.33358E-04,1.64922E-04,1.90794E-04,2.15455E-04,2.49233E-04,2.64871E-04,2.79242E-04,3.22546E-04,3.56917E-04,3.75322E-04,4.14606E-04,4.37113E-04,4.69281E-04,4.78540E-04,5.06278E-04,5.21318E-04
403,0.00000E+00,0.00000E+00,0.00000E+00,1.39875E-05,7.34698E-05,1.00996E-04,1.39874E-04,1.67943E-04,2.01196E-04,2.34721E-04,2.63632E-04,3.08006E-04,3.30313E-04,3.47244E-04,4.04749E-04,4.41629E-04,4.70343E-04,5.09081E-04,5.51961E-04,5.83496E-04,5.97575E-04,6.34314E-04,6.38088E-04
404,0.00000E+00,0.00000E+00,0.00000E+00,1.81759E-05,9.04784E-05,1.28366E-04,1.74694E-04,2.12915E-04,2.52905E-04,2.94483E-04,3.33808E-04,3.83620E-04,4.08642E-04,4.42177E-04,5.11168E-04,5.40568E-04,5.83969E-04,6.34008E-04,6.69383E-04,7.29530E-04,7.51362E-04,7.92218E-04,7.98231E-04
405,0.00000E+00,0.00000E+00,0.00000E+00,2.26963E-05,1.13551E-04,1.61997E-04,2.14728E-04,2.63752E-04,3.12628E-04,3.62965E-04,4.13772E-04,4.71281E-04,5.06943E-04,5.58737E-04,6.24786E-04,6.63943E-04,7.29195E-04,7.85729E-04,8.24740E-04,9.00038E-04,9.27082E-04,9.74149E-04,9.96283E-04
406,0.00000E+00,0.00000E+00,0.00000E+00,2.76556E-05,1.42339E-04,2.01916E-04,2.60443E-04,3.21211E-04,3.81023E-04,4.41014E-04,5.04602E-04,5.71884E-04,6.24919E-04,6.97028E-04,7.48476E-04,8.11484E-04,9.05169E-04,9.64604E-04,1.01624E-03,1.09657E-03,1.12700E-03,1.18217E-03,1.23214E-03
407,0.00000E+00,0.00000E+00,0.00000E+00,3.33338E-05,1.76761E-04,2.53187E-04,3.29620E-04,3.99873E-04,4.83481E-04,5.55491E-04,6.39104E-04,7.19366E-04,7.86126E-04,8.67202E-04,9.52163E-04,1.02115E-03,1.12819E-03,1.20750E-03,1.26568E-03,1.37620E-03,1.43722E-03,1.49779E-03,1.54698E-03
408,0.00000E+00,0.00000E+00,0.00000E+00,4.01961E-05,2.15469E-04,3.08611E-04,4.06020E-04,4.88991E-04,5.96546E-04,6.82980E-04,7.88267E-04,8.83533E-04,9.64929E-04,1.05723E-03,1.17964E-03,1.25869E-03,1.37420E-03,1.47622E-03,1.54565E-03,1.68724E-03,1.77933E-03,1.84709E-03,1.89459E-03
409,0.00000E+00,0.00000E+00,0.00000E+00,5.15188E-05,2.69239E-04,3.75980E-04,4.99807E-04,6.09938E-04,7.35442E-04,8.44827E-04,9.74836E-04,1.09168E-03,1.19426E-03,1.31405E-03,1.46142E-03,1.57768E-03,1.69266E-03,1.81911E-03,1.92208E-03,2.08435E-03,2.19439E-03,2.27817E-03,2.33809E-03
410,0.00000E+00,0.00000E+00,0.00000E+00,6.39704E-05,3.29105E-04,4.59791E-04,6.15755E-04,7.54477E-04,8.94010E-04,1.04074E-03,1.19602E-03,1.34283E-03,1.46980E-03,1.61378E-03,1.79227E-03,1.93944E-03,2.08530E-03,2.23606E-03,2.36430E-03,2.55866E-03,2.69517E-03,2.78853E-03,2.86597E-03
411,0.00000E+00,0.00000E+00,0.00000E+00,7.69232E-05,3.91889E-04,5.53697E-04,7.45222E-04,9.12802E-04,1.06299E-03,1.25693E-03,1.43717E-03,1.61947E-03,1.77257E-03,1.93755E-03,2.15094E-03,2.32336E-03,2.52307E-03,2.69735E-03,2.84384E-03,3.07806E-03,3.24674E-03,3.34454E-03,3.44286E-03
412,0.00000E+00,0.00000E+00,0.00000E+00,9.25520E-05,4.76749E-04,6.72959E-04,9.06556E-04,1.10760E-03,1.30627E-03,1.53013E-03,1.74911E-03,1.97060E-03,2.14425E-03,2.36291E-03,2.61900E-03,2.82359E-03,3.05470E-03,3.28531E-03,3.45392E-03,3.75254E-03,3.90150E-03,4.06676E-03,4.16367E-03
413,0.00000E+00,0.00000E+00,0.00000E+00,1.09603E-04,5.67960E-04,8.00860E-04,1.07811E-03,1.31455E-03,1.56598E-03,1.81851E-03,2.08258E-03,2.34516E-03,2.54126E-03,2.81144E-03,3.12139E-03,3.35425E-03,3.62070E-03,3.91080E-03,4.10649E-03,4.46483E-03,4.61393E-03,4.83789E-03,4.93949E-03
414,0.00000E+00,0.00000E+00,0.00000E+00,1.32879E-04,6.85990E-04,9.67566E-04,1.29838E-03,1.58038E-03,1.89316E-03,2.18155E-03,2.51254E-03,2.82772E-03,3.05757E-03,3.37015E-03,3.77394E-03,4.02562E-03,4.35322E-03,4.71100E-03,4.95182E-03,5.35745E-03,5.58415E-03,5.82863E-03,5.96171E-03
415,0.00000E+00,0.00000E+00,0.00000E+00,1.60244E-04,8.27732E-04,1.16583E-03,1.56272E-03,1.90028E-03,2.27872E-03,2.62850E-03,3.01974E-03,3.39633E-03,3.67602E-03,4.05310E-03,4.53392E-03,4.83533E-03,5.22887E-03,5.66457E-03,5.95514E-03,6.43038E-03,6.72075E-03,7.01818E-03,7.17611E-03
416,0.00000E+00,0.00000E+00,0.00000E+00,1.90729E-04,9.87393E-04,1.38803E-03,1.86038E-03,2.26101E-03,2.70874E-03,3.13832E-03,3.58574E-03,4.03049E-03,4.37172E-03,4.82932E-03,5.37624E-03,5.74939E-03,6.21287E-03,6.73440E-03,7.07841E-03,7.63948E-03,7.98445E-03,8.35796E-03,8.53637E-03
417,0.00000E+00,0.00000E+00,0.00000E+00,2.31332E-04,1.18852E-03,1.68290E-03,2.25213E-03,2.73784E-03,3.29752E-03,3.80686E-03,4.36361E-03,4.90473E-03,5.31788E-03,5.87339E-03,6.52277E-03,7.01005E-03,7.56647E-03,8.20967E-03,8.56573E-03,9.27560E-03,9.67776E-03,1.01422E-02,1.03370E-02
418,0.00000E+00,0.00000E+00,0.00000E+00,2.76898E-04,1.41475E-03,2.00975E-03,2.68611E-03,3.26814E-03,3.95099E-03,4.55227E-03,5.22289E-03,5.87250E-03,6.36105E-03,7.02762E-03,7.79300E-03,8.39579E-03,9.06715E-03,9.83018E-03,1.02312E-02,1.10979E-02,1.15558E-02,1.21260E-02,1.23574E-02
419,0.00000E+00,0.00000E+00,0.00000E+00,3.34003E-04,1.70137E-03,2.40977E-03,3.21716E-03,3.92178E-03,4.74995E-03,5.47650E-03,6.26310E-03,7.04866E-03,7.62057E-03,8.43065E-03,9.34145E-03,1.00560E-02,1.08970E-02,1.17689E-02,1.23109E-02,1.33442E-02,1.38543E-02,1.45675E-02,1.48904E-02
420,0.00000E+00,0.00000E+00,0.00000E+00,3.99323E-04,2.00715E-03,2.85661E-03,3.81431E-03,4.64618E-03,5.60799E-03,6.49284E-03,7.43718E-03,8.35840E-03,9.04566E-03,9.99642E-03,1.10945E-02,1.19331E-02,1.29268E-02,1.39515E-02,1.46163E-02,1.58488E-02,1.64578E-02,1.72648E-02,1.76847E-02
421,0.00000E+00,0.00000E+00,0.00000E+00,4.68491E-04,2.31957E-03,3.32428E-03,4.44139E-03,5.40131E-03,6.48779E-03,7.54801E-03,8.67240E-03,9.72702E-03,1.05468E-02,1.16344E-02,1.29416E-02,1.39096E-02,1.50438E-02,1.62450E-02,1.70197E-02,1.84676E-02,1.92018E-02,2.00718E-02,2.05904E-02
422,0.00000E+00,0.00000E+00,0.00000E+00,5.35179E-04,2.62942E-03,3.77595E-03,5.06395E-03,6.16639E-03,7.43916E-03,8.61388E-03,9.87528E-03,1.10958E-02,1.20554E-02,1.33094E-02,1.48031E-02,1.59039E-02,1.72115E-02,1.86014E-02,1.95012E-02,2.11031E-02,2.19827E-02,2.29707E-02,2.35890E-02
423,0.00000E+00,0.00000E+00,0.00000E+00,5.97636E-04,2.91188E-03,4.18877E-03,5.63195E-03,6.86997E-03,8.30720E-03,9.60165E-03,1.09991E-02,1.23647E-02,1.34530E-02,1.48601E-02,1.65157E-02,1.77462E-02,1.92203E-02,2.07692E-02,2.17700E-02,2.35568E-02,2.45414E-02,2.56636E-02,2.63744E-02
424,0.00000E+00,0.00000E+00,0.00000E+00,6.53306E-04,3.14484E-03,4.53289E-03,6.10175E-03,7.46388E-03,9.01926E-03,1.04537E-02,1.19934E-02,1.34614E-02,1.46582E-02,1.61928E-02,1.79643E-02,1.93218E-02,2.09510E-02,2.25987E-02,2.36504E-02,2.57008E-02,2.67045E-02,2.79973E-02,2.87881E-02
425,0.00000E+00,0.00000E+00,0.00000E+00,6.86657E-04,3.28625E-03,4.75049E-03,6.39218E-03,7.83538E-03,9.46602E-03,1.09857E-02,1.25993E-02,1.41649E-02,1.54042E-02,1.70482E-02,1.89014E-02,2.03415E-02,2.20440E-02,2.37973E-02,2.48874E-02,2.70727E-02,2.81151E-02,2.95085E-02,3.03507E-02
426,4.25414E-10,0.00000E+00,0.00000E+00,7.08337E-04,3.37933E-03,4.90125E-03,6.58814E-03,8.08985E-03,9.77314E-03,1.13496E-02,1.30014E-02,1.46617E-02,1.59090E-02,1.76526E-02,1.95697E-02,2.10690E-02,2.28018E-02,2.46645E-02,2.57865E-02,2.80392E-02,2.91305E-02,3.05877E-02,3.14664E-02
427,6.41395E-08,0.00000E+00,0.00000E+00,6.97789E-04,3.27429E-03,4.74681E-03,6.41109E-03,7.88327E-03,9.51713E-03,1.10748E-02,1.27038E-02,1.43185E-02,1.55339E-02,1.72356E-02,1.90887E-02,2.05513E-02,2.22541E-02,2.41088E-02,2.52382E-02,2.74020E-02,2.85055E-02,2.98916E-02,3.07833E-02
428,8.98913E-08,0.00000E+00,0.00000E+00,6.71688E-04,3.11040E-03,4.51320E-03,6.11232E-03,7.52767E-03,9.08184E-03,1.05778E-02,1.21485E-02,1.36935E-02,1.48562E-02,1.64760E-02,1.82654E-02,1.96574E-02,2.12904E-02,2.30945E-02,2.41954E-02,2.62391E-02,2.73222E-02,2.86204E-02,2.94969E-02
429,4.49361E-08,0.00000E+00,0.00000E+00,6.18168E-04,2.84519E-03,4.14396E-03,5.60259E-03,6.91343E-03,8.33567E-03,9.69376E-03,1.11435E-02,1.25775E-02,1.36516E-02,1.51195E-02,1.68484E-02,1.81106E-02,1.96037E-02,2.12816E-02,2.22894E-02,2.41608E-02,2.51646E-02,2.63472E-02,2.71581E-02
430,1.21765E-07,3.60241E-08,0.00000E+00,5.53975E-04,2.55796E-03,3.72671E-03,5.03711E-03,6.21659E-03,7.48101E-03,8.72883E-03,1.00220E-02,1.13279E-02,1.22936E-02,1.36098E-02,1.51573E-02,1.62846E-02,1.76480E-02,1.91787E-02,2.00641E-02,2.17519E-02,2.26436E-02,2.37502E-02,2.44763E-02
431,2.37372E-07,8.83631E-08,3.35955E-10,4.84953E-04,2.25827E-03,3.28527E-03,4.44304E-03,5.47896E-03,6.57494E-03,7.71823E-03,8.83977E-03,1.00073E-02,1.08572E-02,1.20201E-02,1.33369E-02,1.43261E-02,1.55600E-02,1.69310E-02,1.76837E-02,1.91805E-02,1.99489E-02,2.09881E-02,2.16216E-02
432,1.20920E-07,1.57528E-07,6.68965E-09,4.22036E-04,1.95593E-03,2.85252E-03,3.86467E-03,4.76647E-03,5.72766E-03,6.68438E-03,7.66480E-03,8.65835E-03,9.43369E-03,1.04404E-02,1.15913E-02,1.24505E-02,1.35062E-02,1.46813E-02,1.53621E-02,1.66547E-02,1.73689E-02,1.82143E-02,1.87764E-02
433,4.96586E-08,1.78031E-07,4.85529E-08,3.65927E-04,1.69427E-03,2.46946E-03,3.35173E-03,4.12856E-03,4.97036E-03,5.77624E-03,6.62906E-03,7.47582E-03,8.16587E-03,9.04195E-03,1.00380E-02,1.07800E-02,1.16952E-02,1.26955E-02,1.33038E-02,1.44076E-02,1.50421E-02,1.57469E-02,1.62405E-02
