,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Device number: 1500673,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
Le [W/(sr*sqm)] (380-780nm),9.881E-05,9.197E-05,8.700E-05,1.191E-02,5.185E-02,8.078E-02,1.139E-01,1.371E-01,1.721E-01,1.974E-01,2.320E-01,2.565E-01,2.836E-01,3.140E-01,3.430E-01,3.637E-01,3.987E-01,4.237E-01,4.519E-01,4.688E-01,5.043E-01,5.306E-01,5.511E-01
CCT [K] (CIE1964 10°),5205,5356,5277,1625,1610,1613,1613,1612,1612,1611,1610,1610,1607,1606,1605,1605,1604,1603,1603,1601,1600,1600,1599
DWl [nm] (CIE1964 10°),561.9,554.4,556.3,588.6,588.8,588.7,588.7,588.8,588.8,588.8,588.8,588.8,588.8,588.8,588.9,588.9,588.9,588.9,588.9,589.0,589.0,589.0,589.0
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
x,0.3398,0.3361,0.3383,0.5815,0.5840,0.5837,0.5837,0.5838,0.5838,0.5839,0.5840,0.5839,0.5842,0.5843,0.5844,0.5844,0.5845,0.5845,0.5843,0.5848,0.5848,0.5848,0.5849
y,0.3499,0.3516,0.3576,0.4161,0.4160,0.4162,0.4162,0.4161,0.4162,0.4161,0.4160,0.4158,0.4158,0.4157,0.4155,0.4155,0.4155,0.4154,0.4151,0.4152,0.4151,0.4151,0.4151
u',0.2085,0.2053,0.2046,0.3405,0.3423,0.3420,0.3420,0.3421,0.3421,0.3422,0.3423,0.3423,0.3426,0.3427,0.3429,0.3429,0.3430,0.3430,0.3431,0.3434,0.3434,0.3435,0.3435
v',0.4830,0.4833,0.4866,0.5483,0.5486,0.5487,0.5487,0.5487,0.5487,0.5487,0.5486,0.5486,0.5486,0.5486,0.5486,0.5486,0.5485,0.5485,0.5484,0.5485,0.5485,0.5484,0.5485
,,,,,,,,,,,,,,,,,,,,,,,
XYZ (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
X,0.037,0.034,0.032,8.69,38.2,59.6,84.0,101.1,126.9,145.6,170.9,188.7,209.1,231.7,253.1,268.4,294.3,312.6,332.9,346.1,372.1,391.6,406.7
Y,0.038,0.035,0.034,6.22,27.2,42.5,59.9,72.1,90.5,103.8,121.8,134.4,148.8,164.9,180.0,190.8,209.1,222.2,236.5,245.7,264.2,277.9,288.6
Z,0.034,0.031,0.029,0.037,0.005,0.003,0.005,0.009,0.007,0.009,0.006,0.094,0.004,0.008,0.005,0.005,0.007,0.038,0.367,0.008,0.044,0.082,0.026
,,,,,,,,,,,,,,,,,,,,,,,
RGB Values (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0.0,0.0,0.0,15.0,66.2,103.0,145.2,174.9,219.4,251.8,295.7,326.4,361.8,401.0,438.1,464.6,509.4,541.2,576.2,599.4,644.5,678.3,704.5
G,0.0,0.0,0.0,4.4,19.2,29.9,42.2,50.8,63.7,73.0,85.7,94.6,104.6,115.9,126.4,134.1,146.9,156.0,166.0,172.3,185.3,194.9,202.3
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.28726E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
381,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.81665E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
382,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.85609E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.63015E-06,0.00000E+00
383,0.00000E+00,0.00000E+00,0.00000E+00,1.22539E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.00907E-06,0.00000E+00,1.79003E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.36131E-06,0.00000E+00
384,0.00000E+00,0.00000E+00,0.00000E+00,1.75155E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.62585E-07,0.00000E+00,2.55864E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.03500E-06,0.00000E+00
385,0.00000E+00,0.00000E+00,0.00000E+00,1.94300E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.44916E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.18636E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
386,0.00000E+00,0.00000E+00,0.00000E+00,3.37730E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.33241E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.57173E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
387,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.75388E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.87257E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
388,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.11055E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
389,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.02919E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
390,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
391,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
392,0.00000E+00,0.00000E+00,0.00000E+00,1.24758E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
393,0.00000E+00,0.00000E+00,0.00000E+00,2.38354E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.34812E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
394,0.00000E+00,0.00000E+00,0.00000E+00,7.45432E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.99240E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
395,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.75872E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
396,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.18679E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
397,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
398,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.30159E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
399,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.04893E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
400,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.08672E-07,1.05579E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
401,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.21107E-06,1.52180E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
402,0.00000E+00,0.00000E+00,9.60792E-09,0.00000E+00,0.00000E+00,0.00000E+00,4.93135E-07,2.07425E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.25719E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
403,0.00000E+00,0.00000E+00,1.60756E-08,0.00000E+00,0.00000E+00,0.00000E+00,8.55864E-07,3.47056E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.20455E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.04591E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
404,0.00000E+00,0.00000E+00,4.85406E-09,0.00000E+00,0.00000E+00,0.00000E+00,4.46746E-07,1.04794E-07,0.00000E+00,0.00000E+00,0.00000E+00,7.73648E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.15814E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
405,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.82659E-07,2.04938E-07,0.00000E+00,0.00000E+00,0.00000E+00,8.46033E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
406,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.23519E-08,5.81492E-07,0.00000E+00,0.00000E+00,0.00000E+00,4.58950E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
407,0.00000E+00,0.00000E+00,0.00000E+00,7.16222E-07,0.00000E+00,0.00000E+00,2.54509E-07,3.01822E-07,0.00000E+00,2.25874E-07,0.00000E+00,4.56555E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
408,0.00000E+00,0.00000E+00,0.00000E+00,1.22899E-06,0.00000E+00,0.00000E+00,4.25401E-07,0.00000E+00,0.00000E+00,3.77538E-07,0.00000E+00,4.40863E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
409,0.00000E+00,0.00000E+00,0.00000E+00,5.52693E-07,0.00000E+00,0.00000E+00,1.29780E-07,0.00000E+00,0.00000E+00,1.15178E-07,0.00000E+00,1.34497E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
410,0.00000E+00,0.00000E+00,0.00000E+00,8.97417E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
411,0.00000E+00,0.00000E+00,0.00000E+00,2.00777E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
412,0.00000E+00,0.00000E+00,0.00000E+00,9.45350E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.40463E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
413,0.00000E+00,0.00000E+00,0.00000E+00,3.71479E-08,0.00000E+00,0.00000E+00,0.00000E+00,2.16267E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.06674E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.32868E-07,0.00000E+00
414,0.00000E+00,0.00000E+00,0.00000E+00,1.92306E-07,0.00000E+00,0.00000E+00,0.00000E+00,6.26895E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.52229E-07,0.00000E+00,0.00000E+00,0.00000E+00,6.87825E-07,0.00000E+00
415,0.00000E+00,0.00000E+00,0.00000E+00,1.72928E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.38417E-07,1.54724E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.75292E-07,0.00000E+00,0.00000E+00,0.00000E+00,5.91997E-07,0.00000E+00
416,0.00000E+00,0.00000E+00,0.00000E+00,3.16417E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.74789E-07,4.18943E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.32136E-08,0.00000E+00,0.00000E+00,0.00000E+00,4.13690E-08,0.00000E+00
417,0.00000E+00,0.00000E+00,0.00000E+00,9.21628E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.72059E-07,6.79648E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.02348E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
418,0.00000E+00,0.00000E+00,3.23381E-08,1.72994E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.36197E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.97625E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
419,0.00000E+00,0.00000E+00,1.50428E-07,8.04721E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.18632E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.63872E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
420,0.00000E+00,0.00000E+00,1.80807E-07,9.10613E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.10856E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.09970E-07,0.00000E+00,0.00000E+00
421,0.00000E+00,0.00000E+00,1.58546E-07,7.02364E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.38328E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.98068E-07,0.00000E+00,0.00000E+00
422,0.00000E+00,0.00000E+00,1.01346E-07,2.86227E-07,0.00000E+00,0.00000E+00,1.03723E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.41320E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.50521E-06,0.00000E+00,3.35763E-07,0.00000E+00,0.00000E+00
423,0.00000E+00,0.00000E+00,5.02125E-08,0.00000E+00,0.00000E+00,0.00000E+00,1.43178E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.94811E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.52823E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
424,0.00000E+00,0.00000E+00,1.27755E-08,0.00000E+00,0.00000E+00,0.00000E+00,3.64285E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.19189E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.38886E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
425,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.35176E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.68693E-07,7.12779E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
426,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.36802E-10,0.00000E+00,0.00000E+00,1.83685E-09,2.21801E-09,0.00000E+00,0.00000E+00,4.08836E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.75098E-07,9.30469E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
427,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.07795E-08,0.00000E+00,0.00000E+00,2.76941E-07,3.34408E-07,0.00000E+00,0.00000E+00,1.61915E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.67366E-07,5.88788E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
428,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.57652E-08,0.00000E+00,3.89124E-08,3.58670E-07,4.33097E-07,0.00000E+00,0.00000E+00,8.06536E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.42688E-06,0.00000E+00,1.76313E-07,1.84314E-07,0.00000E+00
429,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.50042E-08,0.00000E+00,1.48185E-07,8.18298E-08,9.88101E-08,0.00000E+00,0.00000E+00,3.07143E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.61779E-06,0.00000E+00,6.71429E-07,7.01899E-07,0.00000E+00
430,3.60241E-08,6.75452E-08,1.80121E-08,2.55061E-08,0.00000E+00,0.00000E+00,1.03769E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.94125E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.92974E-07,4.17720E-06,0.00000E+00,4.70177E-07,4.91514E-07,0.00000E+00
431,8.83631E-08,1.53712E-07,4.63653E-08,5.80441E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.10340E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.66721E-07,0.00000E+00,0.00000E+00,2.34387E-07,0.00000E+00,0.00000E+00
432,1.57528E-07,5.70468E-08,1.22247E-07,2.15417E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.68167E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.47438E-07,0.00000E+00,0.00000E+00,4.66720E-06,0.00000E+00,0.00000E+00
433,1.95817E-07,4.06539E-08,1.94988E-07,4.79735E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.51275E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.99963E-07,0.00000E+00,5.70791E-06,0.00000E+00,0.00000E+00
