Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,590 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:29:01
Elapsed Time,00:00:09:997
Samples,2677

Power
Min.(W),Max.(W),Percentage(%),Count

2.2608E-07,2.507E-07,2.2,59
2.507E-07,2.7533E-07,1.1,30
2.7533E-07,2.9995E-07,1.1,29
2.9995E-07,3.2458E-07,1.2,33
3.2458E-07,3.492E-07,1.3,34
3.492E-07,3.7382E-07,1.6,44
3.7382E-07,3.9845E-07,5.7,152
3.9845E-07,4.2307E-07,7.5,201
4.2307E-07,4.477E-07,11.2,300
4.477E-07,4.7232E-07,67.1,1795

--Statistics--
Minimum [W],2.2608E-07
Maximum [W],4.7232E-07
Mean [W],4.3689E-07
Standard Deviation [W],5.0203E-08
Ratio,2.089 : 1

