Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,470 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:45:52
Elapsed Time,00:00:09:999
Samples,2665

Power
Min.(W),Max.(W),Percentage(%),Count

-3.841E-10,5.2673E-08,27.5,734
5.2673E-08,1.0573E-07,8.3,220
1.0573E-07,1.5879E-07,4.5,119
1.5879E-07,2.1185E-07,4.2,111
2.1185E-07,2.649E-07,3.0,79
2.649E-07,3.1796E-07,2.0,52
3.1796E-07,3.7102E-07,2.1,57
3.7102E-07,4.2408E-07,5.4,145
4.2408E-07,4.7713E-07,12.1,323
4.7713E-07,5.3019E-07,31.0,825

--Statistics--
Minimum [W],-3.841E-10
Maximum [W],5.3019E-07
Mean [W],2.8008E-07
Standard Deviation [W],2.1044E-07
Ratio,---

