Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,450 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 08:51:30
Elapsed Time,00:00:09:998
Samples,2720

Power
Min.(W),Max.(W),Percentage(%),Count

-2.5663E-08,2.1914E-08,44.1,1200
2.1914E-08,6.9492E-08,10.0,273
6.9492E-08,1.1707E-07,5.7,154
1.1707E-07,1.6465E-07,4.2,114
1.6465E-07,2.1222E-07,2.9,80
2.1222E-07,2.598E-07,3.5,95
2.598E-07,3.0738E-07,3.0,81
3.0738E-07,3.5496E-07,6.0,164
3.5496E-07,4.0253E-07,7.8,212
4.0253E-07,4.5011E-07,12.8,347

--Statistics--
Minimum [W],-2.5663E-08
Maximum [W],4.5011E-07
Mean [W],1.3876E-07
Standard Deviation [W],1.7057E-07
Ratio,---

