Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,630 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:08:59
Elapsed Time,00:00:09:989
Samples,2806

Power
Min.(W),Max.(W),Percentage(%),Count

-8.2335E-09,-6.6751E-09,0.1,4
-6.6751E-09,-5.1167E-09,0.7,19
-5.1167E-09,-3.5583E-09,1.0,29
-3.5583E-09,-1.9999E-09,3.6,102
-1.9999E-09,-4.415E-10,29.0,815
-4.415E-10,1.1169E-09,51.6,1449
1.1169E-09,2.6753E-09,11.8,331
2.6753E-09,4.2337E-09,0.8,23
4.2337E-09,5.7921E-09,0.8,22
5.7921E-09,7.3505E-09,0.4,12

--Statistics--
Minimum [W],-8.2335E-09
Maximum [W],7.3505E-09
Mean [W],-7.6723E-11
Standard Deviation [W],1.4077E-09
Ratio,---

