Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,450 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 08:54:03
Elapsed Time,00:00:09:997
Samples,2690

Power
Min.(W),Max.(W),Percentage(%),Count

-1.8079E-08,3.1216E-08,18.2,490
3.1216E-08,8.0511E-08,8.0,216
8.0511E-08,1.2981E-07,4.8,130
1.2981E-07,1.791E-07,3.8,102
1.791E-07,2.284E-07,3.5,95
2.284E-07,2.7769E-07,3.8,101
2.7769E-07,3.2699E-07,3.7,100
3.2699E-07,3.7628E-07,7.0,189
3.7628E-07,4.2558E-07,10.4,280
4.2558E-07,4.7487E-07,36.7,987

--Statistics--
Minimum [W],-1.8079E-08
Maximum [W],4.7487E-07
Mean [W],2.7872E-07
Standard Deviation [W],1.8434E-07
Ratio,---

