Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,590 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 10:35:18
Elapsed Time,00:00:09:997
Samples,2669

Power
Min.(W),Max.(W),Percentage(%),Count

1.7996E-09,5.3342E-08,19.3,515
5.3342E-08,1.0488E-07,7.2,191
1.0488E-07,1.5643E-07,4.7,125
1.5643E-07,2.0797E-07,3.7,99
2.0797E-07,2.5951E-07,3.9,103
2.5951E-07,3.1105E-07,4.8,129
3.1105E-07,3.6259E-07,5.1,135
3.6259E-07,4.1414E-07,6.8,182
4.1414E-07,4.6568E-07,10.2,271
4.6568E-07,5.1722E-07,34.4,919

--Statistics--
Minimum [W],1.7996E-09
Maximum [W],5.1722E-07
Mean [W],3.0586E-07
Standard Deviation [W],1.9181E-07
Ratio,287.408 : 1

