Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,630 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 10:48:04
Elapsed Time,00:00:09:997
Samples,2667

Power
Min.(W),Max.(W),Percentage(%),Count

6.8344E-09,5.8081E-08,19.0,506
5.8081E-08,1.0933E-07,7.9,210
1.0933E-07,1.6057E-07,4.8,128
1.6057E-07,2.1182E-07,3.2,86
2.1182E-07,2.6307E-07,2.9,77
2.6307E-07,3.1431E-07,2.2,59
3.1431E-07,3.6556E-07,2.1,55
3.6556E-07,4.1681E-07,2.8,75
4.1681E-07,4.6805E-07,13.5,359
4.6805E-07,5.193E-07,41.7,1112

--Statistics--
Minimum [W],6.8344E-09
Maximum [W],5.193E-07
Mean [W],3.2413E-07
Standard Deviation [W],1.9743E-07
Ratio,75.983 : 1

