Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,420 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 09:00:02
Elapsed Time,00:00:09:995
Samples,2814

Power
Min.(W),Max.(W),Percentage(%),Count

-1.3806E-08,-1.1171E-08,0.2,6
-1.1171E-08,-8.5368E-09,0.6,17
-8.5368E-09,-5.9022E-09,0.9,25
-5.9022E-09,-3.2676E-09,5.1,144
-3.2676E-09,-6.33E-10,39.0,1097
-6.33E-10,2.0016E-09,47.4,1334
2.0016E-09,4.6362E-09,4.7,131
4.6362E-09,7.2708E-09,1.0,29
7.2708E-09,9.9054E-09,0.7,19
9.9054E-09,1.254E-08,0.4,12

--Statistics--
Minimum [W],-1.3806E-08
Maximum [W],1.254E-08
Mean [W],-5.1121E-10
Standard Deviation [W],2.3454E-09
Ratio,---

