Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,470 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:41:11
Elapsed Time,00:00:09:999
Samples,2804

Power
Min.(W),Max.(W),Percentage(%),Count

-1.2092E-08,-9.8104E-09,0.2,5
-9.8104E-09,-7.5288E-09,0.7,19
-7.5288E-09,-5.2472E-09,0.7,20
-5.2472E-09,-2.9656E-09,3.4,96
-2.9656E-09,-6.84E-10,28.4,796
-6.84E-10,1.5976E-09,52.4,1469
1.5976E-09,3.8792E-09,11.9,335
3.8792E-09,6.1608E-09,1.3,37
6.1608E-09,8.4424E-09,0.4,12
8.4424E-09,1.0724E-08,0.5,15

--Statistics--
Minimum [W],-1.2092E-08
Maximum [W],1.0724E-08
Mean [W],-5.6844E-11
Standard Deviation [W],2.0351E-09
Ratio,---

