Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,630 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:12:36
Elapsed Time,00:00:09:999
Samples,2658

Power
Min.(W),Max.(W),Percentage(%),Count

-3.3559E-09,5.0223E-08,40.9,1086
5.0223E-08,1.038E-07,9.0,240
1.038E-07,1.5738E-07,5.2,137
1.5738E-07,2.1096E-07,3.3,88
2.1096E-07,2.6454E-07,2.7,71
2.6454E-07,3.1812E-07,2.4,65
3.1812E-07,3.7169E-07,2.5,67
3.7169E-07,4.2527E-07,2.1,57
4.2527E-07,4.7885E-07,2.2,58
4.7885E-07,5.3243E-07,29.7,789

--Statistics--
Minimum [W],-3.3559E-09
Maximum [W],5.3243E-07
Mean [W],2.1731E-07
Standard Deviation [W],2.1732E-07
Ratio,---

