Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,470 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:42:59
Elapsed Time,00:00:09:996
Samples,2716

Power
Min.(W),Max.(W),Percentage(%),Count

-9.5878E-09,3.6307E-08,59.8,1625
3.6307E-08,8.2202E-08,10.6,288
8.2202E-08,1.281E-07,4.7,129
1.281E-07,1.7399E-07,4.0,109
1.7399E-07,2.1989E-07,2.9,78
2.1989E-07,2.6578E-07,2.3,62
2.6578E-07,3.1168E-07,2.1,58
3.1168E-07,3.5757E-07,1.6,43
3.5757E-07,4.0347E-07,2.9,80
4.0347E-07,4.4936E-07,9.0,244

--Statistics--
Minimum [W],-9.5878E-09
Maximum [W],4.4936E-07
Mean [W],9.3498E-08
Standard Deviation [W],1.4097E-07
Ratio,---

