Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,520 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 11:54:21
Elapsed Time,00:00:09:999
Samples,2679

Power
Min.(W),Max.(W),Percentage(%),Count

-8.7174E-09,3.5531E-08,45.5,1220
3.5531E-08,7.978E-08,9.8,263
7.978E-08,1.2403E-07,6.1,163
1.2403E-07,1.6828E-07,4.3,114
1.6828E-07,2.1253E-07,4.7,126
2.1253E-07,2.5678E-07,4.4,117
2.5678E-07,3.0102E-07,4.6,124
3.0102E-07,3.4527E-07,5.2,140
3.4527E-07,3.8952E-07,6.4,172
3.8952E-07,4.3377E-07,9.0,240

--Statistics--
Minimum [W],-8.7174E-09
Maximum [W],4.3377E-07
Mean [W],1.3066E-07
Standard Deviation [W],1.485E-07
Ratio,---

