Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,520 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:39:44
Elapsed Time,00:00:09:997
Samples,2695

Power
Min.(W),Max.(W),Percentage(%),Count

4.7528E-07,4.773E-07,0.3,8
4.773E-07,4.7932E-07,0.7,19
4.7932E-07,4.8134E-07,0.9,24
4.8134E-07,4.8336E-07,5.9,158
4.8336E-07,4.8539E-07,38.2,1029
4.8539E-07,4.8741E-07,46.0,1239
4.8741E-07,4.8943E-07,6.0,161
4.8943E-07,4.9145E-07,0.9,24
4.9145E-07,4.9347E-07,0.7,20
4.9347E-07,4.9549E-07,0.5,13

--Statistics--
Minimum [W],4.7528E-07
Maximum [W],4.9549E-07
Mean [W],4.8548E-07
Standard Deviation [W],1.8351E-09
Ratio,1.043 : 1

