Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,630 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:13:22
Elapsed Time,00:00:09:992
Samples,2653

Power
Min.(W),Max.(W),Percentage(%),Count

-6.2446E-10,5.2434E-08,32.8,871
5.2434E-08,1.0549E-07,8.1,216
1.0549E-07,1.5855E-07,4.9,130
1.5855E-07,2.1161E-07,3.0,79
2.1161E-07,2.6467E-07,2.9,77
2.6467E-07,3.1773E-07,1.9,51
3.1773E-07,3.7078E-07,1.7,44
3.7078E-07,4.2384E-07,1.6,43
4.2384E-07,4.769E-07,2.3,62
4.769E-07,5.2996E-07,40.7,1080

--Statistics--
Minimum [W],-6.2446E-10
Maximum [W],5.2996E-07
Mean [W],2.6777E-07
Standard Deviation [W],2.2416E-07
Ratio,---

