Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,470 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:49:43
Elapsed Time,00:00:09:996
Samples,2683

Power
Min.(W),Max.(W),Percentage(%),Count

2.6391E-07,2.9393E-07,2.4,65
2.9393E-07,3.2395E-07,1.4,37
3.2395E-07,3.5397E-07,0.9,24
3.5397E-07,3.8399E-07,1.0,28
3.8399E-07,4.1401E-07,0.8,22
4.1401E-07,4.4403E-07,0.9,24
4.4403E-07,4.7405E-07,1.1,30
4.7405E-07,5.0407E-07,1.3,35
5.0407E-07,5.3409E-07,83.5,2240
5.3409E-07,5.6411E-07,6.6,178

--Statistics--
Minimum [W],2.6391E-07
Maximum [W],5.6411E-07
Mean [W],5.1307E-07
Standard Deviation [W],5.3486E-08
Ratio,2.138 : 1

