Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,420 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 09:04:58
Elapsed Time,00:00:09:999
Samples,2690

Power
Min.(W),Max.(W),Percentage(%),Count

-1.3477E-08,3.736E-08,31.5,848
3.736E-08,8.8196E-08,8.6,232
8.8196E-08,1.3903E-07,5.2,140
1.3903E-07,1.8987E-07,4.3,117
1.8987E-07,2.4071E-07,3.6,96
2.4071E-07,2.9154E-07,3.0,80
2.9154E-07,3.4238E-07,6.2,166
3.4238E-07,3.9322E-07,7.0,188
3.9322E-07,4.4405E-07,9.6,259
4.4405E-07,4.9489E-07,21.0,564

--Statistics--
Minimum [W],-1.3477E-08
Maximum [W],4.9489E-07
Mean [W],2.2109E-07
Standard Deviation [W],1.9072E-07
Ratio,---

