Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,520 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:30:50
Elapsed Time,00:00:09:999
Samples,2797

Power
Min.(W),Max.(W),Percentage(%),Count

-1.0349E-08,-8.287E-09,0.3,8
-8.287E-09,-6.225E-09,0.7,19
-6.225E-09,-4.163E-09,1.0,27
-4.163E-09,-2.101E-09,4.9,138
-2.101E-09,-3.9E-11,41.4,1157
-3.9E-11,2.023E-09,45.5,1273
2.023E-09,4.085E-09,4.6,130
4.085E-09,6.147E-09,0.6,18
6.147E-09,8.209E-09,0.6,16
8.209E-09,1.0271E-08,0.4,11

--Statistics--
Minimum [W],-1.0349E-08
Maximum [W],1.0271E-08
Mean [W],-9.3156E-12
Standard Deviation [W],1.7897E-09
Ratio,---

