Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,590 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 10:29:26
Elapsed Time,00:00:09:997
Samples,2805

Power
Min.(W),Max.(W),Percentage(%),Count

-9.5574E-09,-7.7693E-09,0.1,3
-7.7693E-09,-5.9813E-09,0.7,21
-5.9813E-09,-4.1932E-09,0.7,21
-4.1932E-09,-2.4052E-09,3.2,89
-2.4052E-09,-6.171E-10,33.4,936
-6.171E-10,1.171E-09,51.7,1451
1.171E-09,2.959E-09,7.9,222
2.959E-09,4.7471E-09,0.9,24
4.7471E-09,6.5351E-09,0.7,21
6.5351E-09,8.3232E-09,0.6,16

--Statistics--
Minimum [W],-9.5574E-09
Maximum [W],8.3232E-09
Mean [W],-2.6619E-10
Standard Deviation [W],1.5842E-09
Ratio,---

