Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,630 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 10:45:09
Elapsed Time,00:00:09:997
Samples,2676

Power
Min.(W),Max.(W),Percentage(%),Count

-7.1156E-09,3.8739E-08,60.4,1617
3.8739E-08,8.4594E-08,10.0,267
8.4594E-08,1.3045E-07,4.6,123
1.3045E-07,1.763E-07,3.7,99
1.763E-07,2.2216E-07,2.8,74
2.2216E-07,2.6801E-07,2.6,70
2.6801E-07,3.1387E-07,1.8,47
3.1387E-07,3.5972E-07,2.0,53
3.5972E-07,4.0558E-07,2.5,66
4.0558E-07,4.5143E-07,9.7,260

--Statistics--
Minimum [W],-7.1156E-09
Maximum [W],4.5143E-07
Mean [W],9.6237E-08
Standard Deviation [W],1.454E-07
Ratio,---

