Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,520 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/23/2024 11:51:46
Elapsed Time,00:00:09:998
Samples,2795

Power
Min.(W),Max.(W),Percentage(%),Count

-1.1143E-08,-9.0748E-09,0.4,10
-9.0748E-09,-7.0065E-09,0.7,20
-7.0065E-09,-4.9383E-09,0.8,22
-4.9383E-09,-2.87E-09,4.4,124
-2.87E-09,-8.0175E-10,34.8,974
-8.0175E-10,1.2665E-09,50.5,1411
1.2665E-09,3.3348E-09,6.5,181
3.3348E-09,5.403E-09,1.0,27
5.403E-09,7.4713E-09,0.6,17
7.4713E-09,9.5395E-09,0.3,9

--Statistics--
Minimum [W],-1.1143E-08
Maximum [W],9.5395E-09
Mean [W],-5.755E-10
Standard Deviation [W],1.8462E-09
Ratio,---

