Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,470 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:40:46
Elapsed Time,00:00:09:998
Samples,2802

Power
Min.(W),Max.(W),Percentage(%),Count

-1.1563E-08,-9.2426E-09,0.4,10
-9.2426E-09,-6.9222E-09,0.8,23
-6.9222E-09,-4.6018E-09,0.8,22
-4.6018E-09,-2.2814E-09,7.0,196
-2.2814E-09,3.9E-11,41.1,1153
3.9E-11,2.3594E-09,43.9,1229
2.3594E-09,4.6798E-09,4.4,124
4.6798E-09,7.0002E-09,0.6,18
7.0002E-09,9.3206E-09,0.6,18
9.3206E-09,1.1641E-08,0.3,9

--Statistics--
Minimum [W],-1.1563E-08
Maximum [W],1.1641E-08
Mean [W],-5.9406E-11
Standard Deviation [W],2.0758E-09
Ratio,---

