Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,520 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:32:43
Elapsed Time,00:00:09:999
Samples,2701

Power
Min.(W),Max.(W),Percentage(%),Count

-7.9233E-09,3.3511E-08,59.5,1608
3.3511E-08,7.4945E-08,9.2,249
7.4945E-08,1.1638E-07,5.6,150
1.1638E-07,1.5781E-07,3.4,91
1.5781E-07,1.9925E-07,3.6,96
1.9925E-07,2.4068E-07,2.3,62
2.4068E-07,2.8212E-07,2.4,65
2.8212E-07,3.2355E-07,1.8,49
3.2355E-07,3.6499E-07,3.4,93
3.6499E-07,4.0642E-07,8.8,238

--Statistics--
Minimum [W],-7.9233E-09
Maximum [W],4.0642E-07
Mean [W],8.7856E-08
Standard Deviation [W],1.2882E-07
Ratio,---

