Optical Power Monitor 5.1.4771.793

Power Meter,PM100D
Power Meter SN,P0044180
Sensor,S120C
Sensor SN,240219523
Sensor Type,Photodiode
Wavelength,470 nm
Range,Auto,range changed during the measurement.

Start of Measurement,4/22/2024 16:43:48
Elapsed Time,00:00:09:999
Samples,2689

Power
Min.(W),Max.(W),Percentage(%),Count

-9.2352E-09,4.0916E-08,49.5,1330
4.0916E-08,9.1068E-08,9.4,252
9.1068E-08,1.4122E-07,5.7,154
1.4122E-07,1.9137E-07,3.7,99
1.9137E-07,2.4152E-07,3.4,91
2.4152E-07,2.9167E-07,2.4,65
2.9167E-07,3.4183E-07,2.1,56
3.4183E-07,3.9198E-07,2.9,79
3.9198E-07,4.4213E-07,8.3,222
4.4213E-07,4.9228E-07,12.7,341

--Statistics--
Minimum [W],-9.2352E-09
Maximum [W],4.9228E-07
Mean [W],1.4822E-07
Standard Deviation [W],1.7959E-07
Ratio,---

