,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Device number: 1500673,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
Le [W/(sr*sqm)] (380-780nm),2.314E-07,1.439E-07,1.568E-06,1.121E-02,5.087E-02,7.611E-02,1.044E-01,1.288E-01,1.543E-01,1.879E-01,2.071E-01,2.339E-01,2.577E-01,2.848E-01,3.054E-01,3.337E-01,3.619E-01,3.826E-01,4.148E-01,4.333E-01,4.597E-01,4.776E-01,4.953E-01
CCT [K] (CIE1964 10°),3652,2196,1113,1544,1532,1535,1536,1535,1535,1534,1533,1534,1532,1532,1531,1530,1529,1530,1530,1528,1527,1528,1526
DWl [nm] (CIE1964 10°),567.7,580.4,606.4,590.1,590.2,590.2,590.2,590.2,590.2,590.2,590.2,590.2,590.3,590.3,590.3,590.3,590.3,590.3,590.3,590.4,590.4,590.4,590.4
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
x,0.4296,0.5333,0.6049,0.5895,0.5910,0.5908,0.5907,0.5907,0.5908,0.5908,0.5909,0.5908,0.5910,0.5911,0.5912,0.5912,0.5913,0.5912,0.5912,0.5914,0.5915,0.5913,0.5916
y,0.4817,0.4549,0.3468,0.4096,0.4090,0.4091,0.4093,0.4092,0.4092,0.4092,0.4090,0.4090,0.4090,0.4089,0.4088,0.4088,0.4087,0.4088,0.4086,0.4085,0.4085,0.4083,0.4084
u',0.2170,0.2886,0.4065,0.3500,0.3515,0.3512,0.3511,0.3511,0.3512,0.3513,0.3514,0.3514,0.3515,0.3516,0.3517,0.3518,0.3519,0.3518,0.3518,0.3520,0.3521,0.3521,0.3523
v',0.5473,0.5538,0.5244,0.5472,0.5473,0.5473,0.5473,0.5473,0.5473,0.5473,0.5473,0.5473,0.5473,0.5473,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5471,0.5472
,,,,,,,,,,,,,,,,,,,,,,,
XYZ (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
X,0.000,0.000,0.001,8.29,37.7,56.4,77.5,95.4,114.5,139.4,153.6,173.4,191.3,211.5,226.7,247.8,268.7,283.8,307.3,321.3,341.2,354.0,367.7
Y,0.000,0.000,0.000,5.76,26.1,39.0,53.7,66.1,79.3,96.6,106.3,120.0,132.4,146.3,156.8,171.3,185.7,196.2,212.4,222.0,235.7,244.5,253.8
Z,0.000,0.000,0.000,0.013,0.002,0.008,0.002,0.009,0.005,0.005,0.012,0.041,0.004,0.003,0.007,0.004,0.004,0.016,0.107,0.055,0.011,0.235,0.005
,,,,,,,,,,,,,,,,,,,,,,,
RGB Values (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0.0,0.0,0.0,14.5,66.0,98.5,135.4,166.7,200.1,243.7,268.5,303.1,334.4,369.7,396.4,433.3,469.9,496.2,537.3,562.0,596.9,619.2,643.3
G,0.0,0.0,0.0,4.0,17.8,26.7,36.7,45.2,54.2,66.0,72.6,82.0,90.3,99.9,106.9,116.8,126.6,133.8,144.8,151.2,160.5,166.6,172.8
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.92463E-07,1.52300E-05,0.00000E+00,4.61741E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.42026E-06,0.00000E+00,1.76884E-05,0.00000E+00,0.00000E+00,0.00000E+00
381,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.42419E-07,5.51621E-06,0.00000E+00,1.30132E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.00271E-06,0.00000E+00,4.98512E-05,0.00000E+00,0.00000E+00,0.00000E+00
382,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.25291E-07,9.87544E-06,0.00000E+00,7.80409E-07,7.73133E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.40044E-06,0.00000E+00,4.73221E-05,2.26649E-06,0.00000E+00,0.00000E+00
383,0.00000E+00,3.24507E-09,0.00000E+00,0.00000E+00,0.00000E+00,1.62647E-05,0.00000E+00,0.00000E+00,1.57595E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.66103E-05,4.62001E-06,0.00000E+00,0.00000E+00
384,0.00000E+00,4.63845E-08,0.00000E+00,0.00000E+00,0.00000E+00,6.17362E-06,0.00000E+00,0.00000E+00,5.98188E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.90482E-05,1.75363E-06,0.00000E+00,0.00000E+00
385,1.72260E-08,5.14545E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.49933E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.84227E-05,0.00000E+00,0.00000E+00,0.00000E+00
386,5.18615E-08,8.94376E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.25779E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.48190E-06,0.00000E+00,0.00000E+00,0.00000E+00
387,2.71898E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.18371E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.69251E-06,0.00000E+00,1.82482E-06,0.00000E+00,0.00000E+00,0.00000E+00
388,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.64829E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.14228E-07,0.00000E+00,0.00000E+00,4.82212E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
389,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.00586E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.20372E-06,0.00000E+00,0.00000E+00,3.04961E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
390,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.58204E-06,0.00000E+00,0.00000E+00,0.00000E+00,7.46456E-07,0.00000E+00,0.00000E+00,3.79181E-07,0.00000E+00,1.28253E-06,0.00000E+00,0.00000E+00,1.59955E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
391,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.44851E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.35821E-07,0.00000E+00,0.00000E+00,1.24069E-06,0.00000E+00,2.33361E-07,0.00000E+00,0.00000E+00,2.91044E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
392,0.00000E+00,0.00000E+00,0.00000E+00,5.90857E-08,0.00000E+00,9.32529E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.44656E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.10867E-06,0.00000E+00,0.00000E+00,0.00000E+00
393,0.00000E+00,0.00000E+00,0.00000E+00,1.29857E-07,0.00000E+00,8.12841E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.11815E-06,0.00000E+00,0.00000E+00,0.00000E+00
394,0.00000E+00,0.00000E+00,0.00000E+00,1.80412E-07,0.00000E+00,2.54210E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.62434E-07,0.00000E+00,0.00000E+00,0.00000E+00
395,0.00000E+00,0.00000E+00,0.00000E+00,1.40866E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.02538E-07,0.00000E+00,0.00000E+00,0.00000E+00
396,0.00000E+00,0.00000E+00,0.00000E+00,2.15471E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.45986E-06,0.00000E+00,0.00000E+00,0.00000E+00
397,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.06203E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.13411E-07,0.00000E+00,0.00000E+00,0.00000E+00
398,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.27792E-07,4.50192E-08,0.00000E+00,0.00000E+00,7.40871E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.12028E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
399,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.64163E-06,3.62803E-07,0.00000E+00,0.00000E+00,2.50050E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.02815E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
400,6.28128E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.41145E-06,3.65174E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.08715E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
401,1.86142E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.15037E-05,5.26359E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.30981E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
402,9.71502E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.30251E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.06178E-07,0.00000E+00,0.00000E+00,7.09595E-07,0.00000E+00
403,0.00000E+00,0.00000E+00,0.00000E+00,9.64836E-09,0.00000E+00,0.00000E+00,0.00000E+00,1.20823E-05,8.56754E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.06599E-07,1.01424E-06,0.00000E+00,1.25581E-07,1.71853E-06,0.00000E+00
404,0.00000E+00,0.00000E+00,0.00000E+00,6.19685E-08,0.00000E+00,0.00000E+00,0.00000E+00,3.64826E-06,5.50267E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.84654E-07,3.06250E-07,0.00000E+00,8.06572E-07,3.77064E-06,0.00000E+00
405,0.00000E+00,0.00000E+00,0.00000E+00,5.72809E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.08642E-07,0.00000E+00,1.53604E-07,0.00000E+00,0.00000E+00,2.06633E-07,0.00000E+00,0.00000E+00,0.00000E+00,6.32862E-07,0.00000E+00,0.00000E+00,7.45558E-07,8.41218E-06,0.00000E+00
406,0.00000E+00,0.00000E+00,0.00000E+00,7.00947E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.22425E-08,0.00000E+00,4.35837E-07,0.00000E+00,0.00000E+00,5.86302E-07,0.00000E+00,0.00000E+00,0.00000E+00,7.74434E-08,0.00000E+00,0.00000E+00,9.12340E-08,1.53055E-05,0.00000E+00
407,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.77180E-07,0.00000E+00,2.26220E-07,0.00000E+00,2.94110E-07,3.04319E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.15893E-05,0.00000E+00
408,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.25216E-08,3.36348E-07,0.00000E+00,0.00000E+00,0.00000E+00,4.91591E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.13258E-07,0.00000E+00,7.79833E-06,0.00000E+00
409,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.91356E-07,3.26876E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.49973E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.66405E-07,0.00000E+00,1.00276E-05,0.00000E+00
410,0.00000E+00,0.00000E+00,0.00000E+00,3.10486E-08,0.00000E+00,0.00000E+00,0.00000E+00,1.71561E-07,2.12060E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.88954E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.73835E-07,2.63653E-06,0.00000E+00,7.23228E-06,0.00000E+00
411,0.00000E+00,0.00000E+00,0.00000E+00,8.47776E-08,0.00000E+00,0.00000E+00,0.00000E+00,1.66740E-08,2.06101E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.15936E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.47701E-07,5.62568E-06,0.00000E+00,7.02905E-07,0.00000E+00
412,0.00000E+00,0.00000E+00,0.00000E+00,4.02446E-08,0.00000E+00,0.00000E+00,0.00000E+00,1.25385E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.44919E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.54939E-07,4.82629E-06,0.00000E+00,0.00000E+00,0.00000E+00
413,0.00000E+00,0.00000E+00,0.00000E+00,2.93223E-09,0.00000E+00,0.00000E+00,0.00000E+00,1.93052E-07,3.90563E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.79208E-06,0.00000E+00,0.00000E+00,0.00000E+00
414,0.00000E+00,0.00000E+00,0.00000E+00,1.51795E-08,0.00000E+00,0.00000E+00,0.00000E+00,5.59603E-08,2.02186E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.37985E-06,0.00000E+00,0.00000E+00,0.00000E+00
415,0.00000E+00,0.00000E+00,0.00000E+00,1.30647E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.61101E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.63725E-06,0.00000E+00,2.90022E-07,0.00000E+00
416,0.00000E+00,0.00000E+00,0.00000E+00,9.12965E-10,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.18724E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.15901E-06,0.00000E+00,7.85286E-07,0.00000E+00
417,0.00000E+00,0.00000E+00,0.00000E+00,7.74172E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.32554E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.27605E-07,0.00000E+00,3.55760E-06,0.00000E+00
418,0.00000E+00,0.00000E+00,0.00000E+00,1.14991E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.74878E-06,0.00000E+00
419,0.00000E+00,0.00000E+00,0.00000E+00,3.15312E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.30214E-06,0.00000E+00
420,0.00000E+00,0.00000E+00,3.99861E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.95318E-07,0.00000E+00
421,0.00000E+00,0.00000E+00,1.02951E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.60345E-07,0.00000E+00
422,0.00000E+00,0.00000E+00,4.33135E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.44417E-07,0.00000E+00,1.96201E-07,1.53262E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.06887E-07,0.00000E+00,3.19893E-07,0.00000E+00
423,0.00000E+00,0.00000E+00,0.00000E+00,6.94677E-09,0.00000E+00,2.27368E-08,0.00000E+00,0.00000E+00,1.99351E-07,0.00000E+00,3.33687E-07,3.51841E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.92008E-07,0.00000E+00,0.00000E+00,0.00000E+00
424,0.00000E+00,0.00000E+00,0.00000E+00,2.92719E-08,0.00000E+00,9.58072E-08,0.00000E+00,0.00000E+00,5.07205E-08,0.00000E+00,3.33757E-07,6.44932E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.92154E-07,0.00000E+00,0.00000E+00,0.00000E+00
425,0.00000E+00,0.00000E+00,0.00000E+00,6.65836E-08,0.00000E+00,7.28869E-08,0.00000E+00,7.95878E-08,0.00000E+00,0.00000E+00,1.40435E-06,4.49693E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.17852E-07,0.00000E+00,0.00000E+00,0.00000E+00
426,0.00000E+00,0.00000E+00,0.00000E+00,1.11341E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.99966E-07,0.00000E+00,0.00000E+00,3.02497E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.14191E-09,0.00000E+00
427,0.00000E+00,0.00000E+00,0.00000E+00,4.40955E-08,0.00000E+00,0.00000E+00,0.00000E+00,7.91946E-08,0.00000E+00,0.00000E+00,1.61206E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.73704E-07,0.00000E+00
428,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.82700E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.11263E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.34821E-07,1.43497E-07,0.00000E+00,0.00000E+00,6.13501E-07,0.00000E+00
429,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.95754E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.02971E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.13423E-07,5.46463E-07,0.00000E+00,0.00000E+00,1.39969E-07,0.00000E+00
430,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.87211E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.96288E-07,0.00000E+00,1.78055E-07,0.00000E+00,0.00000E+00,0.00000E+00,2.49336E-07,3.59531E-07,3.82668E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
431,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.29487E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.05200E-07,0.00000E+00,0.00000E+00,0.00000E+00,5.67414E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
432,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.57840E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.50380E-07,0.00000E+00,0.00000E+00,0.00000E+00,2.10582E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
433,0.00000E+00,0.00000E+00,0.00000E+00,4.54408E-09,0.00000E+00,0.00000E+00,0.00000E+00,3.04453E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.87656E-07,0.00000E+00
