,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Device number: 1500673,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
Le [W/(sr*sqm)] (380-780nm),2.073E-07,3.025E-07,2.897E-07,7.585E-03,4.111E-02,5.810E-02,7.470E-02,9.389E-02,1.102E-01,1.288E-01,1.456E-01,1.626E-01,1.806E-01,1.981E-01,2.125E-01,2.333E-01,2.512E-01,2.702E-01,2.832E-01,3.035E-01,3.223E-01,3.358E-01,3.420E-01
CCT [K] (CIE1964 10°),1502,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWl [nm] (CIE1964 10°),-492.5,602.9,467.7,434.7,434.4,434.6,434.6,434.7,434.6,434.8,434.6,434.7,434.9,434.7,434.7,434.8,434.6,434.7,434.7,434.8,434.7,434.8,434.7
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
x,0.4719,0.5863,0.2563,0.1637,0.1631,0.1633,0.1631,0.1632,0.1632,0.1631,0.1633,0.1632,0.1633,0.1631,0.1632,0.1633,0.1631,0.1633,0.1632,0.1631,0.1631,0.1631,0.1631
y,0.2615,0.3553,0.2460,0.0249,0.0235,0.0240,0.0237,0.0238,0.0239,0.0239,0.0239,0.0238,0.0244,0.0239,0.0240,0.0243,0.0237,0.0241,0.0240,0.0240,0.0237,0.0239,0.0238
u',0.3634,0.3850,0.1885,0.2204,0.2208,0.2205,0.2206,0.2205,0.2206,0.2204,0.2206,0.2205,0.2202,0.2204,0.2204,0.2203,0.2205,0.2204,0.2204,0.2204,0.2205,0.2204,0.2205
v',0.4531,0.5250,0.4070,0.0755,0.0715,0.0730,0.0721,0.0725,0.0725,0.0727,0.0727,0.0725,0.0740,0.0726,0.0728,0.0739,0.0720,0.0731,0.0730,0.0729,0.0722,0.0727,0.0724
,,,,,,,,,,,,,,,,,,,,,,,
XYZ (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
X,0.000,0.000,0.000,1.50,8.07,11.4,14.7,18.5,21.7,25.4,28.7,32.1,35.6,39.1,42.0,46.0,49.6,53.4,56.0,60.0,63.7,66.4,67.6
Y,0.000,0.000,0.000,0.229,1.16,1.68,2.14,2.70,3.17,3.72,4.21,4.69,5.32,5.72,6.16,6.86,7.20,7.87,8.23,8.81,9.27,9.73,9.88
Z,0.000,0.000,0.000,7.45,40.2,56.8,73.3,92.1,108.2,126.6,143.1,160.0,177.3,194.9,209.1,228.9,247.2,265.7,278.7,298.7,317.6,330.8,337.1
,,,,,,,,,,,,,,,,,,,,,,,
RGB Values (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,0.0,0.0,0.0,0.2,1.1,1.6,2.0,2.5,2.9,3.5,3.9,4.4,5.0,5.3,5.7,6.4,6.7,7.3,7.7,8.2,8.6,9.1,9.2
B,0.0,0.0,0.0,7.5,40.6,57.4,74.0,93.0,109.2,127.8,144.5,161.6,179.0,196.7,211.2,231.2,249.6,268.2,281.4,301.6,320.7,334.0,340.4
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00000E+00,0.00000E+00,0.00000E+00,7.82278E-06,0.00000E+00,2.66400E-06,5.86783E-07,1.48838E-06,2.48316E-05,3.09744E-06,3.70263E-07,4.15823E-07,4.52497E-07,2.22523E-05,1.54978E-05,4.00756E-05,5.24670E-05,0.00000E+00,3.60380E-05,1.62742E-05,8.16345E-07,8.45737E-07,0.00000E+00
381,0.00000E+00,0.00000E+00,0.00000E+00,3.27471E-06,0.00000E+00,7.50795E-06,9.79139E-08,2.48359E-07,4.14353E-06,5.16856E-07,1.04351E-06,1.17191E-06,1.27527E-06,1.69481E-05,2.58605E-06,2.06018E-05,2.05662E-05,0.00000E+00,6.01350E-06,3.31213E-05,2.30071E-06,2.38354E-06,0.00000E+00
382,0.00000E+00,0.00000E+00,0.00000E+00,1.25536E-06,1.38737E-07,9.51461E-06,1.51711E-06,1.28272E-06,3.82151E-07,4.44909E-07,6.25799E-07,7.02802E-07,7.64786E-07,2.26361E-05,7.42023E-07,1.83483E-05,2.73561E-05,1.62733E-05,2.32939E-05,2.87025E-05,5.80306E-06,2.57506E-06,0.00000E+00
383,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.82801E-07,1.02968E-05,3.32001E-06,2.67883E-06,9.70021E-07,1.17380E-06,0.00000E+00,5.63184E-08,0.00000E+00,2.89444E-05,1.51254E-06,2.07426E-05,4.26565E-05,3.36234E-05,4.85497E-05,2.05521E-05,9.56932E-06,2.33528E-06,0.00000E+00
384,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.07344E-07,5.02401E-06,4.42608E-06,1.90907E-06,3.02642E-06,4.15927E-06,0.00000E+00,8.05006E-07,0.00000E+00,1.09865E-05,5.74118E-07,2.76530E-05,4.73724E-05,1.90512E-05,3.32810E-05,2.94121E-05,1.13244E-05,8.86408E-07,0.00000E+00
385,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.86743E-06,7.90216E-06,6.29299E-06,6.88291E-06,7.06564E-06,2.92823E-06,8.92997E-07,5.20520E-06,4.66536E-06,0.00000E+00,2.71518E-05,4.42260E-05,2.34806E-05,2.25923E-05,2.57265E-05,1.81563E-05,0.00000E+00,4.97860E-06
386,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.02624E-06,1.35561E-05,1.60616E-05,1.21287E-05,9.26663E-06,8.81590E-06,1.55220E-07,1.56711E-05,1.40458E-05,0.00000E+00,1.78015E-05,3.23481E-05,5.03624E-05,2.00017E-05,7.59028E-06,2.97957E-05,0.00000E+00,1.49889E-05
387,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,7.70996E-06,9.96320E-06,1.37136E-05,1.49073E-05,1.47464E-05,1.09394E-05,7.48898E-06,1.33630E-05,1.25686E-05,9.86546E-06,2.10969E-05,2.69922E-05,3.71380E-05,2.52440E-05,6.80788E-06,1.79176E-05,1.60334E-05,2.26272E-05
388,0.00000E+00,0.00000E+00,2.40336E-09,0.00000E+00,1.02734E-08,9.64506E-06,5.77872E-06,9.69269E-06,1.54789E-05,1.90092E-05,1.20570E-05,1.39337E-05,1.03528E-05,9.84700E-06,1.77509E-05,2.58878E-05,2.44057E-05,2.13981E-05,3.00547E-05,1.07337E-05,7.50865E-06,2.88845E-05,2.74922E-05
389,0.00000E+00,0.00000E+00,2.53262E-08,0.00000E+00,1.08259E-07,9.55546E-06,4.39644E-06,6.60029E-06,6.56568E-06,1.80591E-05,1.49829E-05,1.39764E-05,1.77873E-05,1.14351E-05,1.20424E-05,2.76697E-05,2.17577E-05,2.34795E-05,2.75502E-05,2.31199E-05,2.42154E-05,1.99478E-05,2.77072E-05
390,0.00000E+00,0.00000E+00,2.69844E-08,1.43842E-07,1.09914E-06,8.71851E-06,5.12356E-06,7.90158E-06,3.50810E-06,1.34724E-05,1.38714E-05,1.47965E-05,1.94203E-05,1.05930E-05,9.85553E-06,2.59158E-05,1.63246E-05,2.31149E-05,2.73963E-05,3.19289E-05,3.20726E-05,2.02308E-05,3.43299E-05
391,0.00000E+00,0.00000E+00,4.90992E-09,4.70656E-07,3.23997E-06,6.89450E-06,8.31952E-06,1.43200E-05,6.56964E-06,4.07615E-06,8.01904E-06,1.65775E-05,1.47261E-05,6.86615E-06,1.12777E-05,1.98597E-05,6.90554E-06,1.98886E-05,2.97965E-05,3.79568E-05,3.10761E-05,3.08762E-05,4.90676E-05
392,0.00000E+00,0.00000E+00,1.65192E-08,2.76036E-06,4.47408E-06,7.55713E-06,7.52615E-06,1.37365E-05,1.23277E-05,6.24086E-06,9.61905E-06,1.71387E-05,1.83444E-05,1.24308E-05,1.47141E-05,2.69118E-05,1.47862E-05,2.37713E-05,2.76246E-05,3.41352E-05,2.95492E-05,3.41933E-05,3.31823E-05
393,0.00000E+00,0.00000E+00,3.15604E-08,4.73406E-06,5.06967E-06,8.78432E-06,6.00070E-06,1.14462E-05,1.70769E-05,1.10563E-05,1.35752E-05,1.77372E-05,2.28465E-05,1.95816E-05,1.89822E-05,3.50483E-05,2.59919E-05,2.94136E-05,2.60566E-05,2.99680E-05,2.97685E-05,3.57404E-05,1.45733E-05
394,0.00000E+00,0.00000E+00,9.87027E-09,1.48054E-06,3.33978E-06,9.26589E-06,6.74865E-06,1.05310E-05,1.13234E-05,1.25661E-05,1.96478E-05,2.08096E-05,1.85865E-05,2.11881E-05,2.55954E-05,2.76074E-05,2.88912E-05,3.42397E-05,3.62007E-05,4.05508E-05,4.19365E-05,3.94603E-05,3.06805E-05
395,0.00000E+00,0.00000E+00,0.00000E+00,3.14488E-07,2.72787E-06,9.11222E-06,7.76749E-06,1.35147E-05,1.10537E-05,1.50284E-05,2.38510E-05,2.16164E-05,1.90235E-05,2.45387E-05,2.87105E-05,2.95292E-05,3.20580E-05,3.87889E-05,4.25962E-05,4.83796E-05,5.37952E-05,4.93785E-05,3.57899E-05
396,0.00000E+00,0.00000E+00,0.00000E+00,9.13581E-07,3.05981E-06,8.39464E-06,9.05446E-06,1.99842E-05,1.55207E-05,1.83999E-05,2.65763E-05,2.04727E-05,2.35359E-05,2.95117E-05,2.88896E-05,3.96217E-05,3.55535E-05,4.32432E-05,4.59540E-05,5.40839E-05,6.58007E-05,6.50158E-05,3.15305E-05
397,0.00000E+00,0.00000E+00,0.00000E+00,1.73504E-06,6.31411E-06,1.16906E-05,1.11110E-05,2.00954E-05,2.03182E-05,2.27298E-05,3.22575E-05,2.47368E-05,3.35859E-05,3.71766E-05,3.93521E-05,4.82943E-05,4.67064E-05,5.32748E-05,5.51497E-05,5.72454E-05,7.37169E-05,7.82638E-05,4.58011E-05
398,0.00000E+00,0.00000E+00,0.00000E+00,2.27390E-06,9.71559E-06,1.54469E-05,1.38881E-05,2.01207E-05,2.52711E-05,2.76302E-05,3.79771E-05,3.12289E-05,4.42350E-05,4.55688E-05,5.18028E-05,5.72787E-05,5.90850E-05,6.40930E-05,6.61927E-05,6.34364E-05,8.11924E-05,9.08427E-05,6.65097E-05
399,0.00000E+00,0.00000E+00,0.00000E+00,1.05931E-06,1.12634E-05,1.78329E-05,2.06033E-05,2.75530E-05,3.20684E-05,3.59302E-05,4.16826E-05,4.54894E-05,5.43394E-05,5.70296E-05,6.61927E-05,7.22476E-05,7.22658E-05,7.52872E-05,8.34341E-05,9.17194E-05,9.30326E-05,1.05864E-04,1.06798E-04
400,0.00000E+00,0.00000E+00,0.00000E+00,1.34301E-06,1.56910E-05,2.26467E-05,2.69965E-05,3.50305E-05,3.90027E-05,4.58588E-05,5.25522E-05,6.08071E-05,6.73804E-05,7.24128E-05,8.24760E-05,9.04430E-05,9.40072E-05,9.83585E-05,1.05129E-04,1.17354E-04,1.15815E-04,1.28447E-04,1.39217E-04
401,0.00000E+00,0.00000E+00,0.00000E+00,3.11553E-06,2.28515E-05,2.97361E-05,3.28632E-05,4.23180E-05,4.58643E-05,5.71025E-05,7.02438E-05,7.66862E-05,8.29553E-05,9.12338E-05,1.00149E-04,1.11299E-04,1.23613E-04,1.32565E-04,1.30599E-04,1.39532E-04,1.48830E-04,1.57909E-04,1.62735E-04
402,0.00000E+00,0.00000E+00,0.00000E+00,3.88966E-06,2.81753E-05,3.52350E-05,4.29153E-05,5.57598E-05,6.31423E-05,7.72214E-05,9.03558E-05,9.37887E-05,1.08952E-04,1.18786E-04,1.32110E-04,1.37383E-04,1.60160E-04,1.65844E-04,1.70216E-04,1.81925E-04,1.88702E-04,2.05346E-04,2.08780E-04
403,0.00000E+00,0.00000E+00,0.00000E+00,4.54533E-06,3.33930E-05,4.19649E-05,5.36452E-05,7.07424E-05,8.18159E-05,9.81413E-05,1.10998E-04,1.13836E-04,1.36461E-04,1.47927E-04,1.64244E-04,1.66322E-04,1.96275E-04,2.00826E-04,2.12497E-04,2.27015E-04,2.32981E-04,2.55111E-04,2.58649E-04
404,0.00000E+00,0.00000E+00,0.00000E+00,5.77531E-06,4.16072E-05,5.74096E-05,6.78208E-05,9.27041E-05,1.04928E-04,1.23183E-04,1.39658E-04,1.52238E-04,1.72167E-04,1.87530E-04,1.97815E-04,2.13359E-04,2.38770E-04,2.56560E-04,2.70218E-04,2.83843E-04,3.06242E-04,3.18698E-04,3.24646E-04
405,0.00000E+00,0.00000E+00,0.00000E+00,7.61199E-06,5.11295E-05,7.32695E-05,8.71964E-05,1.15627E-04,1.30402E-04,1.52744E-04,1.72927E-04,1.93073E-04,2.16666E-04,2.36365E-04,2.45661E-04,2.69820E-04,2.91857E-04,3.23038E-04,3.40806E-04,3.55428E-04,3.86317E-04,3.94070E-04,4.00666E-04
406,0.00000E+00,0.00000E+00,0.00000E+00,1.00036E-05,6.20576E-05,9.00790E-05,1.11466E-04,1.40201E-04,1.58736E-04,1.87038E-04,2.11143E-04,2.37433E-04,2.69885E-04,2.94440E-04,3.06707E-04,3.35972E-04,3.55396E-04,4.00640E-04,4.24370E-04,4.41521E-04,4.74922E-04,4.81716E-04,4.87581E-04
407,0.00000E+00,0.00000E+00,0.00000E+00,1.23368E-05,7.99955E-05,1.12503E-04,1.43392E-04,1.76628E-04,2.04088E-04,2.39773E-04,2.69838E-04,3.06898E-04,3.40336E-04,3.70267E-04,3.90856E-04,4.32061E-04,4.58484E-04,5.03969E-04,5.35657E-04,5.56955E-04,6.02482E-04,6.20306E-04,6.27795E-04
408,0.00000E+00,0.00000E+00,0.00000E+00,1.52909E-05,9.96929E-05,1.37486E-04,1.77669E-04,2.18355E-04,2.55762E-04,2.98889E-04,3.35206E-04,3.82728E-04,4.18378E-04,4.55426E-04,4.85230E-04,5.38666E-04,5.74292E-04,6.20721E-04,6.58390E-04,6.87486E-04,7.43654E-04,7.75899E-04,7.85348E-04
409,0.00000E+00,0.00000E+00,0.00000E+00,2.08204E-05,1.22894E-04,1.70174E-04,2.18130E-04,2.75353E-04,3.24006E-04,3.74332E-04,4.17102E-04,4.71648E-04,5.19157E-04,5.70051E-04,6.09723E-04,6.72985E-04,7.20826E-04,7.79420E-04,8.14611E-04,8.64914E-04,9.20698E-04,9.73794E-04,9.85142E-04
410,0.00000E+00,0.00000E+00,0.00000E+00,2.63136E-05,1.52884E-04,2.11495E-04,2.70107E-04,3.42712E-04,4.02668E-04,4.63840E-04,5.22399E-04,5.83697E-04,6.45467E-04,7.06858E-04,7.59159E-04,8.35776E-04,9.01310E-04,9.67790E-04,1.01088E-03,1.08485E-03,1.13993E-03,1.21067E-03,1.22195E-03
411,0.00000E+00,0.00000E+00,0.00000E+00,3.16219E-05,1.87172E-04,2.58191E-04,3.29345E-04,4.16014E-04,4.86992E-04,5.61472E-04,6.42457E-04,7.10112E-04,7.87555E-04,8.56602E-04,9.23266E-04,1.01554E-03,1.10242E-03,1.17331E-03,1.23194E-03,1.33078E-03,1.38494E-03,1.47037E-03,1.48011E-03
412,0.00000E+00,0.00000E+00,0.00000E+00,3.83730E-05,2.33081E-04,3.19284E-04,4.09674E-04,5.10895E-04,5.98275E-04,6.92095E-04,7.82506E-04,8.77953E-04,9.71155E-04,1.05987E-03,1.13332E-03,1.24258E-03,1.35268E-03,1.44266E-03,1.51413E-03,1.63493E-03,1.71694E-03,1.80036E-03,1.82820E-03
413,0.00000E+00,0.00000E+00,0.00000E+00,4.59511E-05,2.80057E-04,3.84497E-04,4.93563E-04,6.12576E-04,7.18178E-04,8.33749E-04,9.35162E-04,1.05733E-03,1.16607E-03,1.27765E-03,1.36061E-03,1.49101E-03,1.61890E-03,1.73244E-03,1.81715E-03,1.95571E-03,2.07083E-03,2.15567E-03,2.19602E-03
414,0.00000E+00,0.00000E+00,0.00000E+00,5.67957E-05,3.34221E-04,4.68203E-04,5.95130E-04,7.44483E-04,8.74990E-04,1.02118E-03,1.14476E-03,1.28754E-03,1.41376E-03,1.55754E-03,1.66241E-03,1.82956E-03,1.96132E-03,2.11071E-03,2.21310E-03,2.36089E-03,2.52054E-03,2.62304E-03,2.65445E-03
415,0.00000E+00,0.00000E+00,0.00000E+00,6.90821E-05,4.03365E-04,5.67582E-04,7.18606E-04,8.98661E-04,1.05802E-03,1.23468E-03,1.38593E-03,1.55403E-03,1.70959E-03,1.87841E-03,2.00789E-03,2.20925E-03,2.36549E-03,2.55207E-03,2.67448E-03,2.84641E-03,3.05032E-03,3.16495E-03,3.20383E-03
416,0.00000E+00,0.00000E+00,0.00000E+00,8.24945E-05,4.83629E-04,6.78863E-04,8.58566E-04,1.06988E-03,1.26113E-03,1.46844E-03,1.65148E-03,1.84841E-03,2.04188E-03,2.23099E-03,2.38723E-03,2.62133E-03,2.81666E-03,3.04175E-03,3.18599E-03,3.39268E-03,3.64112E-03,3.76415E-03,3.82199E-03
417,6.18408E-09,0.00000E+00,0.00000E+00,1.00995E-04,5.92822E-04,8.24129E-04,1.04400E-03,1.30544E-03,1.52795E-03,1.78625E-03,2.01014E-03,2.24333E-03,2.49066E-03,2.72193E-03,2.92185E-03,3.19731E-03,3.43595E-03,3.69191E-03,3.87713E-03,4.13535E-03,4.40846E-03,4.57785E-03,4.64978E-03
418,9.18550E-09,0.00000E+00,0.00000E+00,1.21668E-04,7.13142E-04,9.86132E-04,1.25340E-03,1.56832E-03,1.82907E-03,2.14185E-03,2.41113E-03,2.68590E-03,2.98785E-03,3.26780E-03,3.50919E-03,3.83763E-03,4.13289E-03,4.42361E-03,4.65033E-03,4.96817E-03,5.27323E-03,5.49141E-03,5.57556E-03
419,2.51871E-09,0.00000E+00,0.00000E+00,1.47263E-04,8.58249E-04,1.18719E-03,1.51913E-03,1.89306E-03,2.21102E-03,2.58388E-03,2.90929E-03,3.23860E-03,3.59450E-03,3.93632E-03,4.21034E-03,4.62127E-03,5.00806E-03,5.34588E-03,5.61190E-03,6.00796E-03,6.36882E-03,6.63476E-03,6.72742E-03
420,0.00000E+00,0.00000E+00,0.00000E+00,1.77792E-04,1.02988E-03,1.42678E-03,1.82451E-03,2.27521E-03,2.65997E-03,3.11094E-03,3.50461E-03,3.89777E-03,4.33024E-03,4.73726E-03,5.06569E-03,5.55423E-03,6.01669E-03,6.42989E-03,6.74420E-03,7.22463E-03,7.66629E-03,7.97161E-03,8.09864E-03
421,0.00000E+00,0.00000E+00,0.00000E+00,2.10760E-04,1.21452E-03,1.68544E-03,2.14856E-03,2.68536E-03,3.14154E-03,3.68008E-03,4.14813E-03,4.60965E-03,5.13089E-03,5.60406E-03,5.99901E-03,6.56102E-03,7.08853E-03,7.59266E-03,7.95988E-03,8.52696E-03,9.06297E-03,9.40211E-03,9.57827E-03
422,0.00000E+00,0.00000E+00,0.00000E+00,2.49803E-04,1.42394E-03,1.97372E-03,2.53453E-03,3.16314E-03,3.70648E-03,4.33583E-03,4.88802E-03,5.44278E-03,6.02114E-03,6.62119E-03,7.08571E-03,7.74056E-03,8.36367E-03,8.97943E-03,9.40137E-03,1.00809E-02,1.06889E-02,1.11186E-02,1.13188E-02
423,0.00000E+00,0.00000E+00,0.00000E+00,2.88766E-04,1.62887E-03,2.26233E-03,2.91708E-03,3.63632E-03,4.26739E-03,4.98589E-03,5.62282E-03,6.26553E-03,6.91257E-03,7.62882E-03,8.16762E-03,8.92271E-03,9.63691E-03,1.03494E-02,1.08363E-02,1.16206E-02,1.23108E-02,1.28250E-02,1.30570E-02
424,0.00000E+00,0.00000E+00,0.00000E+00,3.28515E-04,1.82957E-03,2.55990E-03,3.30143E-03,4.11161E-03,4.83363E-03,5.64067E-03,6.36599E-03,7.08649E-03,7.83224E-03,8.64113E-03,9.26691E-03,1.01405E-02,1.09369E-02,1.17158E-02,1.22919E-02,1.31665E-02,1.39659E-02,1.45501E-02,1.48336E-02
425,0.00000E+00,0.00000E+00,0.00000E+00,3.62658E-04,2.00148E-03,2.80877E-03,3.62187E-03,4.52709E-03,5.31145E-03,6.20472E-03,7.00751E-03,7.80960E-03,8.64408E-03,9.50969E-03,1.02124E-02,1.11726E-02,1.20430E-02,1.29121E-02,1.35471E-02,1.45034E-02,1.53959E-02,1.60359E-02,1.63509E-02
426,0.00000E+00,0.00000E+00,0.00000E+00,3.94037E-04,2.15901E-03,3.03321E-03,3.91029E-03,4.91290E-03,5.74509E-03,6.72374E-03,7.59859E-03,8.48455E-03,9.40298E-03,1.03070E-02,1.10815E-02,1.21123E-02,1.30527E-02,1.40248E-02,1.47030E-02,1.57374E-02,1.67145E-02,1.74036E-02,1.77395E-02
427,0.00000E+00,0.00000E+00,0.00000E+00,4.08561E-04,2.21093E-03,3.10965E-03,4.02130E-03,5.03592E-03,5.90769E-03,6.92074E-03,7.81918E-03,8.72748E-03,9.68758E-03,1.06326E-02,1.14050E-02,1.25009E-02,1.34703E-02,1.44806E-02,1.51600E-02,1.62641E-02,1.72571E-02,1.79859E-02,1.83164E-02
428,0.00000E+00,0.00000E+00,0.00000E+00,4.13741E-04,2.21400E-03,3.12502E-03,4.04762E-03,5.06493E-03,5.94957E-03,6.97230E-03,7.88318E-03,8.79854E-03,9.77093E-03,1.07298E-02,1.14970E-02,1.26114E-02,1.36038E-02,1.46281E-02,1.53067E-02,1.64356E-02,1.74438E-02,1.81914E-02,1.85165E-02
429,0.00000E+00,0.00000E+00,0.00000E+00,4.01758E-04,2.12816E-03,3.02903E-03,3.91918E-03,4.92247E-03,5.77082E-03,6.75796E-03,7.66075E-03,8.55531E-03,9.48599E-03,1.04088E-02,1.11652E-02,1.22127E-02,1.32166E-02,1.42107E-02,1.48849E-02,1.59560E-02,1.69778E-02,1.77052E-02,1.80256E-02
430,0.00000E+00,0.00000E+00,0.00000E+00,3.77966E-04,1.99803E-03,2.84325E-03,3.67809E-03,4.62908E-03,5.43543E-03,6.36602E-03,7.21319E-03,8.06180E-03,8.93485E-03,9.81174E-03,1.05340E-02,1.15186E-02,1.24722E-02,1.34131E-02,1.40479E-02,1.50508E-02,1.60305E-02,1.67098E-02,1.70285E-02
431,0.00000E+00,0.00000E+00,0.00000E+00,3.48380E-04,1.84444E-03,2.61351E-03,3.38190E-03,4.26242E-03,5.02085E-03,5.88331E-03,6.65379E-03,7.44349E-03,8.25048E-03,9.07471E-03,9.75055E-03,1.06714E-02,1.15465E-02,1.24221E-02,1.30023E-02,1.39297E-02,1.48412E-02,1.54593E-02,1.57763E-02
432,0.00000E+00,0.00000E+00,0.00000E+00,3.10440E-04,1.63859E-03,2.32227E-03,3.01112E-03,3.79988E-03,4.45975E-03,5.21999E-03,5.90995E-03,6.61156E-03,7.33621E-03,8.07618E-03,8.67239E-03,9.49967E-03,1.02725E-02,1.10535E-02,1.15832E-02,1.23987E-02,1.32092E-02,1.37557E-02,1.40517E-02
433,2.54087E-09,0.00000E+00,0.00000E+00,2.74195E-04,1.44281E-03,2.04820E-03,2.65600E-03,3.35261E-03,3.92774E-03,4.59090E-03,5.20752E-03,5.82460E-03,6.46179E-03,7.11846E-03,7.63992E-03,8.37495E-03,9.05193E-03,9.73826E-03,1.02181E-02,1.09418E-02,1.16451E-02,1.21355E-02,1.23986E-02
