Lv [cd/sqm] (CIE1931 2°),3.152E-04,2.021E-05,1.313E-05,1.296E-01,5.744E-01,8.298E-01,1.148E+00,1.255E+00,1.540E+00,1.774E+00,2.062E+00,2.265E+00,2.521E+00,2.668E+00,3.057E+00,3.377E+00,3.521E+00,3.846E+00,4.078E+00,4.316E+00,4.357E+00,4.517E+00,4.635E+00
Le [W/(sr*sqm)] (380-780nm),3.789E-06,3.231E-07,1.354E-07,1.537E-02,7.181E-02,9.970E-02,1.291E-01,1.551E-01,1.852E-01,2.129E-01,2.412E-01,2.695E-01,2.997E-01,3.296E-01,3.578E-01,3.860E-01,4.153E-01,4.450E-01,4.726E-01,4.995E-01,5.290E-01,5.548E-01,5.630E-01
CCT [K] (CIE1964 10°),0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWl [nm] (CIE1964 10°),-557.2,-549.8,452.5,432.9,432.3,432.5,432.5,432.4,432.5,432.5,432.5,432.6,432.4,432.6,432.6,432.7,432.6,432.6,432.6,432.6,432.5,432.6,432.6
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
424,0.00000E+00,0.00000E+00,0.00000E+00,8.32690E-04,3.88188E-03,5.38215E-03,6.94464E-03,8.36830E-03,9.99673E-03,1.14815E-02,1.29820E-02,1.45124E-02,1.61807E-02,1.77835E-02,1.92482E-02,2.07109E-02,2.23665E-02,2.39201E-02,2.54012E-02,2.68583E-02,2.84062E-02,2.98194E-02,3.02832E-02
425,0.00000E+00,0.00000E+00,0.00000E+00,8.53773E-04,3.96889E-03,5.50717E-03,7.11874E-03,8.58450E-03,1.02622E-02,1.18086E-02,1.33505E-02,1.49266E-02,1.66392E-02,1.82873E-02,1.98041E-02,2.13227E-02,2.30163E-02,2.46182E-02,2.61479E-02,2.76697E-02,2.92734E-02,3.07191E-02,3.12173E-02
426,0.00000E+00,0.00000E+00,0.00000E+00,8.57624E-04,3.98376E-03,5.52900E-03,7.16205E-03,8.63392E-03,1.03371E-02,1.19272E-02,1.34764E-02,1.50714E-02,1.67711E-02,1.84473E-02,1.99865E-02,2.15481E-02,2.32257E-02,2.48548E-02,2.64053E-02,2.79553E-02,2.96184E-02,3.10649E-02,3.15622E-02
427,0.00000E+00,0.00000E+00,0.00000E+00,8.16705E-04,3.76992E-03,5.25216E-03,6.79568E-03,8.22018E-03,9.81295E-03,1.13119E-02,1.28175E-02,1.43307E-02,1.59519E-02,1.75600E-02,1.90457E-02,2.04897E-02,2.21180E-02,2.37133E-02,2.51838E-02,2.66335E-02,2.82275E-02,2.96531E-02,3.01329E-02
428,0.00000E+00,0.00000E+00,0.00000E+00,7.62797E-04,3.50174E-03,4.89278E-03,6.32515E-03,7.66978E-03,9.14013E-03,1.05313E-02,1.19530E-02,1.33695E-02,1.48856E-02,1.63850E-02,1.77886E-02,1.91177E-02,2.06561E-02,2.21657E-02,2.35342E-02,2.48861E-02,2.63802E-02,2.77310E-02,2.82082E-02
429,0.00000E+00,0.00000E+00,0.00000E+00,6.87166E-04,3.14428E-03,4.39597E-03,5.68180E-03,6.89008E-03,8.22067E-03,9.47804E-03,1.07449E-02,1.20413E-02,1.34077E-02,1.47280E-02,1.60002E-02,1.72241E-02,1.86016E-02,1.99337E-02,2.11633E-02,2.24265E-02,2.37678E-02,2.49480E-02,2.54500E-02
430,0.00000E+00,0.00000E+00,0.00000E+00,6.08122E-04,2.78663E-03,3.89899E-03,5.04285E-03,6.10440E-03,7.30090E-03,8.40755E-03,9.54712E-03,1.06989E-02,1.19122E-02,1.30880E-02,1.42110E-02,1.53148E-02,1.65195E-02,1.77096E-02,1.88056E-02,1.99199E-02,2.11147E-02,2.21730E-02,2.26219E-02
431,0.00000E+00,0.00000E+00,0.00000E+00,5.27739E-04,2.42865E-03,3.40077E-03,4.40421E-03,5.31529E-03,6.37845E-03,7.32800E-03,8.34993E-03,9.34575E-03,1.04036E-02,1.14490E-02,1.24156E-02,1.33910E-02,1.44197E-02,1.54796E-02,1.64450E-02,1.73860E-02,1.84362E-02,1.93902E-02,1.97537E-02
432,0.00000E+00,0.00000E+00,0.00000E+00,4.63098E-04,2.12983E-03,2.97005E-03,3.85209E-03,4.64921E-03,5.57492E-03,6.40718E-03,7.30057E-03,8.14762E-03,9.06065E-03,9.99374E-03,1.08333E-02,1.16715E-02,1.25862E-02,1.34801E-02,1.43562E-02,1.51653E-02,1.60881E-02,1.69064E-02,1.72048E-02
433,0.00000E+00,0.00000E+00,0.00000E+00,4.05296E-04,1.86737E-03,2.59731E-03,3.37493E-03,4.07027E-03,4.87874E-03,5.60737E-03,6.38857E-03,7.11069E-03,7.90682E-03,8.73118E-03,9.46332E-03,1.01902E-02,1.09989E-02,1.17735E-02,1.25539E-02,1.32552E-02,1.40658E-02,1.47581E-02,1.49925E-02
434,0.00000E+00,0.00000E+00,0.00000E+00,3.56266E-04,1.65255E-03,2.30153E-03,2.99734E-03,3.60656E-03,4.32492E-03,4.96768E-03,5.65827E-03,6.28777E-03,7.00547E-03,7.72393E-03,8.37520E-03,9.02602E-03,9.73860E-03,1.04597E-02,1.11328E-02,1.17594E-02,1.24778E-02,1.30555E-02,1.32261E-02
435,0.00000E+00,0.00000E+00,0.00000E+00,3.23137E-04,1.49108E-03,2.07955E-03,2.70414E-03,3.26301E-03,3.90337E-03,4.48287E-03,5.10322E-03,5.67628E-03,6.33093E-03,6.97336E-03,7.54618E-03,8.16609E-03,8.78589E-03,9.42902E-03,1.00313E-02,1.06097E-02,1.12400E-02,1.17841E-02,1.19425E-02
436,0.00000E+00,6.49425E-10,0.00000E+00,2.95121E-04,1.34824E-03,1.88353E-03,2.44126E-03,2.96105E-03,3.52909E-03,4.05339E-03,4.61058E-03,5.13851E-03,5.73376E-03,6.31293E-03,6.81144E-03,7.40789E-03,7.94170E-03,8.50218E-03,9.04691E-03,9.58173E-03,1.01341E-02,1.06651E-02,1.08258E-02
437,0.00000E+00,7.11105E-09,0.00000E+00,2.69230E-04,1.23169E-03,1.72540E-03,2.23233E-03,2.71285E-03,3.23257E-03,3.71380E-03,4.21863E-03,4.70096E-03,5.23107E-03,5.78096E-03,6.24438E-03,6.75294E-03,7.26224E-03,7.78187E-03,8.28692E-03,8.74349E-03,9.30958E-03,9.77177E-03,9.91122E-03
438,0.00000E+00,7.72637E-09,0.00000E+00,2.44158E-04,1.12049E-03,1.56977E-03,2.03157E-03,2.46689E-03,2.94102E-03,3.37499E-03,3.84474E-03,4.27443E-03,4.74851E-03,5.25537E-03,5.68898E-03,6.13735E-03,6.60729E-03,7.07996E-03,7.54599E-03,7.94701E-03,8.48818E-03,8.89727E-03,9.02108E-03
439,0.00000E+00,1.24698E-09,0.00000E+00,2.20334E-04,1.01690E-03,1.41873E-03,1.84279E-03,2.22616E-03,2.65844E-03,3.04058E-03,3.49658E-03,3.86560E-03,4.29525E-03,4.74284E-03,5.15337E-03,5.57576E-03,5.98872E-03,6.40749E-03,6.83572E-03,7.20926E-03,7.67896E-03,8.05447E-03,8.16968E-03
440,0.00000E+00,0.00000E+00,5.24209E-09,1.96957E-04,9.13330E-04,1.27165E-03,1.65187E-03,1.99863E-03,2.38372E-03,2.72966E-03,3.12378E-03,3.47730E-03,3.87207E-03,4.25520E-03,4.63200E-03,5.01461E-03,5.38712E-03,5.75274E-03,6.14833E-03,6.48481E-03,6.89584E-03,7.24755E-03,7.36999E-03
441,0.00000E+00,0.00000E+00,1.06869E-08,1.74272E-04,8.10553E-04,1.12718E-03,1.46200E-03,1.77508E-03,2.11489E-03,2.42810E-03,2.75427E-03,3.09689E-03,3.45500E-03,3.77966E-03,4.11792E-03,4.45739E-03,4.79432E-03,5.10906E-03,5.47161E-03,5.76651E-03,6.12481E-03,6.45553E-03,6.57863E-03
442,0.00000E+00,0.00000E+00,1.06878E-08,1.54563E-04,7.11580E-04,9.91052E-04,1.27969E-03,1.55519E-03,1.86620E-03,2.14521E-03,2.43137E-03,2.73088E-03,3.03126E-03,3.33484E-03,3.62263E-03,3.91838E-03,4.22452E-03,4.49915E-03,4.81999E-03,5.06163E-03,5.38211E-03,5.69413E-03,5.76418E-03
443,0.00000E+00,0.00000E+00,7.34571E-09,1.34628E-04,6.20212E-04,8.62112E-04,1.11162E-03,1.35163E-03,1.62295E-03,1.87401E-03,2.12006E-03,2.37854E-03,2.63039E-03,2.90543E-03,3.15225E-03,3.41010E-03,3.68728E-03,3.92698E-03,4.19578E-03,4.39783E-03,4.68394E-03,4.95037E-03,5.01191E-03
444,0.00000E+00,0.00000E+00,8.46100E-10,1.14423E-04,5.35753E-04,7.39586E-04,9.56500E-04,1.16290E-03,1.38413E-03,1.61307E-03,1.81880E-03,2.03810E-03,2.24996E-03,2.48934E-03,2.70404E-03,2.92933E-03,3.17922E-03,3.38875E-03,3.59563E-03,3.77090E-03,4.02576E-03,4.22114E-03,4.31612E-03
445,0.00000E+00,0.00000E+00,0.00000E+00,9.96565E-05,4.62685E-04,6.38052E-04,8.33267E-04,1.00293E-03,1.19740E-03,1.39553E-03,1.56814E-03,1.76642E-03,1.94922E-03,2.15106E-03,2.34619E-03,2.53801E-03,2.75302E-03,2.93455E-03,3.09337E-03,3.25784E-03,3.47069E-03,3.64752E-03,3.72474E-03
446,1.47776E-08,0.00000E+00,0.00000E+00,8.60112E-05,3.95350E-04,5.46483E-04,7.19757E-04,8.56960E-04,1.02806E-03,1.19473E-03,1.33962E-03,1.51569E-03,1.67447E-03,1.84293E-03,2.01776E-03,2.17898E-03,2.35841E-03,2.51568E-03,2.63684E-03,2.79236E-03,2.96391E-03,3.12743E-03,3.18022E-03
447,8.07698E-08,0.00000E+00,0.00000E+00,7.37619E-05,3.43663E-04,4.80882E-04,6.26209E-04,7.48266E-04,8.96165E-04,1.03443E-03,1.16731E-03,1.30808E-03,1.45526E-03,1.60668E-03,1.75250E-03,1.89440E-03,2.04060E-03,2.18613E-03,2.29949E-03,2.44443E-03,2.58376E-03,2.72520E-03,2.75759E-03
448,1.04712E-07,0.00000E+00,0.00000E+00,6.51188E-05,3.01362E-04,4.22741E-04,5.50617E-04,6.57766E-04,7.83396E-04,9.03211E-04,1.02795E-03,1.14298E-03,1.27357E-03,1.40974E-03,1.53660E-03,1.65959E-03,1.78550E-03,1.91222E-03,2.01933E-03,2.15031E-03,2.27149E-03,2.38338E-03,2.42299E-03
449,9.79998E-08,0.00000E+00,0.00000E+00,5.91452E-05,2.66122E-04,3.70353E-04,4.88504E-04,5.81002E-04,6.85167E-04,7.93871E-04,9.13315E-04,1.00971E-03,1.12019E-03,1.24250E-03,1.35781E-03,1.46227E-03,1.57741E-03,1.68030E-03,1.78235E-03,1.89698E-03,2.01035E-03,2.08740E-03,2.15427E-03
450,1.46328E-07,0.00000E+00,0.00000E+00,5.09299E-05,2.38945E-04,3.34569E-04,4.35949E-04,5.24055E-04,6.18663E-04,7.17249E-04,8.16416E-04,9.12422E-04,1.00530E-03,1.12111E-03,1.22071E-03,1.31334E-03,1.42377E-03,1.51147E-03,1.60209E-03,1.68848E-03,1.81353E-03,1.88159E-03,1.94297E-03
451,1.61348E-07,0.00000E+00,0.00000E+00,4.42289E-05,2.13918E-04,3.00465E-04,3.88246E-04,4.69685E-04,5.59384E-04,6.45726E-04,7.28704E-04,8.21800E-04,9.01743E-04,1.00660E-03,1.09229E-03,1.17489E-03,1.27992E-03,1.35356E-03,1.43995E-03,1.50230E-03,1.62808E-03,1.69766E-03,1.74385E-03
452,8.83210E-08,0.00000E+00,0.00000E+00,4.15391E-05,1.92880E-04,2.67916E-04,3.50882E-04,4.18640E-04,5.12583E-04,5.81565E-04,6.60620E-04,7.41895E-04,8.19640E-04,9.01887E-04,9.78709E-04,1.05455E-03,1.15161E-03,1.21257E-03,1.31289E-03,1.36321E-03,1.46062E-03,1.55254E-03,1.56593E-03
453,8.71003E-08,0.00000E+00,0.00000E+00,3.78837E-05,1.74551E-04,2.40922E-04,3.17522E-04,3.76573E-04,4.63481E-04,5.25793E-04,5.96951E-04,6.68084E-04,7.38461E-04,8.12550E-04,8.86164E-04,9.52182E-04,1.03752E-03,1.09615E-03,1.18320E-03,1.23250E-03,1.31383E-03,1.40204E-03,1.41184E-03
454,1.23124E-07,0.00000E+00,0.00000E+00,3.37720E-05,1.57877E-04,2.17193E-04,2.86702E-04,3.39765E-04,4.13838E-04,4.75143E-04,5.36441E-04,5.98460E-04,6.58880E-04,7.32463E-04,8.05827E-04,8.60581E-04,9.32373E-04,9.94125E-04,1.05393E-03,1.10793E-03,1.17981E-03,1.25076E-03,1.27226E-03
455,4.76101E-08,0.00000E+00,0.00000E+00,2.98132E-05,1.39721E-04,1.95937E-04,2.58045E-04,3.07139E-04,3.70085E-04,4.23738E-04,4.79885E-04,5.39465E-04,5.95526E-04,6.62112E-04,7.19772E-04,7.74399E-04,8.32668E-04,8.93747E-04,9.50581E-04,9.96252E-04,1.05553E-03,1.11936E-03,1.13813E-03
456,4.44717E-09,0.00000E+00,0.00000E+00,2.67272E-05,1.23187E-04,1.75729E-04,2.29717E-04,2.76147E-04,3.29049E-04,3.76707E-04,4.28516E-04,4.83455E-04,5.33217E-04,5.93903E-04,6.41111E-04,6.92437E-04,7.40611E-04,7.97040E-04,8.50871E-04,8.91204E-04,9.43835E-04,9.96175E-04,1.01467E-03
457,1.69154E-08,0.00000E+00,0.00000E+00,2.50577E-05,1.08853E-04,1.56541E-04,2.00810E-04,2.46765E-04,2.91144E-04,3.35491E-04,3.84216E-04,4.30420E-04,4.70197E-04,5.26670E-04,5.72306E-04,6.14577E-04,6.58320E-04,7.02869E-04,7.53497E-04,7.93567E-04,8.49819E-04,8.82471E-04,9.05023E-04
458,1.16277E-08,0.00000E+00,0.00000E+00,2.23429E-05,9.55205E-05,1.37791E-04,1.77757E-04,2.16998E-04,2.57331E-04,2.96780E-04,3.36089E-04,3.79357E-04,4.15263E-04,4.61154E-04,4.99795E-04,5.39870E-04,5.81304E-04,6.23720E-04,6.62558E-04,6.97129E-04,7.47437E-04,7.74651E-04,7.91517E-04
459,4.70578E-10,0.00000E+00,0.00000E+00,1.91532E-05,8.27671E-05,1.19286E-04,1.56955E-04,1.87102E-04,2.25012E-04,2.59005E-04,2.87025E-04,3.28793E-04,3.63429E-04,3.97125E-04,4.26804E-04,4.67027E-04,5.06140E-04,5.50043E-04,5.74439E-04,6.01809E-04,6.42220E-04,6.69610E-04,6.77988E-04
460,6.93236E-09,0.00000E+00,0.00000E+00,1.57525E-05,7.44314E-05,1.04737E-04,1.38466E-04,1.62445E-04,1.96202E-04,2.26615E-04,2.53686E-04,2.82841E-04,3.18475E-04,3.53988E-04,3.78756E-04,4.14004E-04,4.40080E-04,4.81701E-04,5.04065E-04,5.30430E-04,5.60884E-04,5.87402E-04,6.02746E-04
461,7.93949E-09,0.00000E+00,0.00000E+00,1.32896E-05,6.62189E-05,9.13886E-05,1.21289E-04,1.41121E-04,1.70490E-04,1.97645E-04,2.23182E-04,2.45787E-04,2.77842E-04,3.11337E-04,3.33002E-04,3.63133E-04,3.84712E-04,4.19947E-04,4.38996E-04,4.63523E-04,4.88537E-04,5.13620E-04,5.28645E-04
462,1.40073E-09,0.00000E+00,0.00000E+00,1.21394E-05,5.82185E-05,7.97824E-05,1.06027E-04,1.24533E-04,1.49221E-04,1.73574E-04,1.96769E-04,2.21250E-04,2.43429E-04,2.69606E-04,2.90683E-04,3.15540E-04,3.44441E-04,3.67672E-04,3.81663E-04,4.03202E-04,4.29057E-04,4.51921E-04,4.56565E-04
463,0.00000E+00,0.00000E+00,0.00000E+00,1.04311E-05,5.09492E-05,7.11904E-05,9.38574E-05,1.10421E-04,1.32247E-04,1.50059E-04,1.73022E-04,1.93779E-04,2.14030E-04,2.36338E-04,2.55088E-04,2.73477E-04,2.99321E-04,3.22686E-04,3.33760E-04,3.60424E-04,3.78189E-04,3.96800E-04,3.99374E-04
464,0.00000E+00,0.00000E+00,0.00000E+00,8.83431E-06,4.40299E-05,6.35237E-05,8.30434E-05,9.78638E-05,1.16595E-04,1.29020E-04,1.51368E-04,1.67214E-04,1.87324E-04,2.06882E-04,2.23602E-04,2.36640E-04,2.56190E-04,2.82377E-04,2.91744E-04,3.23439E-04,3.31400E-04,3.46805E-04,3.50162E-04
465,0.00000E+00,0.00000E+00,0.00000E+00,8.75072E-06,3.79159E-05,5.63707E-05,7.50855E-05,9.02672E-05,1.01650E-04,1.21239E-04,1.37400E-04,1.50266E-04,1.68034E-04,1.85841E-04,2.04976E-04,2.20983E-04,2.31830E-04,2.57228E-04,2.68509E-04,2.91874E-04,2.94157E-04,3.15605E-04,3.23148E-04
466,0.00000E+00,0.00000E+00,0.00000E+00,8.59149E-06,3.32196E-05,5.05021E-05,6.70413E-05,8.17563E-05,9.13197E-05,1.09758E-04,1.23921E-04,1.34649E-04,1.51830E-04,1.66289E-04,1.85871E-04,2.01402E-04,2.06887E-04,2.31970E-04,2.41802E-04,2.60346E-04,2.64194E-04,2.86559E-04,2.93724E-04
467,0.00000E+00,0.00000E+00,0.00000E+00,8.35680E-06,2.99170E-05,4.58925E-05,5.88954E-05,7.23227E-05,8.55355E-05,9.45918E-05,1.10897E-04,1.20317E-04,1.38647E-04,1.48173E-04,1.66254E-04,1.77894E-04,1.81317E-04,2.06553E-04,2.11606E-04,2.28790E-04,2.41371E-04,2.59582E-04,2.61854E-04
468,0.00000E+00,0.00000E+00,0.00000E+00,7.33652E-06,2.87847E-05,4.15965E-05,5.33130E-05,6.71642E-05,7.56124E-05,8.97437E-05,1.02604E-04,1.10637E-04,1.28617E-04,1.33996E-04,1.54315E-04,1.61020E-04,1.63895E-04,1.88317E-04,1.94788E-04,2.12450E-04,2.19550E-04,2.38746E-04,2.39395E-04
469,0.00000E+00,0.00000E+00,0.00000E+00,6.11359E-06,2.76147E-05,3.73136E-05,4.85940E-05,6.17514E-05,6.60664E-05,8.49987E-05,9.45693E-05,1.01778E-04,1.18957E-04,1.21637E-04,1.43148E-04,1.45674E-04,1.49660E-04,1.71910E-04,1.79858E-04,1.96958E-04,1.97725E-04,2.18753E-04,2.20398E-04
470,0.00000E+00,0.00000E+00,0.00000E+00,4.68058E-06,2.51294E-05,3.32071E-05,4.59428E-05,5.32905E-05,6.10325E-05,7.49718E-05,8.53267E-05,9.39164E-05,1.09551E-04,1.14655E-04,1.31207E-04,1.33267E-04,1.43595E-04,1.59328E-04,1.65251E-04,1.76892E-04,1.76896E-04,1.99789E-04,2.10221E-04
471,0.00000E+00,0.00000E+00,0.00000E+00,4.52733E-06,2.28768E-05,3.14417E-05,4.29204E-05,4.66112E-05,5.73373E-05,6.77230E-05,7.58374E-05,8.62561E-05,9.73660E-05,1.04276E-04,1.15735E-04,1.25013E-04,1.30763E-04,1.45610E-04,1.50459E-04,1.58969E-04,1.62644E-04,1.78861E-04,1.85642E-04
472,0.00000E+00,0.00000E+00,0.00000E+00,5.41671E-06,2.06888E-05,3.14962E-05,3.94166E-05,4.10315E-05,5.45259E-05,6.23540E-05,6.56206E-05,7.83260E-05,8.22221E-05,9.05195E-05,9.65082E-05,1.19689E-04,1.11642E-04,1.30181E-04,1.34683E-04,1.41810E-04,1.52991E-04,1.55157E-04,1.47865E-04
473,0.00000E+00,0.00000E+00,0.00000E+00,4.41440E-06,1.78167E-05,2.79342E-05,3.62896E-05,3.88107E-05,4.84668E-05,5.70541E-05,5.75368E-05,6.86100E-05,7.54335E-05,8.79339E-05,9.38516E-05,1.03666E-04,9.96859E-05,1.16349E-04,1.22375E-04,1.29618E-04,1.42562E-04,1.39288E-04,1.37929E-04
474,0.00000E+00,2.87781E-09,0.00000E+00,3.66825E-06,1.58901E-05,2.41694E-05,3.27910E-05,3.60529E-05,4.22001E-05,5.17585E-05,5.14910E-05,6.02727E-05,6.88071E-05,8.28659E-05,8.93822E-05,8.83095E-05,8.93540E-05,1.03223E-04,1.09657E-04,1.17052E-04,1.30636E-04,1.26321E-04,1.28181E-04
475,0.00000E+00,1.33272E-08,0.00000E+00,4.15841E-06,1.72178E-05,2.13385E-05,2.89892E-05,3.18350E-05,3.73594E-05,4.77098E-05,5.22496E-05,5.80825E-05,6.26990E-05,7.00058E-05,7.79351E-05,8.02392E-05,8.47406E-05,9.48367E-05,9.81051E-05,1.05468E-04,1.17443E-04,1.23227E-04,1.16306E-04
476,0.00000E+00,1.06916E-08,0.00000E+00,4.55528E-06,1.48302E-05,2.00528E-05,2.58953E-05,2.89587E-05,3.25034E-05,4.02460E-05,4.84069E-05,5.42087E-05,5.43999E-05,6.18381E-05,6.69049E-05,7.63521E-05,7.93808E-05,8.68458E-05,8.58341E-05,9.80011E-05,9.66015E-05,1.08019E-04,1.01621E-04
477,2.89533E-10,0.00000E+00,0.00000E+00,4.85811E-06,1.00682E-05,1.96362E-05,2.30997E-05,2.66634E-05,2.74903E-05,3.04678E-05,4.14935E-05,4.90377E-05,4.44836E-05,5.61114E-05,5.56836E-05,7.45956E-05,7.33618E-05,7.86987E-05,7.24667E-05,9.23743E-05,7.04176E-05,8.48780E-05,8.48126E-05
478,1.26423E-08,0.00000E+00,0.00000E+00,2.91507E-06,8.65430E-06,1.86203E-05,2.18537E-05,2.08213E-05,2.79119E-05,3.06139E-05,3.60577E-05,4.35998E-05,4.39392E-05,4.97721E-05,5.18002E-05,6.34764E-05,7.32510E-05,7.37496E-05,6.15127E-05,7.55015E-05,6.91307E-05,8.25662E-05,8.77141E-05
479,1.61342E-08,0.00000E+00,0.00000E+00,1.55197E-06,8.05794E-06,1.62603E-05,2.01020E-05,1.67439E-05,2.71495E-05,3.02002E-05,3.07537E-05,3.84609E-05,3.92388E-05,4.50969E-05,4.91023E-05,5.41041E-05,7.00541E-05,6.91922E-05,5.54988E-05,6.18675E-05,6.72297E-05,7.85055E-05,8.29237E-05
480,3.37113E-09,0.00000E+00,0.00000E+00,1.37654E-06,9.00233E-06,1.17591E-05,1.76537E-05,1.62882E-05,2.43768E-05,2.88633E-05,2.62882E-05,3.44528E-05,2.76273E-05,4.39617E-05,4.88799E-05,4.89304E-05,6.17452E-05,6.59083E-05,5.90601E-05,5.55722E-05,6.45126E-05,7.18354E-05,6.49397E-05
481,0.00000E+00,0.00000E+00,0.00000E+00,1.92840E-06,7.15464E-06,1.13156E-05,1.64286E-05,1.54701E-05,2.07994E-05,2.70981E-05,2.40250E-05,3.16161E-05,3.26737E-05,3.83353E-05,4.45135E-05,4.33816E-05,5.54504E-05,5.43845E-05,5.12497E-05,4.46607E-05,5.97691E-05,7.11808E-05,6.01164E-05
482,0.00000E+00,0.00000E+00,0.00000E+00,2.58473E-06,4.84440E-06,1.17927E-05,1.55166E-05,1.47279E-05,1.67317E-05,2.50704E-05,2.27048E-05,2.89967E-05,4.15365E-05,3.13739E-05,3.82801E-05,3.82413E-05,4.97473E-05,4.14590E-05,4.03831E-05,3.34132E-05,5.44244E-05,7.14507E-05,6.00624E-05
483,0.00000E+00,0.00000E+00,0.00000E+00,1.88833E-06,7.16825E-06,7.46935E-06,1.33584E-05,1.57477E-05,1.04400E-05,2.18297E-05,2.25956E-05,2.42529E-05,3.16877E-05,2.62012E-05,2.79801E-05,3.74451E-05,4.22444E-05,4.12596E-05,3.76629E-05,3.29495E-05,4.96227E-05,6.05067E-05,6.03107E-05
484,0.00000E+00,0.00000E+00,0.00000E+00,1.44528E-06,6.41521E-06,6.30724E-06,1.24242E-05,1.62977E-05,1.14727E-05,1.79336E-05,2.23485E-05,2.25940E-05,2.25672E-05,2.20656E-05,2.28012E-05,3.66826E-05,3.99531E-05,4.13367E-05,3.46726E-05,2.91308E-05,4.39416E-05,5.19409E-05,5.67807E-05
485,0.00000E+00,0.00000E+00,0.00000E+00,1.28604E-06,2.36902E-06,8.57849E-06,1.28336E-05,1.63331E-05,2.03701E-05,1.34300E-05,2.19651E-05,2.43025E-05,1.44559E-05,1.91518E-05,2.32669E-05,3.59845E-05,4.33389E-05,4.17208E-05,3.14725E-05,2.17990E-05,3.74620E-05,4.61553E-05,4.92826E-05
486,0.00000E+00,0.00000E+00,0.00000E+00,1.06726E-06,3.05712E-06,7.88374E-06,8.88903E-06,1.05410E-05,1.48012E-05,1.34015E-05,1.82712E-05,1.44724E-05,1.50057E-05,1.69320E-05,2.42473E-05,3.11123E-05,3.65648E-05,3.01617E-05,2.55661E-05,2.94284E-05,3.21333E-05,3.97201E-05,4.48471E-05
487,0.00000E+00,0.00000E+00,0.00000E+00,1.05446E-06,3.92383E-06,6.63008E-06,4.79439E-06,5.50525E-06,8.08062E-06,1.42800E-05,1.47390E-05,6.54179E-06,1.55950E-05,1.56999E-05,2.44218E-05,2.72692E-05,2.88844E-05,2.02135E-05,2.04320E-05,3.72884E-05,2.79747E-05,3.30351E-05,4.11977E-05
488,0.00000E+00,0.00000E+00,0.00000E+00,1.99378E-06,1.16753E-06,5.26850E-06,2.35454E-06,7.11879E-06,7.56843E-06,1.49440E-05,1.33978E-05,1.46113E-05,7.73719E-06,1.73735E-05,2.04860E-05,3.00741E-05,2.34873E-05,2.42993E-05,1.86986E-05,3.47207E-05,2.54847E-05,2.22998E-05,3.57690E-05
489,0.00000E+00,0.00000E+00,0.00000E+00,2.03410E-06,1.46283E-06,5.24533E-06,2.96537E-06,8.44440E-06,7.60670E-06,1.40388E-05,1.14436E-05,1.71633E-05,6.53374E-06,1.76686E-05,1.73828E-05,2.77786E-05,2.04384E-05,2.20412E-05,2.35853E-05,3.26437E-05,2.38250E-05,1.69097E-05,3.05140E-05
490,0.00000E+00,0.00000E+00,0.00000E+00,1.43603E-06,3.91332E-06,6.17448E-06,5.72039E-06,9.52309E-06,8.03708E-06,1.20570E-05,9.12673E-06,1.57195E-05,1.00952E-05,1.69824E-05,1.49843E-05,2.19550E-05,1.91688E-05,1.53694E-05,3.30084E-05,3.09993E-05,2.28211E-05,1.55048E-05,2.55760E-05
491,5.19832E-09,0.00000E+00,0.00000E+00,7.78611E-07,2.76224E-06,5.80769E-06,5.77241E-06,6.04977E-06,7.49939E-06,8.96079E-06,6.81165E-06,1.38838E-05,1.06760E-05,1.58047E-05,1.44259E-05,1.74071E-05,1.52330E-05,1.80796E-05,2.23659E-05,2.38430E-05,2.01333E-05,1.74639E-05,2.43750E-05
492,1.37224E-08,0.00000E+00,0.00000E+00,4.33521E-07,1.88690E-06,5.25636E-06,5.41899E-06,3.17616E-06,7.06863E-06,6.59801E-06,5.48317E-06,1.17614E-05,1.07258E-05,1.45231E-05,1.37524E-05,1.41101E-05,1.22892E-05,2.11454E-05,1.36002E-05,1.85415E-05,1.75247E-05,1.87305E-05,2.26704E-05
493,3.34130E-08,0.00000E+00,0.00000E+00,9.30620E-07,3.13265E-06,4.48618E-06,4.88905E-06,3.04041E-06,7.20217E-06,6.01051E-06,6.61599E-06,8.03991E-06,1.04798E-05,1.25722E-05,1.15623E-05,1.26783E-05,1.23595E-05,2.21735E-05,1.61224E-05,1.92149E-05,1.48035E-05,1.67789E-05,1.69489E-05
494,4.34035E-08,0.00000E+00,0.00000E+00,1.00760E-06,2.88317E-06,4.14848E-06,4.57031E-06,3.27487E-06,7.03620E-06,5.37034E-06,7.55327E-06,7.43481E-06,1.09592E-05,1.08346E-05,1.07496E-05,1.14684E-05,1.18297E-05,1.83469E-05,1.58748E-05,1.93484E-05,1.47822E-05,1.71024E-05,1.64819E-05
495,4.70837E-08,0.00000E+00,0.00000E+00,7.99164E-07,1.59987E-06,4.09361E-06,4.38338E-06,3.76986E-06,6.65668E-06,4.66972E-06,8.38656E-06,8.94008E-06,1.19481E-05,9.17828E-06,1.08478E-05,1.03640E-05,1.08660E-05,1.10550E-05,1.37156E-05,1.91096E-05,1.66036E-05,1.89892E-05,1.95911E-05
