Lv [cd/sqm] (CIE1931 2°),1.318E-06,5.364E-04,4.363E-08,1.544E+00,6.347E+00,8.763E+00,1.140E+01,1.390E+01,1.642E+01,1.931E+01,2.182E+01,2.431E+01,2.711E+01,2.964E+01,3.224E+01,3.495E+01,3.761E+01,4.018E+01,4.294E+01,4.543E+01,4.788E+01,5.041E+01,5.100E+01
Le [W/(sr*sqm)] (380-780nm),1.733E-08,1.742E-06,4.211E-08,1.236E-02,5.328E-02,7.222E-02,9.288E-02,1.126E-01,1.325E-01,1.553E-01,1.749E-01,1.947E-01,2.168E-01,2.366E-01,2.573E-01,2.784E-01,2.993E-01,3.195E-01,3.410E-01,3.606E-01,3.802E-01,3.997E-01,4.026E-01
CCT [K] (CIE1964 10°),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWl [nm] (CIE1964 10°),649.2,493.0,419.2,480.3,479.3,479.7,479.9,480.0,480.1,480.2,480.3,480.3,480.3,480.4,480.4,480.4,480.4,480.5,480.5,480.5,480.5,480.5,480.7
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
422,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.71853E-07,1.72568E-06,1.06042E-06,1.83108E-06,4.82833E-07,1.69286E-06,2.09512E-06,2.44245E-06,3.35836E-06,2.50235E-06,2.90117E-06,2.86465E-06,2.71765E-06,4.11486E-06,3.85906E-06,1.91823E-06,2.89754E-06,5.28198E-06
423,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.02791E-07,7.21602E-07,2.45603E-06,1.37986E-06,2.15543E-06,7.79800E-07,2.34788E-06,2.10378E-06,1.91294E-06,2.98610E-06,2.13618E-06,2.24416E-06,4.46966E-06,3.98156E-06,5.32262E-06,4.58686E-06,3.39178E-06,4.17965E-06,6.38648E-06
424,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,8.54510E-07,1.24905E-06,1.01859E-06,2.50290E-06,1.18952E-06,1.28299E-06,3.54429E-06,4.64671E-06,1.56370E-06,3.90235E-06,2.92367E-06,2.69419E-06,6.60887E-06,3.21607E-06,3.34695E-06,6.60145E-06,3.80823E-06,5.04154E-06,8.64565E-06
425,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.50082E-07,1.78376E-06,6.53547E-07,2.83598E-06,1.50284E-06,1.18325E-06,3.39889E-06,5.18644E-06,2.18304E-06,4.70821E-06,3.77353E-06,3.25597E-06,5.95386E-06,3.13590E-06,4.70513E-06,6.93791E-06,5.41065E-06,6.49683E-06,8.45892E-06
426,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.05496E-08,2.31893E-06,8.51315E-07,2.75890E-06,2.48058E-06,7.80313E-07,2.55474E-06,4.68061E-06,3.32344E-06,5.46600E-06,4.66989E-06,3.87377E-06,3.85584E-06,3.43455E-06,7.81700E-06,6.40989E-06,7.62772E-06,8.26094E-06,6.99092E-06
427,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.59055E-06,1.61018E-06,1.86560E-06,2.72292E-06,2.31577E-06,2.37137E-06,2.48271E-06,3.86247E-06,5.73625E-06,6.58903E-06,6.46963E-06,3.37727E-06,5.65749E-06,6.94569E-06,1.04637E-05,7.55090E-06,6.74942E-06,7.79453E-06,5.74408E-06
428,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.60616E-06,1.35179E-06,2.74164E-06,2.85571E-06,2.53055E-06,3.70148E-06,3.53128E-06,4.38428E-06,7.99060E-06,7.00821E-06,7.82459E-06,3.94965E-06,6.92191E-06,9.26976E-06,1.09426E-05,9.12935E-06,7.87165E-06,9.12841E-06,7.07644E-06
429,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.55004E-06,1.93191E-06,3.33528E-06,3.29626E-06,3.43828E-06,4.50860E-06,6.60971E-06,7.35784E-06,9.88194E-06,6.12111E-06,8.31935E-06,6.47282E-06,7.15850E-06,9.33540E-06,7.42002E-06,1.14651E-05,1.26436E-05,1.37369E-05,1.31164E-05
430,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.39695E-06,2.41151E-06,4.80429E-06,4.91774E-06,4.86636E-06,5.30009E-06,7.56768E-06,8.44266E-06,1.01234E-05,7.09628E-06,9.82299E-06,9.71827E-06,8.78416E-06,1.12760E-05,9.95587E-06,1.39761E-05,1.38544E-05,1.42720E-05,1.29892E-05
431,0.00000E+00,3.35955E-10,0.00000E+00,1.88135E-08,2.30308E-06,2.87772E-06,6.54749E-06,6.95151E-06,6.50876E-06,6.17513E-06,7.67916E-06,8.79519E-06,9.83477E-06,9.00775E-06,1.17669E-05,1.32235E-05,1.10548E-05,1.39572E-05,1.48329E-05,1.65617E-05,1.38673E-05,1.34416E-05,1.07740E-05
432,0.00000E+00,6.68965E-09,0.00000E+00,3.74620E-07,4.04219E-06,3.84121E-06,6.49139E-06,7.33664E-06,7.96718E-06,8.64111E-06,8.63649E-06,1.02843E-05,1.25994E-05,1.35933E-05,1.39251E-05,1.57047E-05,1.43105E-05,1.56588E-05,1.57124E-05,1.90565E-05,1.93588E-05,1.90264E-05,1.79088E-05
433,0.00000E+00,7.89902E-09,0.00000E+00,7.29463E-07,4.97598E-06,4.85658E-06,6.61045E-06,8.08495E-06,9.44878E-06,1.15646E-05,1.06042E-05,1.26517E-05,1.46825E-05,1.70725E-05,1.61318E-05,1.74751E-05,1.79068E-05,1.84665E-05,1.79152E-05,2.28723E-05,2.41665E-05,2.39010E-05,2.34776E-05
434,0.00000E+00,1.57362E-09,0.00000E+00,1.08989E-06,4.74432E-06,5.96748E-06,6.98753E-06,9.37986E-06,1.09920E-05,1.52165E-05,1.40933E-05,1.63539E-05,1.58030E-05,1.89927E-05,1.84502E-05,1.82325E-05,2.20719E-05,2.29513E-05,2.21017E-05,2.86999E-05,2.80609E-05,2.78247E-05,2.68526E-05
435,0.00000E+00,0.00000E+00,0.00000E+00,1.15300E-06,6.29875E-06,7.71806E-06,8.30565E-06,1.13591E-05,1.27520E-05,1.67653E-05,1.69540E-05,2.03780E-05,1.93893E-05,2.14376E-05,2.17139E-05,2.37505E-05,2.71484E-05,2.89031E-05,2.73389E-05,3.42183E-05,3.36572E-05,3.40800E-05,3.30419E-05
436,0.00000E+00,0.00000E+00,0.00000E+00,1.16023E-06,8.30525E-06,9.71730E-06,1.01012E-05,1.37269E-05,1.47622E-05,1.78842E-05,1.98700E-05,2.44687E-05,2.39961E-05,2.45600E-05,2.57997E-05,3.08466E-05,3.26835E-05,3.53815E-05,3.33632E-05,3.99241E-05,3.99419E-05,4.14359E-05,4.04932E-05
437,0.00000E+00,0.00000E+00,0.00000E+00,1.55401E-06,8.83914E-06,1.18433E-05,1.32144E-05,1.73188E-05,1.81881E-05,2.13210E-05,2.48780E-05,2.77802E-05,2.99752E-05,3.19342E-05,3.40834E-05,3.72160E-05,3.90728E-05,4.15643E-05,4.27486E-05,4.76810E-05,4.67186E-05,5.10152E-05,5.01689E-05
438,0.00000E+00,0.00000E+00,0.00000E+00,1.85076E-06,9.78142E-06,1.38830E-05,1.60127E-05,2.01255E-05,2.17806E-05,2.51179E-05,3.05312E-05,3.22106E-05,3.58052E-05,3.92739E-05,4.08481E-05,4.34556E-05,4.60164E-05,4.88772E-05,5.23368E-05,5.65798E-05,5.61511E-05,6.10770E-05,5.95686E-05
439,0.00000E+00,0.00000E+00,0.00000E+00,2.02743E-06,1.12118E-05,1.58015E-05,1.84059E-05,2.19573E-05,2.55454E-05,2.93208E-05,3.69198E-05,3.79621E-05,4.14066E-05,4.65110E-05,4.57153E-05,4.94873E-05,5.35757E-05,5.75010E-05,6.20917E-05,6.67909E-05,6.87270E-05,7.16415E-05,6.85568E-05
440,0.00000E+00,0.00000E+00,0.00000E+00,2.63329E-06,1.45685E-05,1.91683E-05,2.27177E-05,2.71610E-05,3.13956E-05,3.56994E-05,4.15732E-05,4.66855E-05,4.93467E-05,5.47811E-05,5.60976E-05,5.98475E-05,6.73384E-05,7.25476E-05,7.69643E-05,8.20602E-05,8.19881E-05,8.97820E-05,8.28547E-05
441,0.00000E+00,0.00000E+00,0.00000E+00,3.29984E-06,1.83973E-05,2.29391E-05,2.75611E-05,3.31454E-05,3.80214E-05,4.27203E-05,4.68858E-05,5.59979E-05,5.84077E-05,6.43913E-05,6.83300E-05,7.19008E-05,8.26846E-05,8.90195E-05,9.29450E-05,9.85445E-05,9.68535E-05,1.09649E-04,9.93490E-05
442,0.00000E+00,0.00000E+00,0.00000E+00,3.74817E-06,2.22805E-05,2.70008E-05,3.27720E-05,3.89889E-05,4.60682E-05,5.03563E-05,5.77399E-05,6.46549E-05,7.03570E-05,7.96390E-05,8.32988E-05,8.73420E-05,9.85214E-05,1.04885E-04,1.08285E-04,1.15014E-04,1.19138E-04,1.29030E-04,1.20611E-04
443,0.00000E+00,0.00000E+00,0.00000E+00,4.72672E-06,2.58993E-05,3.26434E-05,4.00208E-05,4.76382E-05,5.50838E-05,6.08832E-05,6.90177E-05,7.65947E-05,8.46055E-05,9.39567E-05,9.99349E-05,1.06058E-04,1.15834E-04,1.23240E-04,1.29000E-04,1.37992E-04,1.41219E-04,1.51902E-04,1.45182E-04
444,0.00000E+00,0.00000E+00,0.00000E+00,6.20711E-06,2.92780E-05,3.97891E-05,4.92069E-05,5.89516E-05,6.50341E-05,7.41590E-05,8.07227E-05,9.16560E-05,1.01055E-04,1.07434E-04,1.18183E-04,1.27906E-04,1.34579E-04,1.43986E-04,1.54829E-04,1.67156E-04,1.63164E-04,1.78119E-04,1.72930E-04
445,0.00000E+00,0.00000E+00,0.00000E+00,7.12146E-06,3.55056E-05,4.66057E-05,5.66643E-05,6.97551E-05,7.65778E-05,8.91706E-05,9.85213E-05,1.10247E-04,1.22397E-04,1.30053E-04,1.42736E-04,1.53857E-04,1.59954E-04,1.72084E-04,1.84515E-04,1.96429E-04,1.99811E-04,2.14501E-04,2.09065E-04
446,0.00000E+00,0.00000E+00,0.00000E+00,8.13393E-06,4.26523E-05,5.40598E-05,6.54951E-05,8.14224E-05,8.97298E-05,1.05496E-04,1.17972E-04,1.30222E-04,1.45862E-04,1.55149E-04,1.69152E-04,1.81647E-04,1.89573E-04,2.03734E-04,2.17446E-04,2.28834E-04,2.40551E-04,2.54979E-04,2.49152E-04
447,0.00000E+00,0.00000E+00,0.00000E+00,9.76198E-06,5.13590E-05,6.37458E-05,7.98254E-05,9.61118E-05,1.07370E-04,1.25139E-04,1.39571E-04,1.52738E-04,1.73660E-04,1.83554E-04,1.98185E-04,2.13093E-04,2.29881E-04,2.43240E-04,2.58953E-04,2.71396E-04,2.86991E-04,3.03542E-04,2.97762E-04
448,0.00000E+00,0.00000E+00,0.00000E+00,1.12987E-05,6.11272E-05,7.57639E-05,9.52484E-05,1.12583E-04,1.27494E-04,1.47418E-04,1.65181E-04,1.80993E-04,2.02944E-04,2.15852E-04,2.35467E-04,2.51835E-04,2.74044E-04,2.90319E-04,3.07565E-04,3.21133E-04,3.40081E-04,3.62013E-04,3.49558E-04
449,0.00000E+00,0.00000E+00,0.00000E+00,1.27623E-05,7.16222E-05,8.94216E-05,1.11395E-04,1.30274E-04,1.49331E-04,1.71510E-04,1.93588E-04,2.13288E-04,2.33178E-04,2.50833E-04,2.78574E-04,2.95703E-04,3.20809E-04,3.42685E-04,3.61116E-04,3.75858E-04,3.97761E-04,4.27414E-04,4.03436E-04
450,0.00000E+00,0.00000E+00,0.00000E+00,1.61611E-05,8.32135E-05,1.06874E-04,1.31241E-04,1.52703E-04,1.76096E-04,2.06146E-04,2.30592E-04,2.52131E-04,2.77985E-04,2.96466E-04,3.28440E-04,3.50405E-04,3.76245E-04,4.08422E-04,4.26577E-04,4.47953E-04,4.74202E-04,4.96602E-04,4.81216E-04
451,0.00000E+00,0.00000E+00,0.00000E+00,1.93485E-05,9.65357E-05,1.25281E-04,1.52377E-04,1.78276E-04,2.05662E-04,2.41672E-04,2.69947E-04,2.94486E-04,3.25789E-04,3.47244E-04,3.81999E-04,4.10458E-04,4.38287E-04,4.76899E-04,4.97022E-04,5.26472E-04,5.56205E-04,5.73516E-04,5.65397E-04
452,0.00000E+00,0.00000E+00,0.00000E+00,2.17191E-05,1.13807E-04,1.45357E-04,1.75998E-04,2.10566E-04,2.41107E-04,2.77622E-04,3.13519E-04,3.44161E-04,3.78375E-04,4.08548E-04,4.43291E-04,4.81507E-04,5.14675E-04,5.49776E-04,5.77441E-04,6.17480E-04,6.48429E-04,6.68277E-04,6.60944E-04
453,0.00000E+00,0.00000E+00,0.00000E+00,2.52793E-05,1.32849E-04,1.68343E-04,2.04772E-04,2.45569E-04,2.81132E-04,3.24278E-04,3.64774E-04,4.01325E-04,4.42053E-04,4.75525E-04,5.18891E-04,5.62830E-04,5.98594E-04,6.37962E-04,6.73975E-04,7.16029E-04,7.52749E-04,7.80955E-04,7.71254E-04
454,0.00000E+00,0.00000E+00,0.00000E+00,2.94301E-05,1.52655E-04,1.92658E-04,2.35995E-04,2.81685E-04,3.23214E-04,3.76111E-04,4.19606E-04,4.61899E-04,5.10957E-04,5.44908E-04,6.01298E-04,6.48789E-04,6.85746E-04,7.33407E-04,7.78087E-04,8.17722E-04,8.62532E-04,9.02020E-04,8.88337E-04
455,0.00000E+00,0.00000E+00,0.00000E+00,3.40666E-05,1.77485E-04,2.23865E-04,2.74747E-04,3.26031E-04,3.77250E-04,4.32617E-04,4.86696E-04,5.31740E-04,5.87249E-04,6.35599E-04,6.94498E-04,7.43978E-04,7.97905E-04,8.51680E-04,8.99736E-04,9.57464E-04,1.00700E-03,1.04651E-03,1.03301E-03
456,0.00000E+00,0.00000E+00,0.00000E+00,3.92366E-05,2.04341E-04,2.57304E-04,3.16384E-04,3.74427E-04,4.34097E-04,4.95990E-04,5.59027E-04,6.11398E-04,6.72949E-04,7.34506E-04,7.97164E-04,8.52543E-04,9.18475E-04,9.79816E-04,1.03546E-03,1.10289E-03,1.16098E-03,1.20255E-03,1.18861E-03
457,0.00000E+00,0.00000E+00,0.00000E+00,4.55147E-05,2.35636E-04,2.95754E-04,3.64447E-04,4.31522E-04,4.97727E-04,5.73518E-04,6.42926E-04,7.10951E-04,7.78006E-04,8.51100E-04,9.19828E-04,9.88204E-04,1.05776E-03,1.12948E-03,1.20039E-03,1.26302E-03,1.33670E-03,1.38398E-03,1.36848E-03
458,0.00000E+00,0.00000E+00,0.00000E+00,5.25342E-05,2.73217E-04,3.41642E-04,4.20908E-04,4.99242E-04,5.75590E-04,6.67589E-04,7.43043E-04,8.21345E-04,8.99740E-04,9.85573E-04,1.06194E-03,1.13928E-03,1.22388E-03,1.30502E-03,1.38602E-03,1.45994E-03,1.54243E-03,1.60214E-03,1.58118E-03
459,0.00000E+00,0.00000E+00,0.00000E+00,6.01558E-05,3.14599E-04,3.92184E-04,4.82963E-04,5.73585E-04,6.61500E-04,7.70975E-04,8.52883E-04,9.40535E-04,1.03280E-03,1.13179E-03,1.21697E-03,1.30298E-03,1.40619E-03,1.49729E-03,1.58651E-03,1.67802E-03,1.76787E-03,1.84253E-03,1.81462E-03
460,0.00000E+00,0.00000E+00,0.00000E+00,7.04795E-05,3.65877E-04,4.56186E-04,5.63789E-04,6.66475E-04,7.63848E-04,8.92401E-04,9.86662E-04,1.09786E-03,1.20435E-03,1.31352E-03,1.41307E-03,1.52321E-03,1.62916E-03,1.74071E-03,1.83912E-03,1.94378E-03,2.05618E-03,2.14116E-03,2.10818E-03
461,0.00000E+00,0.00000E+00,0.00000E+00,8.15949E-05,4.21979E-04,5.29434E-04,6.56137E-04,7.72840E-04,8.84473E-04,1.03219E-03,1.14218E-03,1.27108E-03,1.39529E-03,1.52107E-03,1.63851E-03,1.77293E-03,1.89047E-03,2.01582E-03,2.13372E-03,2.25009E-03,2.38017E-03,2.48193E-03,2.44120E-03
462,0.00000E+00,0.00000E+00,0.00000E+00,9.35844E-05,4.83626E-04,6.14008E-04,7.62587E-04,8.95718E-04,1.02795E-03,1.19457E-03,1.32465E-03,1.46282E-03,1.60924E-03,1.76016E-03,1.89999E-03,2.05848E-03,2.19956E-03,2.32926E-03,2.48050E-03,2.60635E-03,2.74705E-03,2.87414E-03,2.82212E-03
463,0.00000E+00,0.00000E+00,0.00000E+00,1.09223E-04,5.63054E-04,7.13132E-04,8.84408E-04,1.04364E-03,1.19651E-03,1.39043E-03,1.54017E-03,1.70300E-03,1.87418E-03,2.04626E-03,2.21000E-03,2.38567E-03,2.55386E-03,2.71607E-03,2.88647E-03,3.03538E-03,3.19754E-03,3.34308E-03,3.27810E-03
464,0.00000E+00,0.00000E+00,0.00000E+00,1.26639E-04,6.49953E-04,8.20773E-04,1.01551E-03,1.20344E-03,1.38019E-03,1.60413E-03,1.77526E-03,1.96634E-03,2.16478E-03,2.35757E-03,2.54814E-03,2.74219E-03,2.93846E-03,3.13804E-03,3.32974E-03,3.50505E-03,3.69263E-03,3.85711E-03,3.77762E-03
465,0.00000E+00,0.00000E+00,0.00000E+00,1.48574E-04,7.51965E-04,9.54665E-04,1.17593E-03,1.39230E-03,1.61159E-03,1.86812E-03,2.07137E-03,2.28711E-03,2.52323E-03,2.74038E-03,2.97237E-03,3.20256E-03,3.42683E-03,3.64749E-03,3.89523E-03,4.09481E-03,4.31356E-03,4.51072E-03,4.41034E-03
466,0.00000E+00,3.43447E-09,0.00000E+00,1.72275E-04,8.64393E-04,1.10169E-03,1.35472E-03,1.60657E-03,1.86523E-03,2.15630E-03,2.40095E-03,2.64514E-03,2.92842E-03,3.17360E-03,3.44125E-03,3.71519E-03,3.97563E-03,4.22358E-03,4.50892E-03,4.74250E-03,5.00653E-03,5.23046E-03,5.12155E-03
467,0.00000E+00,1.02732E-08,0.00000E+00,1.97756E-04,9.87282E-04,1.26191E-03,1.55192E-03,1.84626E-03,2.14123E-03,2.46883E-03,2.76413E-03,3.04055E-03,3.38042E-03,3.65732E-03,3.95495E-03,4.28026E-03,4.58498E-03,4.86639E-03,5.17115E-03,5.44840E-03,5.77175E-03,6.01665E-03,5.91141E-03
468,0.00000E+00,2.94049E-08,0.00000E+00,2.26066E-04,1.11772E-03,1.42902E-03,1.77316E-03,2.10513E-03,2.44564E-03,2.82871E-03,3.16226E-03,3.48191E-03,3.87032E-03,4.19481E-03,4.54789E-03,4.91222E-03,5.26338E-03,5.58945E-03,5.95167E-03,6.27100E-03,6.61555E-03,6.90338E-03,6.81377E-03
469,0.00000E+00,5.93790E-08,0.00000E+00,2.55800E-04,1.25208E-03,1.60473E-03,2.00483E-03,2.37923E-03,2.76558E-03,3.20840E-03,3.58297E-03,3.94966E-03,4.38696E-03,4.76459E-03,5.17576E-03,5.58026E-03,5.97862E-03,6.35570E-03,6.77816E-03,7.14412E-03,7.51051E-03,7.84632E-03,7.77793E-03
470,0.00000E+00,1.20625E-07,0.00000E+00,2.87361E-04,1.38845E-03,1.79775E-03,2.24710E-03,2.68203E-03,3.10715E-03,3.61088E-03,4.04156E-03,4.46015E-03,4.94929E-03,5.38827E-03,5.84872E-03,6.30247E-03,6.74675E-03,7.18874E-03,7.65582E-03,8.08344E-03,8.49513E-03,8.88189E-03,8.84712E-03
471,0.00000E+00,1.52359E-07,0.00000E+00,3.19495E-04,1.51971E-03,1.97964E-03,2.48429E-03,2.97100E-03,3.45285E-03,4.02285E-03,4.49640E-03,4.96816E-03,5.51634E-03,6.01271E-03,6.52089E-03,7.03016E-03,7.53717E-03,8.03474E-03,8.55842E-03,9.02650E-03,9.50271E-03,9.94145E-03,9.91548E-03
472,0.00000E+00,1.61373E-07,0.00000E+00,3.53597E-04,1.65279E-03,2.16077E-03,2.72831E-03,3.26202E-03,3.81806E-03,4.46184E-03,4.96935E-03,5.49783E-03,6.11378E-03,6.66699E-03,7.22380E-03,7.79638E-03,8.38293E-03,8.93100E-03,9.52380E-03,1.00168E-02,1.05764E-02,1.10704E-02,1.10333E-02
473,0.00000E+00,7.35487E-08,0.00000E+00,3.83574E-04,1.76987E-03,2.32274E-03,2.93755E-03,3.53054E-03,4.13604E-03,4.81889E-03,5.40149E-03,5.97921E-03,6.64243E-03,7.25370E-03,7.86872E-03,8.47606E-03,9.13647E-03,9.72869E-03,1.03662E-02,1.09249E-02,1.15365E-02,1.20831E-02,1.20514E-02
474,0.00000E+00,0.00000E+00,0.00000E+00,4.13157E-04,1.87719E-03,2.48122E-03,3.14219E-03,3.79452E-03,4.44746E-03,5.17804E-03,5.82312E-03,6.45602E-03,7.17140E-03,7.83147E-03,8.50755E-03,9.16072E-03,9.87870E-03,1.05200E-02,1.12133E-02,1.18341E-02,1.24928E-02,1.30956E-02,1.30784E-02
475,0.00000E+00,0.00000E+00,0.00000E+00,4.37198E-04,1.94191E-03,2.60625E-03,3.30499E-03,4.00383E-03,4.69463E-03,5.49562E-03,6.14847E-03,6.84477E-03,7.62070E-03,8.29448E-03,9.02682E-03,9.75445E-03,1.04745E-02,1.11716E-02,1.19461E-02,1.26001E-02,1.32899E-02,1.39490E-02,1.39658E-02
476,0.00000E+00,0.00000E+00,0.00000E+00,4.53281E-04,1.98159E-03,2.67671E-03,3.41409E-03,4.13678E-03,4.86056E-03,5.69523E-03,6.38608E-03,7.10603E-03,7.92450E-03,8.62533E-03,9.39565E-03,1.01593E-02,1.09060E-02,1.16381E-02,1.24357E-02,1.31349E-02,1.38521E-02,1.45582E-02,1.46113E-02
477,0.00000E+00,0.00000E+00,0.00000E+00,4.64644E-04,2.00510E-03,2.71345E-03,3.49097E-03,4.22413E-03,4.97844E-03,5.82525E-03,6.57306E-03,7.29310E-03,8.14390E-03,8.88052E-03,9.67860E-03,1.04550E-02,1.12441E-02,1.19996E-02,1.27855E-02,1.35369E-02,1.42805E-02,1.50282E-02,1.51214E-02
478,0.00000E+00,0.00000E+00,0.00000E+00,4.62993E-04,1.97150E-03,2.68048E-03,3.47322E-03,4.21447E-03,4.97048E-03,5.83643E-03,6.57901E-03,7.31816E-03,8.17277E-03,8.92192E-03,9.73442E-03,1.04979E-02,1.13043E-02,1.20798E-02,1.28827E-02,1.35959E-02,1.43740E-02,1.50974E-02,1.52425E-02
479,0.00000E+00,0.00000E+00,0.00000E+00,4.56987E-04,1.91928E-03,2.62645E-03,3.42114E-03,4.16195E-03,4.91127E-03,5.77465E-03,6.51319E-03,7.26648E-03,8.10338E-03,8.86404E-03,9.66340E-03,1.04230E-02,1.12350E-02,1.20166E-02,1.28163E-02,1.35175E-02,1.42942E-02,1.50113E-02,1.51919E-02
480,0.00000E+00,0.00000E+00,0.00000E+00,4.44373E-04,1.84159E-03,2.54364E-03,3.31724E-03,4.04329E-03,4.77246E-03,5.59569E-03,6.33368E-03,7.09160E-03,7.87512E-03,8.64518E-03,9.38431E-03,1.01573E-02,1.09549E-02,1.17176E-02,1.24791E-02,1.32177E-02,1.39298E-02,1.46740E-02,1.48571E-02
481,0.00000E+00,0.00000E+00,0.00000E+00,4.24638E-04,1.73887E-03,2.41588E-03,3.15415E-03,3.85907E-03,4.55407E-03,5.35788E-03,6.06346E-03,6.77147E-03,7.55119E-03,8.27091E-03,8.98771E-03,9.73400E-03,1.04953E-02,1.12279E-02,1.19550E-02,1.26578E-02,1.33614E-02,1.40829E-02,1.42791E-02
482,0.00000E+00,0.00000E+00,0.00000E+00,4.02018E-04,1.62687E-03,2.27106E-03,2.96895E-03,3.64779E-03,4.30416E-03,5.09225E-03,5.75332E-03,6.39708E-03,7.18022E-03,7.83271E-03,8.53683E-03,9.24327E-03,9.95868E-03,1.06574E-02,1.13509E-02,1.19966E-02,1.27013E-02,1.33827E-02,1.35915E-02
483,0.00000E+00,0.00000E+00,0.00000E+00,3.73621E-04,1.49899E-03,2.10046E-03,2.75371E-03,3.37881E-03,3.99704E-03,4.73293E-03,5.33827E-03,5.95791E-03,6.64790E-03,7.26708E-03,7.92045E-03,8.59381E-03,9.24126E-03,9.90344E-03,1.05553E-02,1.11815E-02,1.17923E-02,1.24324E-02,1.26147E-02
484,0.00000E+00,0.00000E+00,0.00000E+00,3.46849E-04,1.37948E-03,1.93895E-03,2.54480E-03,3.11705E-03,3.70387E-03,4.37667E-03,4.93741E-03,5.51711E-03,6.14104E-03,6.72530E-03,7.32844E-03,7.95900E-03,8.56298E-03,9.15796E-03,9.77911E-03,1.03661E-02,1.09245E-02,1.15091E-02,1.16915E-02
485,0.00000E+00,0.00000E+00,0.00000E+00,3.22563E-04,1.27224E-03,1.79163E-03,2.34840E-03,2.87019E-03,3.43375E-03,4.03346E-03,4.56280E-03,5.08662E-03,5.67543E-03,6.22404E-03,6.77887E-03,7.35735E-03,7.94543E-03,8.44198E-03,9.04512E-03,9.57288E-03,1.01248E-02,1.06402E-02,1.08513E-02
486,0.00000E+00,0.00000E+00,0.00000E+00,2.95786E-04,1.17248E-03,1.64516E-03,2.16100E-03,2.64326E-03,3.15755E-03,3.70213E-03,4.18922E-03,4.67830E-03,5.21180E-03,5.71615E-03,6.22661E-03,6.74678E-03,7.29596E-03,7.75809E-03,8.30333E-03,8.81011E-03,9.30250E-03,9.79899E-03,9.94522E-03
487,0.00000E+00,0.00000E+00,0.00000E+00,2.72395E-04,1.08699E-03,1.51860E-03,1.99907E-03,2.44865E-03,2.91456E-03,3.41820E-03,3.86650E-03,4.32507E-03,4.81213E-03,5.27448E-03,5.74876E-03,6.21967E-03,6.72487E-03,7.17272E-03,7.66208E-03,8.14569E-03,8.58417E-03,9.06471E-03,9.15383E-03
488,0.00000E+00,0.00000E+00,0.00000E+00,2.52869E-04,1.00648E-03,1.40511E-03,1.84537E-03,2.26193E-03,2.68234E-03,3.16520E-03,3.57850E-03,3.98541E-03,4.45893E-03,4.87377E-03,5.32262E-03,5.76238E-03,6.19939E-03,6.64610E-03,7.09769E-03,7.49493E-03,7.92798E-03,8.34363E-03,8.47548E-03
489,0.00000E+00,0.00000E+00,0.00000E+00,2.35563E-04,9.38276E-04,1.30660E-03,1.71386E-03,2.10379E-03,2.48869E-03,2.94144E-03,3.32946E-03,3.70077E-03,4.14543E-03,4.52623E-03,4.94972E-03,5.35997E-03,5.76016E-03,6.17224E-03,6.60191E-03,6.95218E-03,7.36908E-03,7.74572E-03,7.87967E-03
490,0.00000E+00,0.00000E+00,0.00000E+00,2.20523E-04,8.81523E-04,1.22265E-03,1.60330E-03,1.97221E-03,2.33007E-03,2.74732E-03,3.11797E-03,3.46645E-03,3.87256E-03,4.23019E-03,4.62940E-03,5.01248E-03,5.39956E-03,5.75459E-03,6.17451E-03,6.50752E-03,6.90137E-03,7.25889E-03,7.36607E-03
491,0.00000E+00,0.00000E+00,0.00000E+00,2.07182E-04,8.28282E-04,1.15496E-03,1.50860E-03,1.85436E-03,2.18839E-03,2.58626E-03,2.92553E-03,3.26026E-03,3.64651E-03,3.98980E-03,4.34543E-03,4.70288E-03,5.06857E-03,5.39879E-03,5.80041E-03,6.11439E-03,6.48007E-03,6.81458E-03,6.91105E-03
492,0.00000E+00,0.00000E+00,0.00000E+00,1.95979E-04,7.82882E-04,1.09715E-03,1.42895E-03,1.75452E-03,2.07075E-03,2.45034E-03,2.76622E-03,3.08786E-03,3.45628E-03,3.78811E-03,4.10786E-03,4.44532E-03,4.79004E-03,5.10680E-03,5.48853E-03,5.78917E-03,6.12694E-03,6.44440E-03,6.53585E-03
493,0.00000E+00,0.00000E+00,0.00000E+00,1.85224E-04,7.38358E-04,1.03428E-03,1.35015E-03,1.65600E-03,1.96302E-03,2.31141E-03,2.62402E-03,2.92382E-03,3.26343E-03,3.58259E-03,3.88311E-03,4.20768E-03,4.52660E-03,4.84327E-03,5.19447E-03,5.49334E-03,5.79380E-03,6.10599E-03,6.20010E-03
