,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Device number: 1500673,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
Le [W/(sr*sqm)] (380-780nm),1.124E-06,1.746E-07,1.134E-07,1.232E-02,4.665E-02,6.635E-02,8.544E-02,1.049E-01,1.273E-01,1.475E-01,1.651E-01,1.852E-01,2.044E-01,2.252E-01,2.449E-01,2.643E-01,2.825E-01,3.027E-01,3.246E-01,3.443E-01,3.634E-01,3.814E-01,3.897E-01
CCT [K] (CIE1964 10°),0,7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWl [nm] (CIE1964 10°),535.9,491.9,441.5,463.8,463.1,463.3,463.4,463.5,463.5,463.6,463.6,463.6,463.6,463.6,463.6,463.6,463.6,463.6,463.6,463.7,463.7,463.7,463.7
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
x,0.2777,0.2986,0.1596,0.1341,0.1355,0.1352,0.1350,0.1349,0.1347,0.1348,0.1345,0.1347,0.1346,0.1347,0.1346,0.1347,0.1344,0.1345,0.1347,0.1346,0.1345,0.1345,0.1344
y,0.6031,0.3499,0.0301,0.0757,0.0730,0.0739,0.0743,0.0747,0.0748,0.0751,0.0747,0.0751,0.0752,0.0753,0.0753,0.0754,0.0752,0.0752,0.0755,0.0755,0.0755,0.0753,0.0757
u',0.1147,0.1809,0.2099,0.1474,0.1503,0.1496,0.1491,0.1487,0.1485,0.1485,0.1483,0.1484,0.1483,0.1482,0.1482,0.1482,0.1480,0.1480,0.1482,0.1481,0.1479,0.1480,0.1477
v',0.5606,0.4770,0.0891,0.1872,0.1823,0.1839,0.1847,0.1854,0.1855,0.1861,0.1854,0.1862,0.1862,0.1865,0.1864,0.1867,0.1863,0.1863,0.1869,0.1869,0.1868,0.1865,0.1871
,,,,,,,,,,,,,,,,,,,,,,,
XYZ (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
X,0.000,0.000,0.000,2.25,8.71,12.3,15.8,19.3,23.4,27.1,30.4,34.0,37.6,41.3,44.9,48.5,51.8,55.5,59.6,63.1,66.6,69.9,71.3
Y,0.000,0.000,0.000,1.27,4.69,6.73,8.69,10.7,13.0,15.1,16.9,19.0,21.0,23.1,25.1,27.2,29.0,31.1,33.4,35.4,37.4,39.2,40.1
Z,0.000,0.000,0.000,13.2,50.9,72.0,92.5,113.4,137.6,158.9,178.4,199.6,220.5,242.5,263.8,284.7,304.6,326.4,349.3,370.4,391.2,410.9,418.9
,,,,,,,,,,,,,,,,,,,,,,,
RGB Values (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,0.0,0.0,0.0,1.8,6.7,9.6,12.5,15.4,18.7,21.7,24.2,27.2,30.1,33.2,36.1,39.0,41.7,44.7,47.9,50.8,53.7,56.3,57.7
B,0.0,0.0,0.0,13.4,51.3,72.6,93.3,114.4,138.7,160.3,179.9,201.3,222.4,244.6,266.0,287.1,307.2,329.2,352.4,373.5,394.6,414.4,422.5
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.16414E-06,2.77633E-07,2.68964E-05,0.00000E+00,3.70347E-05,1.39068E-06,0.00000E+00,1.67005E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.19626E-05,2.67840E-05,0.00000E+00,0.00000E+00,0.00000E+00
381,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.61121E-07,7.82453E-07,4.48808E-06,0.00000E+00,1.36612E-05,2.32057E-07,0.00000E+00,2.78675E-07,0.00000E+00,0.00000E+00,0.00000E+00,9.01730E-06,3.81342E-05,0.00000E+00,0.00000E+00,0.00000E+00
382,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.84733E-07,0.00000E+00,0.00000E+00,4.69240E-07,1.24178E-06,0.00000E+00,1.35055E-05,0.00000E+00,6.60751E-07,0.00000E+00,0.00000E+00,8.36929E-07,0.00000E+00,2.49329E-05,4.47292E-05,0.00000E+00,0.00000E+00,1.15338E-05
383,3.24507E-09,0.00000E+00,0.00000E+00,0.00000E+00,2.61984E-08,8.03474E-07,0.00000E+00,0.00000E+00,0.00000E+00,4.22808E-06,4.86371E-08,1.79177E-05,0.00000E+00,2.27177E-06,0.00000E+00,0.00000E+00,1.70600E-06,0.00000E+00,4.67894E-05,4.87479E-05,1.07133E-07,0.00000E+00,2.35105E-05
384,4.63845E-08,0.00000E+00,0.00000E+00,0.00000E+00,3.74476E-07,5.72596E-07,0.00000E+00,0.00000E+00,0.00000E+00,2.52149E-05,6.95211E-07,8.32032E-06,0.00000E+00,1.37316E-05,0.00000E+00,0.00000E+00,6.47549E-07,0.00000E+00,2.82332E-05,3.68009E-05,1.53135E-06,0.00000E+00,8.92393E-06
385,5.14545E-08,0.00000E+00,0.00000E+00,0.00000E+00,4.84943E-07,3.04970E-07,3.11641E-06,0.00000E+00,1.99606E-07,3.30565E-05,7.71201E-07,2.31092E-06,0.00000E+00,1.71202E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.99261E-05,2.08513E-05,1.30728E-05,0.00000E+00,8.57013E-06
386,8.94376E-09,0.00000E+00,0.00000E+00,0.00000E+00,2.81553E-07,5.30095E-08,9.38245E-06,0.00000E+00,6.00945E-07,2.31962E-05,1.34049E-07,2.04594E-06,0.00000E+00,9.93981E-06,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.61332E-05,3.62434E-06,3.45386E-05,0.00000E+00,2.58018E-05
387,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.09756E-07,0.00000E+00,7.48699E-06,2.17521E-07,3.15061E-07,1.28955E-05,0.00000E+00,9.14864E-07,0.00000E+00,7.11131E-06,0.00000E+00,5.33380E-07,0.00000E+00,0.00000E+00,1.26134E-05,0.00000E+00,2.99497E-05,7.87767E-07,2.80548E-05
388,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.70151E-09,0.00000E+00,5.06109E-06,3.78057E-07,0.00000E+00,5.59889E-06,0.00000E+00,1.21300E-07,0.00000E+00,6.16342E-06,5.32895E-07,9.27030E-07,0.00000E+00,0.00000E+00,2.09048E-07,0.00000E+00,2.15648E-05,1.36916E-06,2.68719E-05
389,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.02233E-07,0.00000E+00,7.77679E-06,1.25087E-07,0.00000E+00,2.47821E-06,0.00000E+00,1.27824E-06,0.00000E+00,7.53279E-06,5.61556E-06,3.06726E-07,0.00000E+00,0.00000E+00,2.20291E-06,0.00000E+00,1.44240E-05,4.53013E-07,2.54543E-05
390,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.08927E-07,0.00000E+00,6.71253E-06,1.83689E-07,0.00000E+00,6.88289E-07,0.00000E+00,5.07253E-06,0.00000E+00,8.19040E-06,5.98323E-06,2.25211E-07,0.00000E+00,2.62294E-07,2.34715E-06,0.00000E+00,1.15003E-05,0.00000E+00,1.99236E-05
391,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.98196E-08,0.00000E+00,1.22137E-06,6.01035E-07,0.00000E+00,1.25237E-07,0.00000E+00,1.23890E-05,0.00000E+00,8.12615E-06,1.08867E-06,7.36896E-07,0.00000E+00,8.58234E-07,4.27073E-07,0.00000E+00,1.28536E-05,0.00000E+00,8.89032E-06
392,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.11689E-06,3.60738E-07,3.82832E-07,6.32031E-07,0.00000E+00,9.78830E-06,3.05007E-07,9.93449E-06,4.39535E-06,4.42282E-07,0.00000E+00,5.15108E-07,4.78956E-07,5.14937E-07,6.83908E-06,0.00000E+00,3.34619E-06
393,0.00000E+00,0.00000E+00,0.00000E+00,1.14885E-08,0.00000E+00,1.12497E-07,4.52726E-06,0.00000E+00,1.25376E-06,1.47984E-06,3.55599E-08,5.89628E-06,5.82725E-07,1.12126E-05,8.71308E-06,5.57199E-08,0.00000E+00,6.48948E-08,9.15059E-07,1.13172E-06,1.17492E-06,0.00000E+00,7.58813E-07
394,0.00000E+00,0.00000E+00,0.00000E+00,9.82239E-08,0.00000E+00,9.61816E-07,5.39335E-06,0.00000E+00,4.69467E-06,2.70594E-06,3.04027E-07,1.10499E-05,1.82243E-07,5.89379E-06,5.32487E-06,4.76390E-07,0.00000E+00,5.54833E-07,2.86178E-07,1.57231E-06,1.00452E-05,0.00000E+00,6.48764E-06
395,0.00000E+00,0.00000E+00,0.00000E+00,1.40674E-07,0.00000E+00,2.57576E-06,5.24955E-06,0.00000E+00,4.94271E-06,5.31609E-06,2.95138E-07,9.77989E-06,0.00000E+00,3.16752E-06,4.11397E-06,4.62462E-07,0.00000E+00,7.43420E-07,0.00000E+00,1.22766E-06,1.17292E-05,0.00000E+00,7.62842E-06
396,0.00000E+00,0.00000E+00,0.00000E+00,1.46246E-07,0.00000E+00,4.91298E-06,4.22032E-06,0.00000E+00,2.42749E-06,9.22293E-06,4.51449E-08,2.88266E-06,0.00000E+00,2.58209E-06,4.74146E-06,7.07390E-08,0.00000E+00,6.77352E-07,0.00000E+00,1.87785E-07,7.23659E-06,0.00000E+00,4.82830E-06
397,0.00000E+00,0.00000E+00,0.00000E+00,7.33592E-08,0.00000E+00,4.25782E-06,2.00992E-06,0.00000E+00,5.41440E-06,7.95864E-06,0.00000E+00,6.87092E-06,0.00000E+00,1.23369E-06,2.41859E-06,2.37740E-06,0.00000E+00,9.46809E-07,0.00000E+00,0.00000E+00,3.94368E-06,0.00000E+00,4.95144E-06
398,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.52578E-08,2.91817E-06,0.00000E+00,0.00000E+00,8.43266E-06,5.71124E-06,0.00000E+00,1.11079E-05,0.00000E+00,3.84753E-08,0.00000E+00,5.40137E-06,0.00000E+00,1.17394E-06,0.00000E+00,0.00000E+00,1.79131E-06,0.00000E+00,6.44638E-06
399,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.22960E-07,9.84904E-07,0.00000E+00,0.00000E+00,5.55156E-06,3.60255E-06,0.00000E+00,4.23999E-06,0.00000E+00,3.10067E-07,0.00000E+00,1.00481E-05,0.00000E+00,7.95357E-07,0.00000E+00,0.00000E+00,3.97693E-06,0.00000E+00,1.25472E-05
400,6.28128E-09,0.00000E+00,0.00000E+00,0.00000E+00,1.99830E-07,6.70122E-07,0.00000E+00,0.00000E+00,4.37065E-06,3.84241E-06,0.00000E+00,2.52363E-06,0.00000E+00,3.12093E-07,0.00000E+00,1.27712E-05,0.00000E+00,2.99642E-06,1.82119E-07,3.91601E-07,3.54276E-06,2.17873E-07,1.17884E-05
401,1.86142E-08,0.00000E+00,0.00000E+00,0.00000E+00,2.43256E-07,1.98586E-06,0.00000E+00,0.00000E+00,4.93919E-06,6.42590E-06,0.00000E+00,6.02437E-06,0.00000E+00,4.49848E-08,0.00000E+00,1.34859E-05,0.00000E+00,7.69754E-06,5.39697E-07,1.16048E-06,5.10650E-07,6.45652E-07,4.21641E-06
402,9.71502E-09,0.00000E+00,0.00000E+00,0.00000E+00,1.17648E-07,1.94759E-06,3.62126E-07,0.00000E+00,3.70000E-06,5.18196E-06,1.44004E-07,6.01494E-06,0.00000E+00,1.95601E-07,0.00000E+00,8.87054E-06,2.47755E-07,3.98592E-06,5.60248E-07,3.90016E-06,6.34396E-07,3.36976E-07,4.45385E-06
403,0.00000E+00,0.00000E+00,0.00000E+00,1.52389E-08,0.00000E+00,1.85490E-06,6.05896E-07,0.00000E+00,2.29783E-06,3.67022E-06,2.40942E-07,5.35220E-06,0.00000E+00,3.27273E-07,1.99371E-07,4.44858E-06,4.14534E-07,7.87013E-07,5.18236E-07,5.51222E-06,1.12082E-06,0.00000E+00,5.90834E-06
404,0.00000E+00,0.00000E+00,0.00000E+00,9.78752E-08,0.00000E+00,2.58249E-06,1.82951E-07,0.00000E+00,1.07647E-06,3.49467E-06,7.27527E-08,4.57898E-06,0.00000E+00,9.88204E-08,1.28050E-06,3.15278E-06,1.25169E-07,5.05475E-06,4.75621E-07,1.66442E-06,7.01823E-07,0.00000E+00,6.47789E-06
405,0.00000E+00,0.00000E+00,0.00000E+00,9.04713E-08,0.00000E+00,2.15856E-06,2.11092E-06,4.54588E-08,2.24108E-06,2.31474E-06,0.00000E+00,2.87386E-06,0.00000E+00,6.76395E-07,3.60417E-06,1.75516E-06,7.34351E-07,5.97062E-06,3.09550E-07,3.10703E-06,3.52472E-07,0.00000E+00,7.25154E-06
406,0.00000E+00,0.00000E+00,0.00000E+00,1.10710E-08,0.00000E+00,7.98791E-07,5.98955E-06,1.28985E-07,5.35121E-06,2.83255E-07,0.00000E+00,3.51675E-07,0.00000E+00,1.91921E-06,7.01289E-06,2.14779E-07,2.08365E-06,4.25539E-06,3.78797E-08,8.81591E-06,4.31321E-08,0.00000E+00,8.21447E-06
407,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.43623E-06,3.16493E-06,6.69495E-08,4.04678E-06,5.69165E-07,0.00000E+00,8.75946E-07,5.49338E-07,2.05614E-06,3.56484E-06,3.66836E-06,5.49293E-06,5.16714E-06,4.74447E-06,1.12998E-05,1.22780E-06,0.00000E+00,9.52530E-06
408,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.14589E-06,1.06437E-07,3.23254E-08,2.47376E-06,1.55395E-06,0.00000E+00,2.11709E-06,1.38557E-06,2.25269E-06,3.36761E-07,6.32966E-06,7.80865E-06,6.41017E-06,8.81088E-06,1.20278E-05,3.61218E-06,5.26809E-07,1.02374E-05
409,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.93807E-06,1.03439E-07,1.90201E-07,2.50016E-06,3.83601E-06,0.00000E+00,4.28881E-06,3.03015E-06,3.37056E-06,1.98148E-06,3.03655E-06,4.80994E-06,7.36333E-06,7.60139E-06,8.07149E-06,9.80484E-06,3.09972E-06,8.47620E-06
410,0.00000E+00,4.34028E-09,0.00000E+00,1.05084E-08,0.00000E+00,1.36791E-06,1.32541E-07,1.08506E-06,3.15927E-06,4.23070E-06,6.50522E-08,5.85433E-06,5.02997E-06,4.39287E-06,2.93135E-06,3.08401E-06,4.19823E-06,6.53805E-06,7.41453E-06,9.30377E-06,1.16682E-05,6.54275E-06,7.83801E-06
411,0.00000E+00,1.18511E-08,0.00000E+00,2.86930E-08,0.00000E+00,5.39392E-07,1.85190E-07,2.51368E-06,4.28013E-06,3.18067E-06,1.77624E-07,6.91428E-06,7.24173E-06,5.31322E-06,3.32593E-06,5.66809E-06,5.41826E-06,4.38682E-06,8.01093E-06,1.44426E-05,1.01899E-05,1.05468E-05,8.07258E-06
412,0.00000E+00,5.62579E-09,0.00000E+00,1.36208E-08,0.00000E+00,2.32100E-06,1.55615E-06,3.36640E-06,3.01114E-06,4.10147E-06,7.66930E-07,5.20306E-06,5.00577E-06,5.98148E-06,5.53624E-06,7.22647E-06,7.83493E-06,3.09227E-06,1.09455E-05,1.09230E-05,7.89432E-06,9.16627E-06,8.45400E-06
413,0.00000E+00,1.63959E-09,0.00000E+00,0.00000E+00,2.97830E-07,3.53764E-06,2.52492E-06,4.56719E-06,2.19505E-06,4.59239E-06,1.88652E-06,4.47095E-06,3.73983E-06,6.67463E-06,7.05544E-06,8.32858E-06,9.61904E-06,3.17371E-06,1.34191E-05,8.34641E-06,7.13192E-06,8.81984E-06,8.40798E-06
414,0.00000E+00,8.48776E-09,0.00000E+00,0.00000E+00,1.54180E-06,2.35517E-06,2.00027E-06,7.23292E-06,3.42162E-06,3.17057E-06,4.62995E-06,7.49678E-06,6.70583E-06,7.64401E-06,6.13136E-06,8.62399E-06,9.39993E-06,7.05645E-06,1.41116E-05,1.11612E-05,1.10612E-05,1.33956E-05,6.99302E-06
415,0.00000E+00,1.12321E-08,0.00000E+00,0.00000E+00,1.80254E-06,2.14333E-06,2.37007E-06,7.04230E-06,4.54161E-06,3.27962E-06,5.42953E-06,1.04101E-05,7.59073E-06,9.28248E-06,7.99198E-06,9.35061E-06,8.96461E-06,8.60229E-06,1.50123E-05,1.47027E-05,1.29968E-05,1.45133E-05,8.61921E-06
416,0.00000E+00,1.11433E-08,0.00000E+00,0.00000E+00,1.38036E-06,2.60553E-06,3.36698E-06,4.85729E-06,5.59857E-06,4.45655E-06,4.88170E-06,1.32746E-05,7.03311E-06,1.14035E-05,1.18126E-05,1.03842E-05,8.37252E-06,8.53423E-06,1.60655E-05,1.87865E-05,1.35612E-05,1.32301E-05,1.23815E-05
417,0.00000E+00,4.88131E-09,0.00000E+00,0.00000E+00,2.58816E-06,3.35643E-06,4.16574E-06,6.08462E-06,7.71976E-06,7.27631E-06,6.47797E-06,1.09066E-05,8.20252E-06,1.29997E-05,1.44904E-05,1.46067E-05,1.30588E-05,1.71012E-05,1.67587E-05,1.95495E-05,1.61708E-05,1.79833E-05,1.80773E-05
418,0.00000E+00,0.00000E+00,0.00000E+00,1.56589E-07,3.47394E-06,4.27811E-06,5.16556E-06,7.58255E-06,9.18548E-06,9.84222E-06,8.57089E-06,1.03192E-05,1.05510E-05,1.48168E-05,1.65140E-05,1.84291E-05,1.74030E-05,2.34355E-05,1.81319E-05,2.11994E-05,1.93737E-05,2.32706E-05,2.35858E-05
419,0.00000E+00,0.00000E+00,0.00000E+00,7.28411E-07,3.17480E-06,5.60128E-06,6.75189E-06,9.08422E-06,8.71552E-06,1.14248E-05,1.15443E-05,1.55313E-05,1.56715E-05,1.73518E-05,1.70835E-05,2.05681E-05,1.97790E-05,2.21293E-05,2.13894E-05,2.59155E-05,2.37468E-05,2.87495E-05,2.82666E-05
420,0.00000E+00,0.00000E+00,0.00000E+00,7.78704E-07,3.51087E-06,6.59992E-06,7.89979E-06,1.03833E-05,1.06176E-05,1.29556E-05,1.52790E-05,1.92504E-05,2.11692E-05,2.12741E-05,2.02032E-05,2.42297E-05,2.35326E-05,2.75122E-05,2.85050E-05,3.29882E-05,3.01237E-05,3.33783E-05,3.33846E-05
421,0.00000E+00,0.00000E+00,0.00000E+00,5.18463E-07,4.22043E-06,7.39009E-06,8.76942E-06,1.15431E-05,1.38991E-05,1.44341E-05,1.94011E-05,2.20198E-05,2.67939E-05,2.59567E-05,2.47905E-05,2.87400E-05,2.80460E-05,3.67826E-05,3.77896E-05,4.13417E-05,3.75838E-05,3.74318E-05,3.86830E-05
422,0.00000E+00,0.00000E+00,0.00000E+00,1.09044E-06,6.54506E-06,9.95408E-06,1.17131E-05,1.43515E-05,1.75036E-05,1.99607E-05,2.20433E-05,2.64479E-05,2.86907E-05,3.12463E-05,3.15155E-05,3.63912E-05,3.50658E-05,3.84986E-05,4.52287E-05,4.51168E-05,4.42084E-05,4.80692E-05,4.91863E-05
423,0.00000E+00,0.00000E+00,1.94218E-09,1.43201E-06,9.02023E-06,1.24128E-05,1.46356E-05,1.77640E-05,2.15506E-05,2.58822E-05,2.55458E-05,3.15807E-05,3.24356E-05,3.74156E-05,3.84910E-05,4.47978E-05,4.28873E-05,4.40524E-05,5.42224E-05,5.21703E-05,5.36154E-05,6.04876E-05,6.18114E-05
424,0.00000E+00,0.00000E+00,8.18385E-09,1.22076E-06,1.17934E-05,1.45979E-05,1.74615E-05,2.24900E-05,2.66899E-05,3.25738E-05,3.11638E-05,3.83074E-05,4.06243E-05,4.56825E-05,4.61104E-05,5.49210E-05,5.25527E-05,5.87430E-05,6.70819E-05,6.69673E-05,6.94925E-05,7.67367E-05,7.91243E-05
425,0.00000E+00,0.00000E+00,6.22600E-09,2.03324E-06,1.36085E-05,1.74377E-05,2.18630E-05,2.72070E-05,3.15743E-05,3.84227E-05,3.76103E-05,4.52148E-05,4.93143E-05,5.67723E-05,5.73333E-05,6.50145E-05,6.57693E-05,7.24877E-05,7.77480E-05,8.29949E-05,8.72136E-05,9.33601E-05,9.82932E-05
426,0.00000E+00,0.00000E+00,0.00000E+00,3.38616E-06,1.49509E-05,2.06615E-05,2.71330E-05,3.19776E-05,3.64051E-05,4.39142E-05,4.46068E-05,5.23165E-05,5.83606E-05,6.94333E-05,7.05635E-05,7.52300E-05,8.09864E-05,8.59262E-05,8.74817E-05,9.98732E-05,1.06067E-04,1.10378E-04,1.18637E-04
427,0.00000E+00,0.00000E+00,0.00000E+00,4.31480E-06,1.81870E-05,2.63064E-05,3.30242E-05,3.91326E-05,4.66628E-05,5.41051E-05,6.03326E-05,6.51677E-05,6.97685E-05,8.11548E-05,8.68107E-05,9.25933E-05,9.95420E-05,1.08920E-04,1.15329E-04,1.25899E-04,1.25851E-04,1.34689E-04,1.43373E-04
428,2.27443E-09,2.27443E-09,0.00000E+00,5.20511E-06,2.24828E-05,3.19458E-05,3.95075E-05,4.76359E-05,5.78947E-05,6.51354E-05,7.56185E-05,8.04845E-05,8.49401E-05,9.72713E-05,1.05586E-04,1.13970E-04,1.20981E-04,1.34324E-04,1.42489E-04,1.53951E-04,1.53552E-04,1.64522E-04,1.72688E-04
429,8.66144E-09,8.66144E-09,0.00000E+00,5.99778E-06,2.85976E-05,3.74030E-05,4.68844E-05,5.83616E-05,7.05742E-05,7.73755E-05,8.96221E-05,9.98699E-05,1.06577E-04,1.20990E-04,1.28444E-04,1.42078E-04,1.47073E-04,1.63385E-04,1.67548E-04,1.84877E-04,1.94980E-04,2.03606E-04,2.09541E-04
430,6.06529E-09,6.06529E-09,0.00000E+00,7.35533E-06,3.48585E-05,4.64791E-05,5.82161E-05,7.27696E-05,8.62481E-05,9.84827E-05,1.10600E-04,1.24350E-04,1.33879E-04,1.48858E-04,1.61103E-04,1.73182E-04,1.81538E-04,1.96548E-04,2.08302E-04,2.24406E-04,2.35547E-04,2.48033E-04,2.51554E-04
431,0.00000E+00,0.00000E+00,0.00000E+00,9.00050E-06,4.14522E-05,5.72327E-05,7.14158E-05,8.88739E-05,1.03485E-04,1.23256E-04,1.34625E-04,1.51305E-04,1.64043E-04,1.79014E-04,1.97935E-04,2.06442E-04,2.20065E-04,2.32601E-04,2.56039E-04,2.68608E-04,2.77188E-04,2.96056E-04,2.96856E-04
432,0.00000E+00,0.00000E+00,0.00000E+00,1.14704E-05,5.26437E-05,7.02677E-05,8.76705E-05,1.06864E-04,1.25432E-04,1.45629E-04,1.59576E-04,1.82946E-04,2.01368E-04,2.17597E-04,2.33871E-04,2.54385E-04,2.66534E-04,2.88158E-04,3.08399E-04,3.29912E-04,3.43017E-04,3.66279E-04,3.60498E-04
433,0.00000E+00,0.00000E+00,0.00000E+00,1.39993E-05,6.34469E-05,8.45160E-05,1.05620E-04,1.26905E-04,1.50817E-04,1.73716E-04,1.90991E-04,2.17149E-04,2.41189E-04,2.61176E-04,2.78757E-04,3.07639E-04,3.19856E-04,3.46956E-04,3.69008E-04,3.96606E-04,4.15526E-04,4.39914E-04,4.37539E-04
