,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Device number: 1500673,,,,,,,,,,,,,,,,,,,,,,,
Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23
Le [W/(sr*sqm)] (380-780nm),5.291E-06,5.159E-07,1.001E-06,2.158E-02,9.096E-02,1.224E-01,1.560E-01,1.862E-01,2.206E-01,2.587E-01,2.887E-01,3.243E-01,3.586E-01,3.917E-01,4.274E-01,4.594E-01,4.914E-01,5.275E-01,5.619E-01,5.937E-01,6.299E-01,6.595E-01,6.603E-01
CCT [K] (CIE1964 10°),0,6536,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWl [nm] (CIE1964 10°),486.8,520.5,477.3,461.5,460.7,460.9,461.0,461.0,461.1,461.1,461.1,461.1,461.1,461.2,461.2,461.2,461.2,461.2,461.2,461.2,461.2,461.2,461.3
,,,,,,,,,,,,,,,,,,,,,,,
Chrom. Coord. (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
x,0.2101,0.3004,0.1888,0.1383,0.1395,0.1393,0.1390,0.1388,0.1387,0.1389,0.1388,0.1389,0.1386,0.1385,0.1388,0.1386,0.1385,0.1385,0.1386,0.1386,0.1386,0.1384,0.1384
y,0.3458,0.4102,0.2480,0.0668,0.0640,0.0648,0.0648,0.0650,0.0650,0.0653,0.0654,0.0656,0.0652,0.0653,0.0657,0.0654,0.0655,0.0655,0.0655,0.0656,0.0657,0.0656,0.0658
u',0.1249,0.1641,0.1349,0.1569,0.1599,0.1592,0.1589,0.1586,0.1584,0.1585,0.1583,0.1583,0.1582,0.1580,0.1581,0.1581,0.1579,0.1579,0.1579,0.1580,0.1579,0.1578,0.1575
v',0.4625,0.5042,0.3987,0.1706,0.1652,0.1667,0.1667,0.1670,0.1671,0.1676,0.1677,0.1682,0.1674,0.1676,0.1683,0.1679,0.1681,0.1681,0.1680,0.1682,0.1683,0.1681,0.1686
,,,,,,,,,,,,,,,,,,,,,,,
XYZ (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
X,0.001,0.000,0.000,4.23,18.2,24.4,31.0,36.9,43.7,51.2,57.2,64.1,70.9,77.4,84.5,90.8,96.8,104.1,110.9,117.2,124.3,130.0,130.0
Y,0.001,0.000,0.000,2.04,8.35,11.3,14.4,17.3,20.5,24.1,26.9,30.3,33.3,36.5,40.0,42.8,45.8,49.2,52.5,55.5,58.9,61.6,61.8
Z,0.001,0.000,0.000,24.3,103.9,139.2,177.4,211.7,250.8,293.6,327.8,367.2,407.4,444.6,484.4,521.2,556.3,598.0,637.2,672.6,713.8,747.8,747.8
,,,,,,,,,,,,,,,,,,,,,,,
RGB Values (CIE1964 10°),,,,,,,,,,,,,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,0.0,0.0,0.0,2.9,11.8,16.0,20.4,24.4,29.0,34.0,38.0,42.7,47.2,51.6,56.5,60.6,64.8,69.7,74.2,78.4,83.3,87.2,87.6
B,0.0,0.0,0.0,24.5,104.8,140.5,178.9,213.6,253.0,296.2,330.6,370.4,411.0,448.5,488.6,525.8,561.2,603.3,642.8,678.6,720.1,754.4,754.4
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Wavelength [nm],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)],Le [W/(sr*sqm*nm)]
380,2.39597E-08,0.00000E+00,0.00000E+00,0.00000E+00,6.47185E-07,1.55451E-05,2.48151E-05,1.33403E-06,0.00000E+00,5.19483E-06,0.00000E+00,6.87849E-06,0.00000E+00,2.79582E-06,0.00000E+00,0.00000E+00,5.73797E-05,1.20280E-06,0.00000E+00,0.00000E+00,1.42872E-06,0.00000E+00,0.00000E+00
381,6.75257E-08,0.00000E+00,0.00000E+00,0.00000E+00,1.07993E-07,1.19926E-05,1.43737E-05,2.22604E-07,0.00000E+00,1.46406E-05,0.00000E+00,1.14778E-06,0.00000E+00,4.66527E-07,0.00000E+00,0.00000E+00,2.14713E-05,3.38984E-06,0.00000E+00,0.00000E+00,4.02658E-06,0.00000E+00,0.00000E+00
382,4.04954E-08,0.00000E+00,0.00000E+00,1.97706E-07,0.00000E+00,5.99113E-06,2.03057E-05,2.12695E-05,0.00000E+00,8.78003E-06,0.00000E+00,1.18561E-05,0.00000E+00,0.00000E+00,1.31401E-06,0.00000E+00,6.07652E-05,2.03290E-06,0.00000E+00,1.84305E-06,4.35012E-06,0.00000E+00,0.00000E+00
383,0.00000E+00,0.00000E+00,0.00000E+00,4.03004E-07,8.36501E-08,3.69303E-08,2.80949E-05,4.33558E-05,0.00000E+00,0.00000E+00,0.00000E+00,2.58468E-05,0.00000E+00,2.40911E-07,2.67848E-06,0.00000E+00,1.09165E-04,1.62905E-07,0.00000E+00,3.75687E-06,3.94505E-06,2.06167E-07,0.00000E+00
384,0.00000E+00,0.00000E+00,0.00000E+00,1.52969E-07,1.19568E-06,5.27876E-07,1.06640E-05,1.64566E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.31774E-05,0.00000E+00,3.44354E-06,1.01668E-06,0.00000E+00,5.20056E-05,2.32854E-06,0.00000E+00,1.42600E-06,1.49743E-06,2.94692E-06,0.00000E+00
385,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,3.25057E-06,5.85575E-07,0.00000E+00,3.05100E-07,3.62575E-07,0.00000E+00,0.00000E+00,3.34449E-05,0.00000E+00,4.45935E-06,0.00000E+00,0.00000E+00,3.70448E-05,2.58306E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.26903E-06,0.00000E+00
386,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.02364E-06,1.01784E-07,0.00000E+00,9.18553E-07,1.09159E-06,0.00000E+00,0.00000E+00,2.51520E-05,0.00000E+00,2.58905E-06,0.00000E+00,0.00000E+00,7.73608E-05,4.48984E-07,0.00000E+00,0.00000E+00,0.00000E+00,5.68219E-07,0.00000E+00
387,2.27113E-08,0.00000E+00,2.27113E-08,0.00000E+00,5.37896E-06,0.00000E+00,0.00000E+00,4.81576E-07,5.72296E-07,0.00000E+00,0.00000E+00,1.62909E-05,0.00000E+00,1.00927E-06,0.00000E+00,0.00000E+00,5.11567E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
388,4.18763E-08,0.00000E+00,3.94729E-08,0.00000E+00,4.09072E-06,2.73513E-08,0.00000E+00,0.00000E+00,0.00000E+00,4.63186E-07,6.62629E-08,1.10761E-05,0.00000E+00,0.00000E+00,9.73018E-08,0.00000E+00,2.07779E-05,0.00000E+00,1.25764E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.50681E-07
389,3.83866E-08,0.00000E+00,1.30604E-08,0.00000E+00,1.56428E-06,2.88223E-07,0.00000E+00,0.00000E+00,0.00000E+00,4.88098E-06,6.98268E-07,1.85999E-05,0.00000E+00,0.00000E+00,1.02535E-06,0.00000E+00,1.14686E-05,0.00000E+00,1.32528E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.58785E-06
390,2.69844E-08,0.00000E+00,0.00000E+00,0.00000E+00,3.96660E-07,3.07094E-07,1.40423E-07,1.69846E-07,2.01841E-07,6.81767E-06,7.43986E-07,1.87642E-05,0.00000E+00,0.00000E+00,5.75134E-06,0.00000E+00,5.05325E-06,9.62800E-06,1.41206E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.69181E-06
391,4.90992E-09,0.00000E+00,0.00000E+00,0.00000E+00,5.81406E-07,5.58771E-08,4.59468E-07,5.55739E-07,6.60430E-07,6.23750E-06,1.35371E-07,1.06306E-05,0.00000E+00,0.00000E+00,1.54427E-05,0.00000E+00,9.19460E-07,3.15031E-05,2.56929E-07,0.00000E+00,0.00000E+00,0.00000E+00,3.07832E-07
392,0.00000E+00,0.00000E+00,0.00000E+00,1.67711E-07,3.23635E-07,3.38392E-06,2.75770E-07,3.33552E-07,3.96387E-07,1.19308E-05,4.55450E-07,1.31350E-05,0.00000E+00,0.00000E+00,9.81811E-06,0.00000E+00,7.73370E-07,2.38836E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00
393,0.00000E+00,0.00000E+00,0.00000E+00,3.20417E-07,0.00000E+00,6.89710E-06,0.00000E+00,4.20219E-08,0.00000E+00,1.72983E-05,8.70152E-07,1.75604E-05,0.00000E+00,0.00000E+00,3.29490E-06,0.00000E+00,1.47755E-06,1.11736E-05,0.00000E+00,6.73638E-07,0.00000E+00,0.00000E+00,0.00000E+00
394,0.00000E+00,0.00000E+00,0.00000E+00,1.00208E-07,0.00000E+00,5.71549E-06,0.00000E+00,3.59276E-07,0.00000E+00,1.01179E-05,2.72133E-07,1.56053E-05,0.00000E+00,0.00000E+00,1.76457E-05,0.00000E+00,4.62091E-07,1.72293E-05,0.00000E+00,5.75943E-06,0.00000E+00,0.00000E+00,0.00000E+00
395,7.48781E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.03424E-06,0.00000E+00,3.48771E-07,1.57605E-07,4.74383E-06,2.06446E-07,1.04184E-05,0.00000E+00,2.77944E-07,1.97734E-05,0.00000E+00,3.50553E-06,1.38395E-05,0.00000E+00,8.99265E-06,0.00000E+00,0.00000E+00,0.00000E+00
396,2.17519E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,4.75675E-06,0.00000E+00,5.33487E-08,4.57839E-07,7.25624E-07,5.99722E-07,2.22091E-06,0.00000E+00,8.07421E-07,1.13673E-05,0.00000E+00,1.01835E-05,2.11691E-06,0.00000E+00,1.07368E-05,0.00000E+00,0.00000E+00,0.00000E+00
397,1.21198E-08,0.00000E+00,1.12478E-08,0.00000E+00,0.00000E+00,2.34479E-06,0.00000E+00,0.00000E+00,2.55100E-07,0.00000E+00,3.34155E-07,2.08093E-06,0.00000E+00,4.49882E-07,9.00518E-06,0.00000E+00,1.09399E-05,9.03434E-06,0.00000E+00,2.08350E-05,0.00000E+00,0.00000E+00,0.00000E+00
398,0.00000E+00,0.00000E+00,2.05147E-08,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,6.69467E-08,3.97791E-08,0.00000E+00,0.00000E+00,3.12248E-06,0.00000E+00,0.00000E+00,7.47500E-06,0.00000E+00,1.04006E-05,1.70469E-05,0.00000E+00,2.83880E-05,1.12696E-07,0.00000E+00,0.00000E+00
399,0.00000E+00,0.00000E+00,6.92387E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.39514E-07,3.20574E-07,0.00000E+00,0.00000E+00,1.05386E-06,0.00000E+00,0.00000E+00,2.52287E-06,0.00000E+00,9.65885E-06,1.01488E-05,0.00000E+00,1.28958E-05,9.08198E-07,0.00000E+00,0.00000E+00
400,0.00000E+00,0.00000E+00,0.00000E+00,2.55083E-08,0.00000E+00,2.71638E-06,0.00000E+00,5.43040E-07,3.22669E-07,0.00000E+00,0.00000E+00,1.91211E-07,2.14818E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.23406E-05,1.06087E-05,3.28691E-07,9.90251E-06,9.14133E-07,0.00000E+00,3.93811E-07
401,0.00000E+00,0.00000E+00,0.00000E+00,7.55920E-08,0.00000E+00,8.04982E-06,0.00000E+00,7.82733E-08,4.65093E-08,0.00000E+00,0.00000E+00,5.66641E-07,6.36599E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.83600E-05,1.84200E-05,9.74053E-07,1.95283E-05,1.31762E-07,0.00000E+00,1.16703E-06
402,0.00000E+00,0.00000E+00,0.00000E+00,5.89615E-08,0.00000E+00,5.84146E-06,3.93940E-06,0.00000E+00,1.61784E-06,1.15730E-06,0.00000E+00,8.80696E-07,3.32251E-07,0.00000E+00,3.88985E-07,0.00000E+00,1.98919E-05,2.32538E-05,1.01114E-06,1.59317E-05,0.00000E+00,0.00000E+00,6.09092E-07
403,1.79833E-09,0.00000E+00,0.00000E+00,3.26416E-08,1.54522E-08,2.86702E-06,7.11795E-06,0.00000E+00,3.61534E-06,2.41291E-06,4.95816E-08,1.14296E-06,3.07511E-07,6.67530E-08,1.01487E-06,7.92563E-08,2.04199E-05,2.34033E-05,1.59405E-06,1.04501E-05,9.65112E-07,0.00000E+00,1.12748E-07
404,1.15501E-08,0.00000E+00,0.00000E+00,9.85616E-09,9.92448E-08,1.61729E-06,5.37291E-06,0.00000E+00,6.65197E-06,3.64542E-06,3.18448E-07,1.35033E-06,1.97505E-06,4.28734E-07,2.53460E-06,5.09040E-07,2.05946E-05,7.06665E-06,5.08922E-06,5.65560E-06,6.19863E-06,0.00000E+00,7.24145E-07
405,1.06764E-08,0.00000E+00,0.00000E+00,1.92749E-08,1.35602E-06,1.86334E-06,4.03032E-06,0.00000E+00,6.69198E-06,5.80211E-06,1.21039E-06,4.00921E-06,1.82565E-06,5.72485E-07,5.42794E-06,1.09808E-06,1.71062E-05,7.14813E-07,9.18848E-06,2.42507E-06,9.97513E-06,0.00000E+00,6.69366E-07
406,1.30647E-09,0.00000E+00,0.00000E+00,5.46909E-08,3.59851E-06,3.30776E-06,2.94633E-06,0.00000E+00,4.34500E-06,8.78155E-06,2.63518E-06,8.72858E-06,2.23405E-07,5.48397E-07,9.53349E-06,1.83819E-06,1.05395E-05,2.02822E-06,1.39368E-05,2.96757E-07,1.27471E-05,0.00000E+00,8.19104E-08
407,0.00000E+00,0.00000E+00,0.00000E+00,2.83872E-08,1.86197E-06,3.19425E-06,3.40014E-06,1.31740E-07,4.88729E-06,4.37834E-06,1.55416E-06,8.09141E-06,2.03503E-06,6.33359E-06,1.08338E-05,5.84139E-06,9.10848E-06,1.79953E-06,1.16206E-05,5.91326E-06,1.55666E-05,0.00000E+00,5.12968E-06
408,3.37509E-09,0.00000E+00,0.00000E+00,1.02797E-08,4.20509E-07,2.85402E-06,4.24976E-06,5.78868E-07,5.07845E-06,8.94387E-07,1.36637E-06,7.23687E-06,3.97860E-06,1.10922E-05,1.14331E-05,8.73944E-06,9.62063E-06,1.67181E-06,9.39633E-06,1.14170E-05,1.77821E-05,0.00000E+00,1.06901E-05
409,1.98589E-08,0.00000E+00,0.00000E+00,6.04851E-08,2.47425E-06,2.58498E-06,5.70809E-06,2.17758E-06,2.14380E-06,5.26253E-06,6.12739E-06,8.79946E-06,4.43355E-06,8.62597E-06,1.11111E-05,5.57067E-06,1.43948E-05,2.87314E-06,1.17344E-05,1.20369E-05,1.77756E-05,0.00000E+00,1.50665E-05
410,8.72490E-08,4.34028E-09,0.00000E+00,5.42282E-08,3.63548E-06,3.10282E-06,5.69687E-06,2.35333E-06,3.75956E-06,7.43670E-06,8.27176E-06,1.01967E-05,5.56797E-06,6.08449E-06,1.16013E-05,5.80698E-06,1.57128E-05,4.19548E-06,1.29276E-05,1.35107E-05,1.99606E-05,2.75748E-06,1.95984E-05
411,1.91347E-07,1.18511E-08,0.00000E+00,5.27043E-09,4.08516E-06,4.20366E-06,4.57039E-06,1.44330E-06,8.78516E-06,7.88153E-06,8.36670E-06,1.14287E-05,7.18605E-06,3.56108E-06,1.26956E-05,8.62377E-06,1.43690E-05,5.57157E-06,1.32179E-05,1.55915E-05,2.37489E-05,7.52926E-06,2.41183E-05
412,2.26644E-07,5.62579E-09,0.00000E+00,0.00000E+00,3.73769E-06,5.10461E-06,5.31173E-06,4.74637E-06,7.15723E-06,8.06918E-06,1.12567E-05,9.49501E-06,7.94356E-06,5.32593E-06,1.35964E-05,9.70197E-06,1.85051E-05,1.36468E-05,1.33780E-05,1.44175E-05,2.50898E-05,1.63883E-05,1.78687E-05
413,2.16926E-07,1.63959E-09,0.00000E+00,0.00000E+00,3.84231E-06,5.62986E-06,6.35863E-06,7.60702E-06,5.91558E-06,8.85492E-06,1.42220E-05,9.85323E-06,9.54958E-06,8.01877E-06,1.54196E-05,1.13590E-05,2.32882E-05,2.11312E-05,1.50501E-05,1.51944E-05,2.65014E-05,2.33753E-05,1.41720E-05
414,9.49304E-08,8.48776E-09,0.00000E+00,0.00000E+00,5.58887E-06,5.18818E-06,7.82703E-06,8.16546E-06,7.95475E-06,1.16390E-05,1.69354E-05,1.82226E-05,1.42772E-05,1.24367E-05,2.03649E-05,1.56521E-05,2.88824E-05,2.58348E-05,2.15532E-05,2.30593E-05,2.91824E-05,2.45927E-05,2.11880E-05
415,2.92210E-08,7.30524E-09,0.00000E+00,1.59471E-07,6.07087E-06,6.63877E-06,7.92830E-06,1.00943E-05,9.40864E-06,1.37583E-05,1.75284E-05,2.11825E-05,1.86854E-05,1.85486E-05,2.45082E-05,2.23449E-05,3.06574E-05,3.27547E-05,2.73861E-05,3.19487E-05,3.03741E-05,2.64731E-05,2.86209E-05
416,2.04197E-09,5.10493E-10,0.00000E+00,4.31797E-07,5.67551E-06,9.42301E-06,7.07636E-06,1.29975E-05,1.04686E-05,1.54347E-05,1.66468E-05,2.03996E-05,2.29152E-05,2.59040E-05,2.81328E-05,3.07785E-05,2.97841E-05,4.12888E-05,3.28100E-05,4.16426E-05,3.05355E-05,2.88317E-05,3.64197E-05
417,0.00000E+00,0.00000E+00,0.00000E+00,1.36601E-06,6.77873E-06,9.14835E-06,9.14087E-06,1.49931E-05,1.54270E-05,1.85897E-05,2.27831E-05,2.66113E-05,2.85833E-05,3.24854E-05,3.42323E-05,3.25741E-05,3.70559E-05,4.13514E-05,4.01244E-05,4.28024E-05,4.17838E-05,4.10030E-05,4.56865E-05
418,0.00000E+00,0.00000E+00,0.00000E+00,2.21608E-06,8.61600E-06,9.89361E-06,1.15638E-05,1.80253E-05,2.01688E-05,2.30646E-05,2.82470E-05,3.25735E-05,3.35359E-05,3.91633E-05,3.99910E-05,3.68010E-05,4.59539E-05,4.30515E-05,4.86898E-05,4.75190E-05,5.37455E-05,5.34315E-05,5.59327E-05
419,0.00000E+00,0.00000E+00,0.00000E+00,2.71554E-06,1.20935E-05,1.39900E-05,1.43417E-05,2.40258E-05,2.35735E-05,3.07648E-05,3.05128E-05,3.64635E-05,3.63610E-05,4.63537E-05,4.43977E-05,4.89108E-05,5.75197E-05,5.08905E-05,6.02663E-05,6.34948E-05,6.53851E-05,6.46161E-05,6.85887E-05
420,0.00000E+00,0.00000E+00,0.00000E+00,2.84654E-06,1.51430E-05,1.82262E-05,2.04842E-05,2.59201E-05,3.10550E-05,3.74294E-05,3.61902E-05,4.45576E-05,4.43832E-05,5.41471E-05,5.24949E-05,5.88636E-05,7.40955E-05,6.58799E-05,7.35228E-05,7.64524E-05,8.35261E-05,7.84670E-05,8.48119E-05
421,0.00000E+00,0.00000E+00,0.00000E+00,2.75797E-06,1.78869E-05,2.24719E-05,2.85163E-05,2.53540E-05,4.08299E-05,4.33697E-05,4.38071E-05,5.50188E-05,5.53643E-05,6.21802E-05,6.26600E-05,6.73739E-05,9.33652E-05,8.48624E-05,8.75616E-05,8.74070E-05,1.05223E-04,9.36780E-05,1.02887E-04
422,0.00000E+00,0.00000E+00,0.00000E+00,4.03972E-06,2.12110E-05,2.70481E-05,3.46764E-05,3.47009E-05,4.69448E-05,5.47524E-05,5.40895E-05,7.15329E-05,7.04411E-05,7.77090E-05,8.16702E-05,8.66528E-05,1.06282E-04,1.04921E-04,1.11770E-04,1.16716E-04,1.21014E-04,1.18916E-04,1.22076E-04
423,0.00000E+00,0.00000E+00,0.00000E+00,5.28801E-06,2.51304E-05,3.28316E-05,4.07377E-05,4.40593E-05,5.44760E-05,6.60582E-05,6.81890E-05,8.67662E-05,8.63983E-05,9.36749E-05,1.02859E-04,1.09560E-04,1.22071E-04,1.26919E-04,1.35529E-04,1.48591E-04,1.44084E-04,1.49829E-04,1.47285E-04
424,0.00000E+00,0.00000E+00,0.00000E+00,6.40433E-06,3.04449E-05,4.14329E-05,4.69610E-05,5.30225E-05,6.56537E-05,7.71984E-05,9.09177E-05,9.93240E-05,1.04560E-04,1.10607E-04,1.28907E-04,1.40391E-04,1.45180E-04,1.53891E-04,1.58419E-04,1.85836E-04,1.84309E-04,1.93478E-04,1.86447E-04
425,0.00000E+00,0.00000E+00,0.00000E+00,7.36634E-06,3.78900E-05,5.00476E-05,5.88395E-05,6.70619E-05,8.04426E-05,9.45618E-05,1.09551E-04,1.22511E-04,1.32394E-04,1.40773E-04,1.58421E-04,1.71365E-04,1.75343E-04,1.95686E-04,1.98242E-04,2.23040E-04,2.29378E-04,2.35459E-04,2.31694E-04
426,0.00000E+00,4.25414E-11,0.00000E+00,8.26994E-06,4.65291E-05,5.87844E-05,7.38182E-05,8.39420E-05,9.73053E-05,1.15395E-04,1.26329E-04,1.51468E-04,1.65571E-04,1.78119E-04,1.90052E-04,2.02872E-04,2.09597E-04,2.45635E-04,2.47350E-04,2.60697E-04,2.77531E-04,2.77085E-04,2.80710E-04
427,0.00000E+00,6.41395E-09,0.00000E+00,1.12507E-05,5.69045E-05,7.31503E-05,9.37774E-05,1.09271E-04,1.21749E-04,1.44794E-04,1.60971E-04,1.80140E-04,2.02966E-04,2.12542E-04,2.27297E-04,2.60784E-04,2.63002E-04,2.97994E-04,3.05841E-04,3.19389E-04,3.46419E-04,3.39366E-04,3.55425E-04
428,0.00000E+00,8.30680E-09,0.00000E+00,1.40925E-05,6.92918E-05,8.97347E-05,1.13852E-04,1.33528E-04,1.49846E-04,1.78207E-04,1.99492E-04,2.15842E-04,2.45226E-04,2.57587E-04,2.77893E-04,3.19908E-04,3.23809E-04,3.58481E-04,3.74317E-04,3.92128E-04,4.22255E-04,4.19271E-04,4.37949E-04
429,0.00000E+00,1.89518E-09,0.00000E+00,1.65907E-05,8.50042E-05,1.09895E-04,1.33525E-04,1.55068E-04,1.83807E-04,2.17985E-04,2.43970E-04,2.63404E-04,2.95156E-04,3.20816E-04,3.51521E-04,3.79453E-04,3.96375E-04,4.32095E-04,4.59078E-04,4.88498E-04,5.08561E-04,5.29165E-04,5.32314E-04
430,0.00000E+00,0.00000E+00,0.00000E+00,2.03410E-05,1.03855E-04,1.33742E-04,1.63592E-04,1.91873E-04,2.26514E-04,2.66171E-04,2.94080E-04,3.24430E-04,3.59290E-04,3.96780E-04,4.32294E-04,4.61273E-04,4.85194E-04,5.28138E-04,5.64177E-04,5.95392E-04,6.21763E-04,6.57067E-04,6.52121E-04
431,0.00000E+00,0.00000E+00,0.00000E+00,2.47141E-05,1.24436E-04,1.59644E-04,1.98716E-04,2.35729E-04,2.73750E-04,3.19244E-04,3.47923E-04,3.92383E-04,4.31043E-04,4.79217E-04,5.18052E-04,5.54763E-04,5.82857E-04,6.35212E-04,6.79902E-04,7.09531E-04,7.48818E-04,7.94361E-04,7.84903E-04
432,0.00000E+00,0.00000E+00,0.00000E+00,3.06203E-05,1.51498E-04,1.93506E-04,2.44578E-04,2.88876E-04,3.34154E-04,3.94300E-04,4.24158E-04,4.79968E-04,5.29307E-04,5.77987E-04,6.35598E-04,6.85602E-04,7.12374E-04,7.66347E-04,8.27752E-04,8.69495E-04,9.16004E-04,9.57979E-04,9.52734E-04
433,0.00000E+00,0.00000E+00,0.00000E+00,3.66101E-05,1.82762E-04,2.33310E-04,2.93501E-04,3.48252E-04,4.02126E-04,4.72838E-04,5.12470E-04,5.78173E-04,6.37473E-04,6.91206E-04,7.62616E-04,8.25236E-04,8.54996E-04,9.21339E-04,9.91779E-04,1.04735E-03,1.10230E-03,1.14742E-03,1.14042E-03
